,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
173468,3NSZ6MQFA3076578,23,11,000,0,Perform a periodic inspection,Completed the inspection,3/17/13,3/17/13,,,,Yes,,,
173469,3NT0PWSFA3125114,23,11,070,C,System or component worn or broken,Worked on and repaired component/system,4/28/15,2/13/17,,,,,Yes,,
173470,3NT1H54FA3189359,23,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/7/16,7/7/16,,,,,Yes,,
173471,3NT0MR9FA3063574,23,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/4/15,3/11/15,,,,,Yes,,
173472,3NT0QCAFA3127374,23,11,020,C,System or component worn or broken,Removed and Replaced the system or component,5/7/15,2/10/17,,,,,Yes,,
173473,3NT1SSGFA3020177,23,11,000,0,Perform a periodic inspection,Completed the inspection,1/20/17,1/20/17,,,,Yes,,,
173474,3NT24P5FA3162172,23,23,787,R,System or component worn or broken,Removed and Replaced the system or component,6/11/17,6/11/17,,,,,Yes,,
173475,3NT1HBUFA3194466,23,23,787,R,System or component worn or broken,Removed and Replaced the system or component,7/12/16,7/12/16,,,,,Yes,,
173476,3NT1H80FA3192396,23,11,000,0,Perform a periodic inspection,Completed the inspection,7/10/16,7/11/16,,,,Yes,,,
173477,3NT1ULCFA3038003,23,12,190,B,System or component worn or broken,Removed and Replaced the system or component,2/7/17,2/9/17,,,,,Yes,,
173478,3NT0BV3FA3300047,23,11,000,0,Perform a periodic inspection,Completed the inspection,10/27/14,11/3/14,,,,Yes,,,
173479,3NSZBZJFA3149113,23,11,127,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/29/13,5/29/13,,,,,Yes,,
173480,3NT1NK9FA3299146,23,23,787,R,System or component worn or broken,Removed and Replaced the system or component,10/25/16,10/26/16,,,,,Yes,,
173481,3NSYEY7FA3192506,23,11,000,0,Perform a periodic inspection,Completed the inspection,7/10/12,7/10/12,,,,Yes,,,
173482,3NT2A5VFA3205244,23,11,000,0,Perform a periodic inspection,Completed the inspection,7/24/17,7/24/17,,,,Yes,,,
173483,3NSZ3VSFA3049364,23,11,000,0,Perform a periodic inspection,Completed the inspection,2/18/13,2/18/13,,,,Yes,,,
173484,3NT2B46FA3212579,23,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,7/31/17,8/2/17,,,Yes,,,,
