,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
153322,3C7F3TTFE9338588,19,11,000,0,Perform system or component checks ,Completed the component or system test,12/4/14,12/4/14,,,,Yes,,,
153323,3C7G5HWFE9298243,19,11,000,0,Perform a periodic inspection,Completed the inspection,10/24/16,10/25/16,,,,Yes,,,
153324,3WCWZPQSD2285047,19,11,C01,Z,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,10/11/18,11/5/18,,,,Yes,,,
153325,3C7GZFBFE9067186,19,23,381,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/8/18,3/28/18,,,,,Yes,,
153326,3C7FSAKFE9098429,19,11,780,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/7/16,5/2/16,,,,,Yes,,
153327,3C7FDCHFE9195271,19,11,000,0,Perform a periodic inspection,Completed the inspection,7/14/15,7/14/15,,,,Yes,,,
153328,3C7G162FE9238310,19,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/25/16,9/1/16,,,,,Yes,,
153329,3C7DKMIFE9033104,19,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/1/12,2/6/12,,,,,Yes,,
153330,3C7GM6RFE9216501,19,11,000,0,Perform a periodic inspection,Completed the inspection,8/4/17,8/4/17,,,,Yes,,,
153331,3C7GYWTFE9064A00,19,11,000,0,Perform a phase inspection,Completed the inspection,3/5/18,4/5/18,,,,Yes,,,
153332,3C7GLZLFE9214373,19,11,799,A,Code: HPUXZJ was set.,Worked on system component; repair may or may not have been successful,8/2/17,8/3/17,,,,,,,Yes
153333,3C7DQIYFE9097180,19,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/6/12,4/10/12,,,,,Yes,,
153334,3C7GTIZFE9363407,19,47,,C,Perform a periodic inspection,Completed the inspection,12/29/17,1/23/18,,,,Yes,,,
153335,3C7FKGCFE9307059,19,11,000,0,Perform a periodic inspection,Completed the inspection,11/3/15,11/3/15,,,,Yes,,,
153336,3C7FU0ZFE9133143,19,11,080,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/12/16,5/12/16,,,,,Yes,,
153337,2X1IBM9FEC283465,19,11,846,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/10/15,10/10/15,,,,,Yes,,
153338,3C7G7SZFE9327556,19,11,000,0,Perform a periodic inspection,Completed the inspection,11/22/16,11/22/16,,,,Yes,,,
153339,3C7FM9IFE9343486,19,11,000,0,Perform system or component checks ,Completed the component or system test,12/9/15,12/10/15,,,,Yes,,,
153340,3C7FCGCFE9181449,19,47,,C,Perform a periodic inspection,Completed the inspection,6/30/15,6/30/15,,,,Yes,,,
153341,3C7GEW4FE9093236,19,11,020,B,System or component worn or broken,Removed and Replaced the system or component,4/3/17,4/25/17,,,,,Yes,,
153342,3C7DIS0FE9008284,19,11,000,0,Perform a periodic inspection,Completed the inspection,1/8/12,1/8/12,,,,Yes,,,
153343,3C7GJ4SFE9093F85,19,11,020,B,System or component worn or broken,Removed and Replaced the system or component,6/5/17,7/12/17,,,,,Yes,,
153344,3C7GEV9FE9093F00,19,11,000,0,Perform a phase inspection,Completed the inspection,4/3/17,7/19/17,,,,Yes,,,
153345,3WCWY0KSD2233243,19,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,8/21/18,9/10/18,,,,Yes,,,
153346,3C7FTQLFE9131563,19,11,000,0,Perform a periodic inspection,Completed the inspection,5/10/16,5/10/16,,,,Yes,,,
153347,3C7FD12FE9192149,19,11,000,0,Perform a periodic inspection,Completed the inspection,7/11/15,7/12/15,,,,Yes,,,
153348,3WCWYRSSD2255154,19,11,381,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/12/18,9/12/18,,,,,Yes,,
153349,3C7FA1OFE9134305,19,11,000,0,Perform a periodic inspection,Completed the inspection,5/14/15,5/18/15,,,,Yes,,,
153350,3C7GDGLFE9069564,19,23,070,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/10/17,3/14/17,,,,,Yes,,
153351,3C7GEVEFE9093F00,19,11,000,0,Perform a phase inspection,Completed the inspection,4/3/17,4/4/17,,,,Yes,,,
153352,3C7FVWGFE9164452,19,11,000,0,Perform a periodic inspection,Completed the inspection,6/12/16,6/13/16,,,,Yes,,,
153353,3WCX1ARSD2323288,19,11,000,0,Perform a periodic inspection,Completed the inspection,11/19/18,11/20/18,,,,Yes,,,
153354,3C7GFAEFE9093F27,19,11,020,B,System or component worn or broken,Worked on and repaired component/system,4/12/17,4/13/17,,,,,Yes,,
153355,3C7FZSGFE9212331,19,11,000,0,Perform a periodic inspection,Completed the inspection,7/30/16,7/30/16,,,,Yes,,,
153356,3C7GBOOFE9038278,19,11,000,0,Perform a periodic inspection,Completed the inspection,2/7/17,2/8/17,,,,Yes,,,
153357,3C7F5NZFE9022387,19,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/15,1/26/15,,,,Yes,,,
153358,3C7FEZQFE9209436,19,11,000,0,Perform a periodic inspection,Completed the inspection,7/28/15,7/28/15,,,,Yes,,,
153359,3C7F6HGFE9036378,19,11,000,0,Perform system or component checks ,Completed the component or system test,2/5/15,2/5/15,,,,Yes,,,
153360,3WCWY7TSD2239441,19,11,C01,Z,Bare Metal located on the landing gear assembly,"Sanded, primed, and painted the bare area",8/27/18,8/28/18,,Yes,,,,,
153361,3C7GEVWFE9093229,19,11,117,C,Wiring issue found on the aircraft,Repaired the wire,4/3/17,4/5/17,,,,,Yes,,
153362,3C9OFYWFE9314761,19,11,000,0,Perform a periodic inspection,Completed the inspection,11/10/14,11/14/14,,,,Yes,,,
153363,3C7DOJXFE9089490,19,23,255,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/28/12,4/6/12,,,,,Yes,,
153364,3WCX466SD2029125,19,16,956,P,Aircraft weapon configuration change requested,Aircraft configuration change completed,1/29/19,2/5/19,,,,,,Yes,
153365,3C7F8QBFE9110083,19,23,900,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/20/15,4/21/15,,,,,Yes,,
153366,3C7F8IVFE9083539,19,12,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/24/15,3/26/15,,,,,Yes,,
