,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
312053,36MS25AAA8073324,39,11,000,0,Perform a periodic inspection,Completed the inspection,3/13/12,3/14/12,,,,Yes,,,
312054,36MYXKRAA8211396,39,11,029,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/30/18,8/1/18,,,,,Yes,,
312055,3JUQA48AAB350254,39,11,000,0,Perform a periodic inspection,Completed the inspection,3/10/17,3/10/17,,,,Yes,,,
312056,36MTQPLAA8251188,39,11,000,0,Perform a periodic inspection,Completed the inspection,9/8/13,9/8/13,,,,Yes,,,
312057,36MVO19AA8180152,39,11,000,0,Perform a periodic inspection,Completed the inspection,6/29/15,7/2/15,,,,Yes,,,
312058,36MW849AA8349125,39,11,000,0,Perform a periodic inspection,Completed the inspection,12/15/15,12/30/15,,,,Yes,,,
312059,36MUCATAA8134188,39,11,000,0,Perform a periodic inspection,Completed the inspection,5/14/14,5/14/14,,,,Yes,,,
312060,36MYG3VAA8085200,39,11,000,0,Perform a periodic inspection,Completed the inspection,3/26/18,4/4/18,,,,Yes,,,
312061,36MSXWCAA8295581,39,11,000,0,Perform a periodic inspection,Completed the inspection,10/21/12,10/21/12,,,,Yes,,,
312062,36MUTIEAA8295011,39,11,170,Z,Corrosion found on a panel,Treated and removed the corrosion,10/22/14,10/23/14,Yes,,,,,,
312063,36MZFN5AA8339001,39,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/5/18,1/2/19,,,,,Yes,,
312064,36MRVCFAA8341444,39,41,,A,Perform a periodic inspection,Completed the inspection,1/17/12,1/19/12,,,,Yes,,,
312065,36MWO6EAA8178370,39,11,000,0,Perform system or component checks ,Completed the component or system test,6/26/16,7/13/16,,,,Yes,,,
312066,36MYJ6XAA8115125,39,11,000,0,Perform a periodic inspection,Completed the inspection,4/25/18,4/25/18,,,,Yes,,,
312067,36MWFHKAA8075110,39,11,170,Z,System or Component is dirty,Cleaned the system or component,3/15/16,3/16/16,,,,Yes,,,
312068,36MV4OAAA8040336,39,11,000,0,Perform a periodic inspection,Completed the inspection,2/9/15,2/23/15,,,,Yes,,,
312069,36MSUSJAA8267491,39,11,000,0,Perform a periodic inspection,Completed the inspection,9/23/12,10/4/12,,,,Yes,,,
312070,36MX041AA8335444,39,12,070,B,System or component worn or broken,Removed and Replaced the system or component,11/30/16,12/13/16,,,,,Yes,,
312071,36MWI7BAA8103440,39,11,000,0,Perform a periodic inspection,Completed the inspection,4/12/16,4/13/16,,,,Yes,,,
312072,36MUJNZAA8211241,39,11,000,0,Perform a periodic inspection,Completed the inspection,7/30/14,7/30/14,,,,Yes,,,
312073,36MSGHPAA8173576,39,23,381,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/21/12,6/22/12,,,,,Yes,,
312074,36MSWP0AA8281427,39,11,000,0,Perform a periodic inspection,Completed the inspection,10/7/12,10/7/12,,,,Yes,,,
312075,36MWFB2AA8075003,39,11,170,Z,Corrosion identified on a bulkhead or box,Treated and removed the corrosion,3/15/16,3/16/16,Yes,,,,,,
312076,36MTUO3AA8296287,39,12,020,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/23/13,10/31/13,,,,,Yes,,
312077,36MXBRSAA8108361,39,47,,P,Perform system or component checks ,Completed the component or system test,4/18/17,6/20/17,,,,Yes,,,
312078,36MTHIKAA8149423,39,11,170,Z,Corrosion located on a connection pin or point,Treated and removed the corrosion,5/29/13,5/29/13,Yes,,,,,,
312079,36MXQTEAA8247045,39,11,000,0,Perform a periodic inspection,Completed the inspection,9/4/17,9/5/17,,,,Yes,,,
312080,36MTGR7AA8139037,39,11,000,0,Perform a periodic inspection,Completed the inspection,5/19/13,5/19/13,,,,Yes,,,
312081,36MVO8RAA8181265,39,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/30/15,7/1/15,,,,,Yes,,
312082,36MTQ0OAA8241344,39,11,000,0,Perform a periodic inspection,Completed the inspection,8/29/13,8/29/13,,,,Yes,,,
312083,36MXU7QAA8275483,39,11,C01,Z,Corrosion found on door panel,Treated and removed the corrosion,10/2/17,10/2/17,Yes,,,,,,
312084,36MS0TAAA8058128,39,11,000,0,Perform a periodic inspection,Completed the inspection,2/27/12,2/29/12,,,,Yes,,,
312085,36MY5FEAA8008512,39,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,1/8/18,1/12/18,,,,Yes,,,
312086,36MWPNCAA8201260,39,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/19/16,7/19/16,,,,,Yes,,
312087,3JUQ53JAAB350084,39,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,2/2/17,2/6/17,,,,Yes,,Yes,
312088,36MSE92AA8161012,39,23,127,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/9/12,6/9/12,,,,,Yes,,
312089,36MUH5WAA8189450,39,11,000,0,Perform a periodic inspection,Completed the inspection,7/8/14,7/8/14,,,,Yes,,,
312090,36MTOITAA8230030,39,11,000,0,Perform a periodic inspection,Completed the inspection,8/18/13,8/18/13,,,,Yes,,,
312091,36MU69FAA8073454,39,11,080,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/14/14,3/14/14,,,,,Yes,,
312092,36MWXQ3AA8301407,39,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/27/16,11/11/16,,,,,Yes,,
312093,36MRYMEAA8035172,39,11,000,0,Perform a periodic inspection,Completed the inspection,2/4/12,2/5/12,,,,Yes,,,
312094,36MWI3IAA8102411,39,11,000,0,Perform a periodic inspection,Completed the inspection,4/11/16,4/12/16,,,,Yes,,,
312095,36MT6U6AA8035275,39,11,000,0,Perform a periodic inspection,Completed the inspection,2/4/13,2/4/13,,,,Yes,,,
312096,36MSI68AA8188335,39,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/6/12,7/6/12,,,,,Yes,,
312097,36MW4S0AA8291218,39,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,10/18/15,10/19/15,,,,Yes,,Yes,
312098,36MYB7NAA8045473,39,11,429,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/14/18,2/15/18,,,,,Yes,,
312099,36MWRW2AA8228463,39,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/15/16,8/15/16,,,,,Yes,,
312100,36MZLW1AA8046198,39,11,C01,Z,Corrosion found on door panel,Treated and removed the corrosion,2/15/19,2/24/19,Yes,,,,,,
312101,36MU9NOAA8105500,39,47,,C,Perform a periodic inspection,Completed the inspection,4/15/14,5/12/14,,,,Yes,,,
312102,36MUBGPAA8125347,39,11,170,Z,Corrosion identified on a bulkhead or box,Treated and removed the corrosion,5/5/14,5/8/14,Yes,,,,,,
312103,36MWUZ0AA8266026,39,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/22/16,9/23/16,,,,,Yes,,
312104,36MW1TKAA8266466,39,11,170,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/23/15,9/25/15,,,,,Yes,,
312105,36MV9AKAA8092569,39,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,4/2/15,4/15/15,,,,,,Yes,
312106,36MSWOOAA8281428,39,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/7/12,10/8/12,,,,,Yes,,
312107,36MUNIIAA8246580,39,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,9/3/14,9/3/14,,,,,,Yes,
312108,36MZLQJAA8045050,39,11,000,0,Perform a periodic inspection,Completed the inspection,2/14/19,2/15/19,,,,Yes,,,
312109,36MTQ1OAA8242356,39,23,135,R,Code: JDQGMZ was set.,Removed and Replaced failed part or assembly,8/30/13,8/30/13,,,,,Yes,,Yes
312110,36MT2OPAA8353398,39,11,170,Z,Corrosion found on a nut,Treated and removed the corrosion,12/18/12,1/16/13,Yes,,,,,,
312111,36MXHULAA8163441,39,11,000,0,Perform a periodic inspection,Completed the inspection,6/12/17,6/12/17,,,,Yes,,,
312112,36MUSEAAA8287553,39,11,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/14/14,10/15/14,,,,,Yes,,
312113,36MTC55AA8087294,39,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,3/28/13,3/29/13,,,,,,Yes,
312114,36MSZRJAA8324059,39,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,11/19/12,11/19/12,,,,Yes,,Yes,
312115,36MSL50AA8204066,39,11,000,0,Perform a periodic inspection,Completed the inspection,7/22/12,7/22/12,,,,Yes,,,
312116,36MZELYAA8331031,39,11,CA2,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,11/27/18,11/29/18,Yes,,,,,,
312117,36MT8R4AA8055332,39,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,2/24/13,2/25/13,,,,,,Yes,
312118,36MUTPLAA8296115,39,11,000,0,Perform a periodic inspection,Completed the inspection,10/23/14,10/23/14,,,,Yes,,,
312119,36MW3YJAA8283385,39,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,10/10/15,10/10/15,,,Yes,,,,
312120,36MTQUJAA8252278,39,11,000,0,Perform system or component checks ,Completed the component or system test,9/9/13,9/9/13,,,,Yes,,,
312121,36MS9LBAA8127021,39,11,000,0,Perform a periodic inspection,Completed the inspection,5/6/12,5/6/12,,,,Yes,,,
312122,3JUQ3H0AAB350016,39,12,180,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/19/17,2/3/17,,,,,Yes,,
312123,36MYJNPAA8118338,39,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/28/18,4/28/18,,,,,Yes,,
