,aircraft,squadron,lot,msp,zulu_time,flight_mode
879713,26, LL,112,HPVBHP, 01-JAN-2000 00:18:06:65, GrndPwr
879714,26, LL,112,JDMZUX, 01-JAN-2000 00:18:06:65, GrndPwr
879715,26, LL,112,MQHPHP, 01-JAN-2000 00:18:11:15, EngineTurn
879716,26, LL,112,HPVBHP, 01-JAN-2000 00:18:11:15, EngineTurn
879717,26, LL,112,UXXUVB, 01-JAN-2000 00:18:30:05, EngineTurn
879718,26, LL,112,UXVBJD, 01-JAN-2000 00:18:30:05, EngineTurn
879719,26, LL,112,JDMZZJ, 01-JAN-2000 00:18:30:05, EngineTurn
879720,26, LL,112,MZUXBM, 01-JAN-2000 00:18:30:05, EngineTurn
879721,26, LL,112,MZUXNV, 01-JAN-2000 00:18:30:05, EngineTurn
879722,26, LL,112,MZQGBM, 01-JAN-2000 00:18:30:05, EngineTurn
879723,26, LL,112,FVHPHP, 01-JAN-2000 00:18:30:05, EngineTurn
879724,26, LL,112,UXXUXU, 01-JAN-2000 00:18:30:05, EngineTurn
879725,26, LL,112,HPXUXU, 01-JAN-2000 00:18:30:05, EngineTurn
879726,26, LL,112,JDUXQG, 01-JAN-2000 00:18:30:05, EngineTurn
879727,26, LL,112,JDUXHP, 01-JAN-2000 00:18:30:05, EngineTurn
879728,26, LL,112,MZQGTL, 01-JAN-2000 00:18:35:90, EngineTurn
879729,26, LL,112,MZQGBM, 01-JAN-2000 00:18:35:90, EngineTurn
879730,26, LL,112,MZVBRT, 01-JAN-2000 00:18:35:90, EngineTurn
879731,26, LL,112,HPQGUX, 01-JAN-2000 00:18:35:90, EngineTurn
879732,26, LL,112,HPXUXU, 01-JAN-2000 00:18:35:90, EngineTurn
879733,26, LL,112,JDUXQG, 01-JAN-2000 00:18:35:90, EngineTurn
879734,26, LL,112,JDUXHP, 01-JAN-2000 00:18:35:90, EngineTurn
879735,26, LL,112,XUJDFV, 01-JAN-2000 00:18:35:90, EngineTurn
879736,26, LL,112,FVMQMQ, 01-JAN-2000 00:18:35:90, EngineTurn
879737,26, LL,112,UXXUXU, 01-JAN-2000 00:18:35:90, EngineTurn
879738,26, LL,112,FVHPHP, 01-JAN-2000 00:18:35:90, EngineTurn
879739,26, LL,112,JDUXMQ, 01-JAN-2000 00:18:35:90, EngineTurn
879740,26, LL,112,MZQGJD, 01-JAN-2000 00:18:35:90, EngineTurn
879741,26, LL,112,FVHPUX, 01-JAN-2000 00:18:35:90, EngineTurn
879742,26, LL,112,FVHPFV, 01-JAN-2000 00:18:35:90, EngineTurn
879743,26, LL,112,UXVBJD, 01-JAN-2000 00:18:35:90, EngineTurn
879744,26, LL,112,UXJDHP, 01-JAN-2000 00:18:35:90, EngineTurn
879745,26, LL,112,MZUXBM, 01-JAN-2000 00:18:35:90, EngineTurn
879746,26, LL,112,MZUXNV, 01-JAN-2000 00:18:35:90, EngineTurn
879747,26, LL,112,MZQGTL, 01-JAN-2000 00:18:36:95, EngineTurn
879748,26, LL,112,MZQGBM, 01-JAN-2000 00:18:36:95, EngineTurn
879749,26, LL,112,MZVBRT, 01-JAN-2000 00:18:36:95, EngineTurn
879750,26, LL,112,HPXUXU, 01-JAN-2000 00:18:36:95, EngineTurn
879751,26, LL,112,JDUXHP, 01-JAN-2000 00:18:36:95, EngineTurn
879752,26, LL,112,FVHPHP, 01-JAN-2000 00:18:36:95, EngineTurn
879753,26, LL,112,UXXUVB, 01-JAN-2000 00:18:36:95, EngineTurn
879754,26, LL,112,UXXUXU, 01-JAN-2000 00:18:36:95, EngineTurn
879755,26, LL,112,XUJDFV, 01-JAN-2000 00:18:36:95, EngineTurn
879756,26, LL,112,JDUXQG, 01-JAN-2000 00:18:36:95, EngineTurn
879757,26, LL,112,JDUXQG, 01-JAN-2000 00:18:41:50, EngineTurn
