,aircraft,squadron,lot,msp,zulu_time,flight_mode
812689,16, B,107,HPZJNV, 01-APR-2013 20:37:24:55, GrndPwr
812690,16, B,107,HPZJNV, 01-APR-2015 00:43:34:35, GrndPwr
812691,16, B,107,XUVBUX, 01-APR-2015 00:46:50:95, GrndPwr
812692,16, B,107,TLHPHP, 01-APR-2015 00:46:50:95, GrndPwr
812693,16, B,107,JDUXRT, 01-APR-2015 00:46:50:95, GrndPwr
812694,16, B,107,JDFVHP, 01-APR-2015 00:46:50:95, GrndPwr
812695,16, B,107,XUVBZJ, 01-APR-2015 00:46:50:95, GrndPwr
812696,16, B,107,RTVBTL, 01-APR-2015 00:46:50:95, GrndPwr
812697,16, B,107,UXMQNV, 01-APR-2015 00:46:50:95, GrndPwr
812698,16, B,107,NVUXNV, 01-APR-2015 00:48:20:95, GrndPwr
812699,16, B,107,NVUXRT, 01-APR-2015 00:48:20:95, GrndPwr
812700,16, B,107,RTVBHP, 01-APR-2016 06:22:55:90, GrndPwr
812701,16, B,107,HPZJNV, 01-APR-2016 06:23:15:40, GrndPwr
812702,16, B,107,HPQGHP, 01-APR-2017 16:07:45:75, GrndPwr
812703,16, B,107,HPHPFV, 01-APR-2017 16:07:58:75, GrndPwr
812704,16, B,107,RTVBBM, 01-APR-2017 16:09:05:75, GrndPwr
812705,16, B,107,HPMQQG, 01-APR-2017 16:09:27:75, GrndPwr
812706,16, B,107,ZJUXTL, 01-APR-2017 16:09:53:75, GrndPwr
812707,16, B,107,RTZJJD, 01-APR-2017 16:24:22:75, GrndPwr
812708,16, B,107,RTHPVB, 01-APR-2017 16:26:45:75, GrndPwr
812709,16, B,107,RTVBHP, 01-APR-2018 20:33:22:70, GrndPwr
812710,16, B,107,HPZJNV, 01-APR-2018 20:39:09:45, GrndPwr
812711,16, B,107,JDJDHP, 01-APR-2018 20:40:00:45, GrndPwr
812712,16, B,107,HPZJNV, 01-AUG-2012 01:15:53:10, GrndPwr
812713,16, B,107,RTVBHP, 01-AUG-2012 01:15:53:10, GrndPwr
812714,16, B,107,RTVBHP, 01-AUG-2012 01:16:03:90, GrndPwr
812715,16, B,107,HPZJNV, 01-AUG-2012 01:16:03:90, GrndPwr
812716,16, B,107,HPZJNV, 01-AUG-2012 01:16:49:70, GrndPwr
812717,16, B,107,RTVBHP, 01-AUG-2012 01:16:49:70, GrndPwr
812718,16, B,107,XUXUJD, 01-AUG-2013 00:24:57:05, EngineTurn
812719,16, B,107,RTVBHP, 01-AUG-2013 00:25:11:75, EngineTurn
812720,16, B,107,XUXUJD, 01-AUG-2013 00:25:11:75, EngineTurn
812721,16, B,107,RTVBHP, 01-AUG-2013 00:27:20:95, EngineTurn
812722,16, B,107,XUXUJD, 01-AUG-2013 00:27:20:95, EngineTurn
812723,16, B,107,XUXUJD, 01-AUG-2013 00:27:44:15, EngineTurn
812724,16, B,107,RTVBHP, 01-AUG-2013 00:27:44:15, EngineTurn
812725,16, B,107,RTVBHP, 01-AUG-2013 00:27:45:15, EngineTurn
812726,16, B,107,XUXUJD, 01-AUG-2013 00:27:45:15, EngineTurn
812727,16, B,107,XUXUJD, 01-AUG-2013 00:27:53:55, EngineTurn
812728,16, B,107,RTVBHP, 01-AUG-2013 00:27:53:55, EngineTurn
812729,16, B,107,RTVBHP, 01-AUG-2013 00:28:39:35, EngineTurn
812730,16, B,107,XUXUJD, 01-AUG-2013 00:28:39:35, EngineTurn
812731,16, B,107,RTVBHP, 01-AUG-2013 00:29:23:20, EngineTurn
812732,16, B,107,XUXUJD, 01-AUG-2013 00:29:23:20, EngineTurn
812733,16, B,107,RTVBHP, 01-AUG-2013 00:34:55:00, EngineTurn
812734,16, B,107,RTVBHP, 01-AUG-2014 00:11:56:40, GrndPwr
812735,16, B,107,HPZJNV, 01-AUG-2014 00:24:16:40, GrndPwr
812736,16, B,107,RTVBHP, 01-AUG-2017 16:38:14:40, EngineTurn
812737,16, B,107,RTVBHP, 01-AUG-2017 16:39:09:45, EngineTurn
812738,16, B,107,RTVBHP, 01-AUG-2017 16:42:04:00, EngineTurn
812739,16, B,107,RTVBHP, 01-AUG-2017 17:02:21:00, InFlight
812740,16, B,107,RTHPVB, 01-AUG-2017 17:10:11:00, InFlight
812741,16, B,107,MZMZFV, 01-AUG-2017 17:52:46:05, InFlight
812742,16, B,107,MZMZFV, 01-AUG-2017 19:29:49:60, EngineTurn
812743,16, B,107,RTHPVB, 01-AUG-2017 19:29:49:60, EngineTurn
812744,16, B,107,RTVBHP, 01-AUG-2017 19:29:49:60, EngineTurn
812745,16, B,107,MZMZFV, 01-AUG-2017 19:37:45:00, EngineTurn
812746,16, B,107,RTHPVB, 01-AUG-2017 19:37:45:00, EngineTurn
812747,16, B,107,RTVBHP, 01-AUG-2017 19:37:45:00, EngineTurn
812748,16, B,107,RTHPVB, 01-AUG-2017 19:50:05:15, EngineTurn
812749,16, B,107,RTVBHP, 01-AUG-2017 19:50:05:15, EngineTurn
812750,16, B,107,RTHPVB, 01-AUG-2017 20:08:37:20, InFlight
812751,16, B,107,RTVBHP, 01-AUG-2017 20:08:37:20, InFlight
812752,16, B,107,HPFVRT, 01-AUG-2017 21:41:55:25, EngineTurn
812753,16, B,107,HPFVRT, 01-AUG-2017 21:43:03:95, GrndPwr
812754,16, B,107,RTVBHP, 01-AUG-2017 21:43:03:95, GrndPwr
812755,16, B,107,RTHPVB, 01-AUG-2017 21:43:03:95, GrndPwr
812756,16, B,107,RTVBHP, 01-AUG-2017 23:45:43:95, EngineTurn
812757,16, B,107,RTZJXU, 01-AUG-2017 23:56:22:00, EngineTurn
812758,16, B,107,HPFVRT, 01-AUG-2018 03:09:00:40, GrndPwr
812759,16, B,107,ZJMZQG, 01-AUG-2018 03:11:47:40, GrndPwr
812760,16, B,107,ZJMZUX, 01-AUG-2018 03:11:47:40, GrndPwr
812761,16, B,107,ZJUXTL, 01-AUG-2018 03:25:16:75, GrndPwr
812762,16, B,107,HPQGVB, 01-AUG-2018 03:57:06:50, GrndPwr
812763,16, B,107,RTVBHP, 01-AUG-2018 15:41:33:95, EngineTurn
812764,16, B,107,RTVBHP, 01-AUG-2018 15:43:13:95, EngineTurn
812765,16, B,107,RTVBHP, 01-AUG-2018 15:43:34:85, EngineTurn
812766,16, B,107,ZJUXTL, 01-AUG-2018 15:43:41:95, EngineTurn
812767,16, B,107,RTVBHP, 01-AUG-2018 15:48:45:00, EngineTurn
812768,16, B,107,ZJUXTL, 01-AUG-2018 15:48:45:00, EngineTurn
812769,16, B,107,ZJUXTL, 01-AUG-2018 15:58:12:00, InFlight
812770,16, B,107,RTVBHP, 01-AUG-2018 15:58:12:00, InFlight
812771,16, B,107,RTHPVB, 01-AUG-2018 16:01:00:00, InFlight
812772,16, B,107,NVBMXU, 01-AUG-2018 17:35:14:05, EngineTurn
812773,16, B,107,RTVBHP, 01-AUG-2018 17:35:14:35, EngineTurn
812774,16, B,107,NVBMXU, 01-AUG-2018 17:35:14:35, EngineTurn
812775,16, B,107,RTHPVB, 01-AUG-2018 17:35:14:35, EngineTurn
812776,16, B,107,ZJUXTL, 01-AUG-2018 17:35:14:35, EngineTurn
812777,16, B,107,RTVBHP, 01-AUG-2018 17:35:15:15, EngineTurn
812778,16, B,107,RTHPVB, 01-AUG-2018 17:35:15:15, EngineTurn
812779,16, B,107,NVBMXU, 01-AUG-2018 17:35:15:15, EngineTurn
812780,16, B,107,ZJUXTL, 01-AUG-2018 17:35:15:15, EngineTurn
812781,16, B,107,ZJUXTL, 01-AUG-2018 17:35:55:15, EngineTurn
812782,16, B,107,NVBMXU, 01-AUG-2018 17:35:55:15, EngineTurn
812783,16, B,107,RTHPVB, 01-AUG-2018 17:35:55:15, EngineTurn
812784,16, B,107,RTVBHP, 01-AUG-2018 17:35:55:15, EngineTurn
812785,16, B,107,RTHPVB, 01-AUG-2018 17:36:50:10, EngineTurn
812786,16, B,107,ZJUXTL, 01-AUG-2018 17:36:50:10, EngineTurn
812787,16, B,107,NVBMXU, 01-AUG-2018 17:36:50:10, EngineTurn
812788,16, B,107,RTVBHP, 01-AUG-2018 17:36:50:10, EngineTurn
812789,16, B,107,RTHPVB, 01-AUG-2018 17:37:20:50, EngineTurn
812790,16, B,107,NVBMXU, 01-AUG-2018 17:37:20:50, EngineTurn
812791,16, B,107,ZJUXTL, 01-AUG-2018 17:37:20:50, EngineTurn
812792,16, B,107,RTVBHP, 01-AUG-2018 17:37:20:50, EngineTurn
812793,16, B,107,RTHPVB, 01-AUG-2018 17:37:49:70, EngineTurn
812794,16, B,107,NVBMXU, 01-AUG-2018 17:37:49:70, EngineTurn
812795,16, B,107,ZJUXTL, 01-AUG-2018 17:37:49:70, EngineTurn
812796,16, B,107,RTVBHP, 01-AUG-2018 17:37:49:70, EngineTurn
812797,16, B,107,RTVBHP, 01-AUG-2018 17:39:04:00, EngineTurn
812798,16, B,107,RTVBHP, 01-AUG-2018 17:39:27:00, EngineTurn
812799,16, B,107,HPFVRT, 01-AUG-2018 19:17:56:20, EngineTurn
812800,16, B,107,RTVBHP, 01-AUG-2018 19:17:56:20, EngineTurn
812801,16, B,107,HPFVRT, 01-AUG-2018 19:18:49:00, EngineTurn
812802,16, B,107,RTVBHP, 01-AUG-2018 19:18:49:00, EngineTurn
812803,16, B,107,HPFVRT, 01-AUG-2018 19:20:01:10, EngineTurn
812804,16, B,107,RTVBHP, 01-AUG-2018 19:20:01:10, EngineTurn
812805,16, B,107,ZJUXTL, 01-AUG-2018 19:20:05:00, EngineTurn
812806,16, B,107,ZJUXTL, 01-AUG-2018 19:22:18:00, EngineTurn
812807,16, B,107,HPFVRT, 01-AUG-2018 19:22:18:00, EngineTurn
812808,16, B,107,RTVBHP, 01-AUG-2018 19:22:18:00, EngineTurn
812809,16, B,107,HPFVRT, 01-AUG-2018 19:22:23:00, EngineTurn
812810,16, B,107,ZJUXTL, 01-AUG-2018 19:22:23:00, EngineTurn
812811,16, B,107,RTVBHP, 01-AUG-2018 19:22:23:00, EngineTurn
812812,16, B,107,ZJUXTL, 01-AUG-2018 19:23:01:00, EngineTurn
812813,16, B,107,HPFVRT, 01-AUG-2018 19:23:01:00, EngineTurn
812814,16, B,107,RTVBHP, 01-AUG-2018 19:23:01:00, EngineTurn
812815,16, B,107,HPFVRT, 01-AUG-2018 19:23:06:00, EngineTurn
812816,16, B,107,ZJUXTL, 01-AUG-2018 19:23:06:00, EngineTurn
812817,16, B,107,RTVBHP, 01-AUG-2018 19:23:06:00, EngineTurn
812818,16, B,107,RTHPVB, 01-AUG-2018 19:35:44:00, EngineTurn
812819,16, B,107,HPFVRT, 01-AUG-2018 19:52:08:05, InFlight
812820,16, B,107,ZJUXTL, 01-AUG-2018 19:52:08:05, InFlight
812821,16, B,107,RTHPVB, 01-AUG-2018 19:52:08:05, InFlight
812822,16, B,107,RTVBHP, 01-AUG-2018 19:52:08:05, InFlight
812823,16, B,107,HPFVRT, 01-AUG-2018 21:09:46:55, EngineTurn
812824,16, B,107,ZJUXTL, 01-AUG-2018 21:09:46:55, EngineTurn
812825,16, B,107,RTHPVB, 01-AUG-2018 21:09:46:55, EngineTurn
812826,16, B,107,RTVBHP, 01-AUG-2018 21:09:46:55, EngineTurn
812827,16, B,107,HPFVRT, 01-AUG-2018 21:09:47:15, EngineTurn
812828,16, B,107,ZJUXTL, 01-AUG-2018 21:09:47:15, EngineTurn
812829,16, B,107,RTHPVB, 01-AUG-2018 21:09:47:15, EngineTurn
812830,16, B,107,RTVBHP, 01-AUG-2018 21:09:47:15, EngineTurn
812831,16, B,107,HPFVRT, 01-AUG-2018 21:10:27:15, EngineTurn
812832,16, B,107,ZJUXTL, 01-AUG-2018 21:10:27:15, EngineTurn
812833,16, B,107,RTHPVB, 01-AUG-2018 21:10:27:15, EngineTurn
812834,16, B,107,RTVBHP, 01-AUG-2018 21:10:27:15, EngineTurn
812835,16, B,107,HPFVRT, 01-AUG-2018 21:10:35:55, EngineTurn
812836,16, B,107,ZJUXTL, 01-AUG-2018 21:10:35:55, EngineTurn
812837,16, B,107,RTVBHP, 01-AUG-2018 21:10:35:55, EngineTurn
812838,16, B,107,RTHPVB, 01-AUG-2018 21:10:35:55, EngineTurn
812839,16, B,107,HPFVRT, 01-AUG-2018 21:11:22:20, EngineTurn
812840,16, B,107,RTHPVB, 01-AUG-2018 21:11:22:20, EngineTurn
812841,16, B,107,ZJUXTL, 01-AUG-2018 21:11:22:20, EngineTurn
812842,16, B,107,RTVBHP, 01-AUG-2018 21:11:22:20, EngineTurn
812843,16, B,107,RTVBHP, 01-AUG-2018 21:12:21:70, EngineTurn
812844,16, B,107,RTHPVB, 01-AUG-2018 21:12:21:70, EngineTurn
812845,16, B,107,ZJUXTL, 01-AUG-2018 21:12:21:70, EngineTurn
812846,16, B,107,HPFVRT, 01-AUG-2018 21:12:21:70, EngineTurn
812847,16, B,107,RTHPVB, 01-AUG-2018 21:12:56:10, EngineTurn
812848,16, B,107,RTVBHP, 01-AUG-2018 21:12:56:10, EngineTurn
812849,16, B,107,ZJUXTL, 01-AUG-2018 21:12:56:10, EngineTurn
812850,16, B,107,HPFVRT, 01-AUG-2018 21:12:56:10, EngineTurn
812851,16, B,107,HPQGHP, 01-AUG-2018 21:13:24:00, EngineTurn
812852,16, B,107,HPFVRT, 01-AUG-2018 21:13:33:00, EngineTurn
812853,16, B,107,HPQGHP, 01-AUG-2018 21:13:33:00, EngineTurn
812854,16, B,107,RTVBHP, 01-AUG-2018 21:13:33:00, EngineTurn
812855,16, B,107,RTVBHP, 01-DEC-2013 07:01:56:60, EngineTurn
812856,16, B,107,RTVBHP, 01-DEC-2013 12:51:17:35, GrndPwr
812857,16, B,107,JDQGMZ, 01-DEC-2013 13:04:51:75, GrndPwr
812858,16, B,107,RTVBHP, 01-DEC-2013 19:26:52:50, EngineTurn
812859,16, B,107,RTVBHP, 01-DEC-2014 03:37:30:35, EngineTurn
812860,16, B,107,MZJDJD, 01-DEC-2015 07:35:23:05, GrndPwr
812861,16, B,107,UXHPFV, 01-DEC-2015 07:35:23:05, GrndPwr
812862,16, B,107,VBBMHP, 01-DEC-2015 07:35:23:05, GrndPwr
812863,16, B,107,NVHPMQ, 01-DEC-2015 07:35:23:05, GrndPwr
812864,16, B,107,RTVBHP, 01-DEC-2015 07:35:23:05, GrndPwr
812865,16, B,107,HPMZMQ, 01-DEC-2015 07:35:23:05, GrndPwr
812866,16, B,107,FVTLMQ, 01-DEC-2015 07:35:25:55, GrndPwr
