,aircraft,squadron,lot,msp,zulu_time,flight_mode
981583,30, N,100,UXMQMZ, 01-APR-2013 15:58:53:60, GrndPwr
981584,30, N,100,ZJMZTL, 01-APR-2013 20:50:13:60, GrndPwr
981585,30, N,100,FVXUJD, 01-APR-2014 05:28:10:30, EngineTurn
981586,30, N,100,FVXUJD, 01-APR-2014 05:29:49:90, EngineTurn
981587,30, N,100,FVXUJD, 01-APR-2014 05:31:48:10, EngineTurn
981588,30, N,100,FVXUJD, 01-APR-2014 05:39:56:90, EngineTurn
981589,30, N,100,FVXUJD, 01-APR-2014 08:12:35:25, GrndPwr
981590,30, N,100,FVXUUX, 01-APR-2014 08:12:40:35, GrndPwr
981591,30, N,100,JDJDZJ, 01-APR-2014 08:13:02:85, GrndPwr
981592,30, N,100,JDJDMZ, 01-APR-2014 08:13:02:85, GrndPwr
981593,30, N,100,JDJDHP, 01-APR-2014 08:13:02:85, GrndPwr
981594,30, N,100,JDJDMQ, 01-APR-2014 08:13:02:85, GrndPwr
981595,30, N,100,FVUXUX, 01-APR-2014 08:19:33:75, GrndPwr
981596,30, N,100,JDQGMZ, 01-APR-2014 08:29:13:85, GrndPwr
981597,30, N,100,ZJMZHP, 01-APR-2014 09:39:37:40, EngineTurn
981598,30, N,100,ZJMZHP, 01-APR-2014 09:39:56:40, EngineTurn
981599,30, N,100,ZJUXTL, 01-APR-2016 00:24:41:10, InFlight
981600,30, N,100,MZHPTL, 01-APR-2016 03:02:50:25, InFlight
981601,30, N,100,MZHPRT, 01-APR-2016 03:21:09:25, InFlight
981602,30, N,100,MZHPTL, 01-APR-2016 04:48:11:45, EngineTurn
981603,30, N,100,ZJUXTL, 01-APR-2016 04:48:11:45, EngineTurn
981604,30, N,100,MZHPRT, 01-APR-2016 04:48:11:45, EngineTurn
981605,30, N,100,MZHPTL, 01-APR-2016 04:48:18:45, EngineTurn
981606,30, N,100,ZJUXTL, 01-APR-2016 04:48:18:45, EngineTurn
981607,30, N,100,MZHPRT, 01-APR-2016 04:48:18:45, EngineTurn
981608,30, N,100,MZHPRT, 01-APR-2016 04:50:03:20, EngineTurn
981609,30, N,100,ZJUXTL, 01-APR-2016 04:50:03:20, EngineTurn
981610,30, N,100,MZHPTL, 01-APR-2016 04:50:03:20, EngineTurn
981611,30, N,100,MZHPRT, 01-APR-2016 04:51:56:00, EngineTurn
981612,30, N,100,MZHPTL, 01-APR-2016 04:51:56:00, EngineTurn
981613,30, N,100,MZUXJD, 01-AUG-2015 22:53:52:00, EngineTurn
981614,30, N,100,FVMQXU, 01-AUG-2015 23:15:47:75, EngineTurn
981615,30, N,100,FVMQXU, 01-AUG-2015 23:23:03:35, InFlight
981616,30, N,100,MZUXJD, 01-AUG-2015 23:29:46:05, InFlight
981617,30, N,100,FVZJUX, 01-AUG-2015 23:45:31:35, InFlight
981618,30, N,100,HPQGQG, 01-AUG-2015 23:59:44:05, InFlight
981619,30, N,100,HPMZMQ, 01-AUG-2017 08:57:48:25, EngineTurn
981620,30, N,100,HPMZMQ, 01-AUG-2017 08:59:02:95, EngineTurn
981621,30, N,100,HPMZMQ, 01-AUG-2017 09:03:03:00, EngineTurn
981622,30, N,100,HPQGQG, 01-DEC-2013 00:32:11:20, EngineTurn
981623,30, N,100,MZUXHP, 01-DEC-2013 00:32:23:20, EngineTurn
981624,30, N,100,MZUXHP, 01-DEC-2013 00:33:02:20, EngineTurn
981625,30, N,100,MZUXHP, 01-DEC-2013 01:00:37:00, InFlight
981626,30, N,100,MZUXHP, 01-DEC-2013 01:37:37:30, EngineTurn
981627,30, N,100,MZUXHP, 01-DEC-2013 01:37:47:10, EngineTurn
981628,30, N,100,MZUXHP, 01-DEC-2013 01:37:49:10, EngineTurn
981629,30, N,100,MZUXHP, 01-DEC-2013 01:38:22:10, EngineTurn
981630,30, N,100,MZUXHP, 01-DEC-2013 01:39:05:20, EngineTurn
981631,30, N,100,HPQGQG, 01-DEC-2014 08:21:42:05, EngineTurn
981632,30, N,100,HPQGQG, 01-DEC-2014 08:22:03:05, EngineTurn
981633,30, N,100,ZJMZHP, 01-DEC-2015 02:51:52:95, EngineTurn
981634,30, N,100,NVBMXU, 01-DEC-2017 05:54:55:60, EngineTurn
981635,30, N,100,JDJDHP, 01-DEC-2017 05:54:55:60, EngineTurn
981636,30, N,100,JDJDHP, 01-DEC-2017 05:55:41:30, EngineTurn
981637,30, N,100,ZJUXTL, 01-DEC-2017 05:59:35:30, EngineTurn
981638,30, N,100,HPMZMQ, 01-FEB-2016 02:43:35:10, GrndPwr
981639,30, N,100,JDTLJD, 01-FEB-2016 02:43:35:10, GrndPwr
981640,30, N,100,HPFVJD, 01-FEB-2018 00:03:55:70, GrndPwr
981641,30, N,100,UXHPVB, 01-FEB-2018 00:15:46:75, GrndPwr
981642,30, N,100,UXHPVB, 01-FEB-2018 00:18:39:75, GrndPwr
981643,30, N,100,HPZJNV, 01-FEB-2018 00:19:48:70, GrndPwr
981644,30, N,100,HPFVJD, 01-FEB-2018 02:11:23:80, EngineTurn
981645,30, N,100,MZUXJD, 01-FEB-2018 02:16:18:00, EngineTurn
981646,30, N,100,MZXUHP, 01-FEB-2018 03:42:00:10, InFlight
981647,30, N,100,MZXUHP, 01-FEB-2018 04:18:27:20, EngineTurn
981648,30, N,100,HPTLMQ, 01-FEB-2018 04:20:35:00, EngineTurn
981649,30, N,100,HPTLMQ, 01-FEB-2018 04:25:01:00, EngineTurn
981650,30, N,100,MZXUHP, 01-FEB-2018 04:25:01:00, EngineTurn
981651,30, N,100,HPTLMQ, 01-FEB-2018 04:26:40:00, EngineTurn
981652,30, N,100,MZXUHP, 01-FEB-2018 04:26:40:00, EngineTurn
981653,30, N,100,HPVBHP, 01-FEB-2018 05:33:34:35, EngineTurn
981654,30, N,100,HPVBHP, 01-FEB-2018 05:34:46:00, EngineTurn
981655,30, N,100,MZXUHP, 01-FEB-2018 05:35:08:00, EngineTurn
981656,30, N,100,MZMQRT, 01-FEB-2018 05:37:33:00, EngineTurn
981657,30, N,100,MZUXJD, 01-FEB-2018 05:39:07:00, EngineTurn
981658,30, N,100,MZUXJD, 01-FEB-2018 05:39:31:00, EngineTurn
981659,30, N,100,MZMQRT, 01-FEB-2018 05:39:31:00, EngineTurn
981660,30, N,100,HPVBHP, 01-FEB-2018 05:39:31:00, EngineTurn
981661,30, N,100,MZXUHP, 01-FEB-2018 05:39:31:00, EngineTurn
981662,30, N,100,HPVBHP, 01-FEB-2018 05:40:28:00, EngineTurn
981663,30, N,100,MZMQRT, 01-FEB-2018 05:40:28:00, EngineTurn
981664,30, N,100,MZUXJD, 01-FEB-2018 05:40:28:00, EngineTurn
981665,30, N,100,MZXUHP, 01-FEB-2018 05:40:28:00, EngineTurn
981666,30, N,100,MZMQRT, 01-FEB-2018 05:43:43:00, EngineTurn
981667,30, N,100,MZUXJD, 01-FEB-2018 05:43:43:00, EngineTurn
981668,30, N,100,MZXUHP, 01-FEB-2018 05:43:43:00, EngineTurn
981669,30, N,100,MZMQRT, 01-FEB-2018 05:59:28:05, InFlight
981670,30, N,100,MZUXJD, 01-FEB-2018 05:59:28:05, InFlight
981671,30, N,100,MZXUHP, 01-FEB-2018 05:59:28:05, InFlight
981672,30, N,100,XUHPHP, 01-FEB-2018 06:32:33:05, InFlight
981673,30, N,100,HPTLMZ, 01-FEB-2018 06:43:49:05, InFlight
981674,30, N,100,HPTLMZ, 01-FEB-2018 07:18:14:20, EngineTurn
981675,30, N,100,MZMQRT, 01-FEB-2018 07:18:14:20, EngineTurn
981676,30, N,100,MZUXJD, 01-FEB-2018 07:18:14:20, EngineTurn
981677,30, N,100,MZXUHP, 01-FEB-2018 07:18:14:20, EngineTurn
981678,30, N,100,XUHPHP, 01-FEB-2018 07:18:14:20, EngineTurn
981679,30, N,100,HPTLMZ, 01-FEB-2018 07:18:51:00, EngineTurn
981680,30, N,100,MZMQRT, 01-FEB-2018 07:18:51:00, EngineTurn
981681,30, N,100,XUHPHP, 01-FEB-2018 07:18:51:00, EngineTurn
981682,30, N,100,MZXUHP, 01-FEB-2018 07:18:51:00, EngineTurn
981683,30, N,100,MZUXJD, 01-FEB-2018 07:18:51:00, EngineTurn
981684,30, N,100,HPTLMZ, 01-FEB-2018 07:19:48:20, EngineTurn
981685,30, N,100,MZMQRT, 01-FEB-2018 07:19:48:20, EngineTurn
981686,30, N,100,MZUXJD, 01-FEB-2018 07:19:48:20, EngineTurn
981687,30, N,100,MZXUHP, 01-FEB-2018 07:19:48:20, EngineTurn
981688,30, N,100,XUHPHP, 01-FEB-2018 07:19:48:20, EngineTurn
981689,30, N,100,MZMQRT, 01-FEB-2018 07:25:18:00, EngineTurn
981690,30, N,100,HPTLMZ, 01-FEB-2018 07:25:18:00, EngineTurn
981691,30, N,100,MZXUHP, 01-FEB-2018 07:25:18:00, EngineTurn
981692,30, N,100,MQXUMQ, 01-FEB-2019 00:02:39:00, EngineTurn
981693,30, N,100,MQXUMQ, 01-FEB-2019 00:06:07:50, EngineTurn
981694,30, N,100,RTFVTL, 01-FEB-2019 00:06:37:00, EngineTurn
981695,30, N,100,MQXUMQ, 01-FEB-2019 00:06:52:30, EngineTurn
981696,30, N,100,RTFVTL, 01-FEB-2019 00:06:52:30, EngineTurn
981697,30, N,100,MQXUMQ, 01-FEB-2019 00:07:40:20, EngineTurn
981698,30, N,100,RTFVTL, 01-FEB-2019 00:07:40:20, EngineTurn
981699,30, N,100,ZJUXTL, 01-FEB-2019 00:19:07:25, EngineTurn
981700,30, N,100,ZJUXTL, 01-FEB-2019 00:52:00:35, InFlight
981701,30, N,100,UXJDUX, 01-FEB-2019 01:04:50:30, InFlight
981702,30, N,100,FVZJUX, 01-FEB-2019 02:08:00:65, InFlight
