,aircraft,squadron,lot,msp,zulu_time,flight_mode
878322,24, LL,112,XUHPJD, 01-JAN-2000 15:50:16:80, EngineTurn
878323,24, LL,112,XUXUJD, 01-JAN-2000 15:50:16:80, EngineTurn
878324,24, LL,112,HPHPQG, 01-JAN-2000 15:50:16:80, EngineTurn
878325,24, LL,112,UXXUJD, 01-JAN-2000 15:50:16:80, EngineTurn
878326,24, LL,112,XUJDFV, 01-JAN-2000 15:50:16:80, EngineTurn
878327,24, LL,112,JDMZUX, 01-JAN-2000 15:50:16:80, EngineTurn
878328,24, LL,112,JDMZFV, 01-JAN-2000 15:50:16:80, EngineTurn
878329,24, LL,112,JDMZJD, 01-JAN-2000 15:50:16:80, EngineTurn
878330,24, LL,112,UXXUXU, 01-JAN-2000 15:50:16:80, EngineTurn
878331,24, LL,112,FVHPHP, 01-JAN-2000 15:50:16:80, EngineTurn
878332,24, LL,112,HPXUFV, 01-JAN-2000 15:50:16:80, EngineTurn
878333,24, LL,112,XUHPFV, 01-JAN-2000 15:50:16:80, EngineTurn
878334,24, LL,112,XUHPQG, 01-JAN-2000 15:50:16:80, EngineTurn
878335,24, LL,112,XUHPVB, 01-JAN-2000 15:50:16:80, EngineTurn
878336,24, LL,112,VBMQQG, 01-JAN-2000 15:50:16:80, EngineTurn
878337,24, LL,112,ZJZJQG, 01-JAN-2000 15:50:16:80, EngineTurn
878338,24, LL,112,MQXUFV, 01-JAN-2000 15:50:16:80, EngineTurn
878339,24, LL,112,ZJZJZJ, 01-JAN-2000 15:50:16:80, EngineTurn
878340,24, LL,112,ZJZJMZ, 01-JAN-2000 15:50:16:80, EngineTurn
878341,24, LL,112,XUMQQG, 01-JAN-2000 15:50:16:80, EngineTurn
878342,24, LL,112,HPVBVB, 01-JAN-2000 15:50:16:80, EngineTurn
878343,24, LL,112,UXMQNV, 01-JAN-2000 15:50:16:80, EngineTurn
878344,24, LL,112,XUXUXU, 01-JAN-2000 15:50:16:80, EngineTurn
878345,24, LL,112,MQHPMZ, 01-JAN-2000 15:50:16:80, EngineTurn
878346,24, LL,112,MQHPHP, 01-JAN-2000 15:50:16:80, EngineTurn
878347,24, LL,112,MZMZJD, 01-JAN-2000 15:50:16:80, EngineTurn
878348,24, LL,112,XUXUVB, 01-JAN-2000 15:50:16:80, EngineTurn
878349,24, LL,112,HP, 01-JAN-2007 04:25:56:05, EngineTurn
878350,24, LL,112,MQFVFV, 01-JAN-2014 03:24:54:75, InFlight
878351,24, LL,112,JDVBHP, 01-JUL-2004 13:16:31:65, EngineTurn
878352,24, LL,112,MQXUFV, 01-JUL-2004 13:16:31:65, EngineTurn
878353,24, LL,112,XUXUXU, 01-JUL-2004 13:16:31:65, EngineTurn
878354,24, LL,112,MQJDQG, 01-JUL-2004 13:16:31:65, EngineTurn
878355,24, LL,112,MQJDFV, 01-JUL-2004 13:16:31:65, EngineTurn
878356,24, LL,112,XUHPJD, 01-JUL-2004 13:16:31:65, EngineTurn
878357,24, LL,112,XUHPVB, 01-JUL-2004 13:16:31:65, EngineTurn
878358,24, LL,112,XUHPQG, 01-JUL-2004 13:16:31:65, EngineTurn
878359,24, LL,112,XUHPFV, 01-JUL-2004 13:16:31:65, EngineTurn
878360,24, LL,112,HP, 01-JUL-2004 13:23:07:55, EngineTurn
878361,24, LL,112,JDVBHP, 01-JUL-2004 13:23:08:45, EngineTurn
878362,24, LL,112,HP, 01-JUL-2004 13:23:12:75, EngineTurn
878363,24, LL,112,JDVBHP, 01-JUL-2004 13:23:15:45, EngineTurn
878364,24, LL,112,JDMQMZ, 01-JUL-2004 13:37:10:65, EngineTurn
878365,24, LL,112,UXUXUX, 01-JUL-2004 13:37:26:55, EngineTurn
878366,24, LL,112,HP, 01-JUL-2004 13:37:48:15, InFlight
878367,24, LL,112,JDVBHP, 01-JUL-2004 13:37:48:85, InFlight
878368,24, LL,112,JDMQMZ, 01-JUL-2004 13:37:48:85, InFlight
878369,24, LL,112,JDUXQG, 01-JUL-2004 13:38:50:85, InFlight
878370,24, LL,112,XUMQQG, 01-JUL-2004 13:42:27:85, InFlight
878371,24, LL,112,MQMQHP, 01-JUL-2004 14:54:37:95, InFlight
878372,24, LL,112,XUXUVB, 01-JUL-2004 15:07:58:10, EngineTurn
878373,24, LL,112,HP, 01-JUL-2005 13:12:21:30, GrndPwr
878374,24, LL,112,UXXUXU, 01-JUL-2005 13:12:21:30, GrndPwr
878375,24, LL,112,JDVBHP, 01-JUL-2005 13:12:21:40, GrndPwr
878376,24, LL,112,UXQGMQ, 01-JUL-2005 13:12:21:50, GrndPwr
878377,24, LL,112,JDMZJD, 01-JUL-2005 13:12:27:30, GrndPwr
878378,24, LL,112,JDMQFV, 01-JUL-2005 13:37:10:40, GrndPwr
878379,24, LL,112,HP, 01-JUL-2005 14:03:23:20, GrndPwr
878380,24, LL,112,JDMZJD, 01-JUL-2005 14:03:23:20, GrndPwr
878381,24, LL,112,JDVBHP, 01-JUL-2005 14:03:23:20, GrndPwr
878382,24, LL,112,UXXUXU, 01-JUL-2005 14:04:06:90, GrndPwr
878383,24, LL,112,MQXUFV, 01-JUL-2005 14:32:43:40, EngineTurn
878384,24, LL,112,MQHPHP, 01-JUL-2005 14:35:53:40, EngineTurn
878385,24, LL,112,VBMQQG, 01-JUL-2005 14:38:03:45, EngineTurn
878386,24, LL,112,VBQGQG, 01-JUL-2005 14:41:15:05, EngineTurn
878387,24, LL,112,UXMQNV, 01-JUL-2005 14:41:21:05, EngineTurn
878388,24, LL,112,JDMQFV, 01-JUL-2005 14:42:32:05, EngineTurn
878389,24, LL,112,HP, 01-JUL-2014 00:18:41:10, EngineTurn
878390,24, LL,112,MZUXBM, 01-JUL-2014 00:18:41:10, EngineTurn
878391,24, LL,112,MZUXNV, 01-JUL-2014 00:18:41:10, EngineTurn
878392,24, LL,112,MZFVBM, 01-JUL-2014 00:18:41:10, EngineTurn
878393,24, LL,112,MZQGRT, 01-JUL-2014 00:18:41:10, EngineTurn
878394,24, LL,112,FVHPHP, 01-JUL-2014 00:18:41:10, EngineTurn
878395,24, LL,112,MQMQHP, 01-JUL-2014 00:18:41:10, EngineTurn
878396,24, LL,112,HP, 01-JUL-2014 00:18:41:20, EngineTurn
878397,24, LL,112,MZUXBM, 01-JUL-2014 00:18:41:20, EngineTurn
878398,24, LL,112,MZUXNV, 01-JUL-2014 00:18:41:20, EngineTurn
878399,24, LL,112,MZFVBM, 01-JUL-2014 00:18:41:20, EngineTurn
878400,24, LL,112,MZQGRT, 01-JUL-2014 00:18:41:20, EngineTurn
878401,24, LL,112,FVHPHP, 01-JUL-2014 00:18:41:20, EngineTurn
878402,24, LL,112,MQMQHP, 01-JUL-2014 00:18:41:20, EngineTurn
878403,24, LL,112,HP, 01-JUL-2014 00:18:43:00, EngineTurn
878404,24, LL,112,MQMQHP, 01-JUL-2014 00:18:43:00, EngineTurn
878405,24, LL,112,FVHPHP, 01-JUL-2014 00:18:43:00, EngineTurn
878406,24, LL,112,MZQGRT, 01-JUL-2014 00:18:43:00, EngineTurn
878407,24, LL,112,MZFVBM, 01-JUL-2014 00:18:43:00, EngineTurn
878408,24, LL,112,MZUXNV, 01-JUL-2014 00:18:43:00, EngineTurn
878409,24, LL,112,MZUXBM, 01-JUL-2014 00:18:43:00, EngineTurn
878410,24, LL,112,MQXUFV, 01-JUL-2014 01:05:50:45, EngineTurn
878411,24, LL,112,HP, 01-JUL-2014 01:45:46:35, InFlight
878412,24, LL,112,MZUXBM, 01-JUL-2014 01:45:47:05, InFlight
878413,24, LL,112,MZUXNV, 01-JUL-2014 01:45:47:05, InFlight
878414,24, LL,112,FVHPHP, 01-JUL-2014 01:47:18:35, InFlight
878415,24, LL,112,FVHPHP, 01-JUL-2014 02:46:20:50, EngineTurn
878416,24, LL,112,MZUXBM, 01-JUL-2014 02:46:20:50, EngineTurn
878417,24, LL,112,MZUXNV, 01-JUL-2014 02:46:20:50, EngineTurn
878418,24, LL,112,HP, 01-JUL-2014 02:46:20:50, EngineTurn
878419,24, LL,112,HP, 01-JUL-2014 02:46:20:60, EngineTurn
878420,24, LL,112,MZUXBM, 01-JUL-2014 02:46:20:60, EngineTurn
878421,24, LL,112,MZUXNV, 01-JUL-2014 02:46:20:60, EngineTurn
878422,24, LL,112,FVHPHP, 01-JUL-2014 02:46:20:60, EngineTurn
878423,24, LL,112,HP, 01-JUL-2014 02:46:22:35, EngineTurn
878424,24, LL,112,MZUXBM, 01-JUL-2014 02:46:22:35, EngineTurn
878425,24, LL,112,MZUXNV, 01-JUL-2014 02:46:22:35, EngineTurn
878426,24, LL,112,FVHPHP, 01-JUL-2014 02:46:22:35, EngineTurn
878427,24, LL,112,HPUXZJ, 01-JUL-2014 15:15:55:30, GrndPwr
878428,24, LL,112,UXMQVB, 01-JUL-2014 19:46:58:00, EngineTurn
878429,24, LL,112,MZXUHP, 01-JUL-2014 19:48:25:00, EngineTurn
878430,24, LL,112,HP, 01-JUL-2014 19:51:13:80, EngineTurn
878431,24, LL,112,FVHPHP, 01-JUL-2014 19:51:52:80, EngineTurn
878432,24, LL,112,MZUXBM, 01-JUL-2014 19:54:38:70, EngineTurn
878433,24, LL,112,MZUXNV, 01-JUL-2014 19:54:38:70, EngineTurn
878434,24, LL,112,JDUXMZ, 01-JUL-2014 20:08:46:85, InFlight
878435,24, LL,112,HP, 01-JUL-2014 20:08:52:15, InFlight
878436,24, LL,112,MZUXBM, 01-JUL-2014 20:08:52:85, InFlight
878437,24, LL,112,MZUXNV, 01-JUL-2014 20:08:52:85, InFlight
878438,24, LL,112,JDUXMZ, 01-JUL-2014 20:08:52:85, InFlight
878439,24, LL,112,FVHPHP, 01-JUL-2014 20:09:02:55, InFlight
878440,24, LL,112,HPHPMZ, 01-JUL-2014 20:41:02:20, InFlight
878441,24, LL,112,XUXUJD, 01-JUL-2014 21:15:42:75, EngineTurn
878442,24, LL,112,HPVBHP, 01-JUN-2006 09:15:39:15, EngineTurn
878443,24, LL,112,MZXUTL, 01-JUN-2006 09:15:39:15, EngineTurn
878444,24, LL,112,UXMQJD, 01-JUN-2006 09:15:39:15, EngineTurn
878445,24, LL,112,JDMZFV, 01-JUN-2006 09:15:39:15, EngineTurn
878446,24, LL,112,JDMZUX, 01-JUN-2006 09:15:39:15, EngineTurn
878447,24, LL,112,MZMZUX, 01-JUN-2006 09:15:39:15, EngineTurn
878448,24, LL,112,UXXUQG, 01-JUN-2006 09:15:39:15, EngineTurn
