,aircraft,squadron,lot,msp,zulu_time,flight_mode
124684,4, C,102,UXMQVB, 01-APR-2012 19:43:37:00, EngineTurn
124685,4, C,102,UXMQVB, 01-APR-2012 19:44:27:55, EngineTurn
124686,4, C,102,JDJDZJ, 01-APR-2012 20:07:22:95, InFlight
124687,4, C,102,ZJMZQG, 01-APR-2012 20:07:43:95, InFlight
124688,4, C,102,ZJMZUX, 01-APR-2012 20:07:43:95, InFlight
124689,4, C,102,ZJMZVB, 01-APR-2012 20:07:43:95, InFlight
124690,4, C,102,MZQGFV, 01-APR-2012 20:29:18:35, InFlight
124691,4, C,102,ZJMZUX, 01-APR-2012 21:13:23:40, EngineTurn
124692,4, C,102,ZJMZQG, 01-APR-2012 21:13:23:40, EngineTurn
124693,4, C,102,ZJMZVB, 01-APR-2012 21:13:23:40, EngineTurn
124694,4, C,102,MZQGFV, 01-APR-2012 21:13:23:40, EngineTurn
124695,4, C,102,JDJDZJ, 01-APR-2012 21:13:23:40, EngineTurn
124696,4, C,102,ZJMZUX, 01-APR-2012 21:13:23:50, EngineTurn
124697,4, C,102,ZJMZQG, 01-APR-2012 21:13:23:50, EngineTurn
124698,4, C,102,JDJDZJ, 01-APR-2012 21:13:23:50, EngineTurn
124699,4, C,102,MZQGFV, 01-APR-2012 21:13:23:50, EngineTurn
124700,4, C,102,ZJMZVB, 01-APR-2012 21:13:23:50, EngineTurn
124701,4, C,102,ZJMZUX, 01-APR-2012 21:13:25:25, EngineTurn
124702,4, C,102,ZJMZQG, 01-APR-2012 21:13:25:25, EngineTurn
124703,4, C,102,ZJMZVB, 01-APR-2012 21:13:25:25, EngineTurn
124704,4, C,102,MZQGFV, 01-APR-2012 21:13:25:25, EngineTurn
124705,4, C,102,JDJDZJ, 01-APR-2012 21:13:25:25, EngineTurn
124706,4, C,102,HPQGMQ, 01-APR-2016 17:43:59:55, EngineTurn
124707,4, C,102,QGUXJD, 01-APR-2016 17:43:59:55, EngineTurn
124708,4, C,102,HPQGMQ, 01-APR-2016 17:45:51:95, EngineTurn
