,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
215332,3LCF0T3PD8342580,29,11,020,B,System or component worn or broken,Removed and Replaced the system or component,12/8/15,12/10/15,,,,,Yes,,
215333,3LCCIUYPD8231800,29,11,127,Y,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/19/13,8/19/13,,,,,Yes,,
215334,3LCF25FPD8361113,29,11,000,0,Perform a periodic inspection,Completed the inspection,12/27/15,12/28/15,,,,Yes,,,
215335,3LCCQ4SPD8306307,29,12,070,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/2/13,11/7/13,,,,,Yes,,
215336,3LCDQWXPD8301581,29,11,000,0,Weapon system inspection and/or checks Needed,Weapon system inspection and/or checks completed,10/28/14,10/28/14,,,,Yes,,Yes,
215337,3LCGJ1KPD8113499,29,11,429,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,4/22/17,4/25/17,,,,Yes,,,
215338,3LCGTTKPD8188444,29,11,000,0,Perform verification of component or system,Completed the component or system test,7/7/17,7/8/17,,,,Yes,,,
215339,3LCF2B2PD8362229,29,11,000,0,Perform a periodic inspection,Completed the inspection,12/28/15,12/28/15,,,,Yes,,,
215340,3LELQ0TPD8273783,29,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/9/14,3/9/14,,,,,Yes,,
215341,3LCGGEYPD8071293,29,11,000,0,Perform a periodic inspection,Completed the inspection,3/12/17,3/14/17,,,,Yes,,,
215342,3LCENHFPD8245047,29,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,9/2/15,9/7/15,,,Yes,,,,
215343,3LCCGX8PD8223054,29,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,8/11/13,12/30/13,Yes,,,,,,
215344,3LCCQIAPD8310327,29,23,029,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/6/13,11/7/13,,,,,Yes,,
215345,3LCG6MAPD8332421,29,11,000,0,Perform a periodic inspection,Completed the inspection,11/27/16,11/27/16,,,,Yes,,,
215346,3LCGIHYPD8106578,29,11,000,0,Perform a periodic inspection,Completed the inspection,4/16/17,4/18/17,,,,Yes,,,
215347,3LCI658PD8216494,29,11,000,0,Perform a periodic inspection,Completed the inspection,7/16/18,7/16/18,,,,Yes,,,
215348,3LCCAIXPD8181284,29,11,000,0,Perform a periodic inspection,Completed the inspection,6/30/13,7/1/13,,,,Yes,,,
215349,3LCBYUEPD8029491,29,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,1/29/13,1/30/13,Yes,,,,,,
