,aircraft,squadron,lot,msp,zulu_time,flight_mode
762143,15, W,108,RTVBHP, 01-APR-2015 00:22:35:95, EngineTurn
762144,15, W,108,RTVBHP, 01-APR-2015 00:23:54:95, EngineTurn
762145,15, W,108,HPQGQG, 01-APR-2015 00:26:42:00, EngineTurn
762146,15, W,108,HPTLHP, 01-APR-2015 00:28:29:00, EngineTurn
762147,15, W,108,HPQGQG, 01-APR-2015 00:28:44:00, EngineTurn
762148,15, W,108,RTVBHP, 01-APR-2015 00:28:44:00, EngineTurn
762149,15, W,108,HPTLHP, 01-APR-2015 00:28:44:00, EngineTurn
762150,15, W,108,VBHPQG, 01-APR-2015 00:29:04:90, EngineTurn
762151,15, W,108,HPTLHP, 01-APR-2015 00:30:51:00, EngineTurn
762152,15, W,108,RTVBHP, 01-APR-2015 00:30:51:00, EngineTurn
762153,15, W,108,RTZJVB, 01-APR-2015 00:35:02:00, EngineTurn
762154,15, W,108,RTVBHP, 01-APR-2015 00:47:26:05, InFlight
762155,15, W,108,HPTLHP, 01-APR-2015 00:47:26:05, InFlight
762156,15, W,108,RTZJVB, 01-APR-2015 00:47:26:05, InFlight
762157,15, W,108,RTVBHP, 01-APR-2015 01:59:03:50, EngineTurn
762158,15, W,108,HPTLHP, 01-APR-2015 01:59:03:50, EngineTurn
762159,15, W,108,RTZJVB, 01-APR-2015 01:59:03:50, EngineTurn
762160,15, W,108,RTVBHP, 01-APR-2015 01:59:08:00, EngineTurn
762161,15, W,108,HPTLHP, 01-APR-2015 01:59:08:00, EngineTurn
762162,15, W,108,RTVBHP, 01-APR-2015 03:45:13:20, EngineTurn
762163,15, W,108,RTVBHP, 01-APR-2015 03:45:52:20, EngineTurn
762164,15, W,108,RTVBHP, 01-APR-2015 04:12:26:05, InFlight
762165,15, W,108,RTVBHP, 01-APR-2015 05:13:37:55, EngineTurn
762166,15, W,108,RTVBHP, 01-APR-2015 05:13:38:15, EngineTurn
762167,15, W,108,RTVBHP, 01-APR-2015 05:13:46:55, EngineTurn
762168,15, W,108,RTVBHP, 01-APR-2015 05:14:32:35, EngineTurn
762169,15, W,108,RTVBHP, 01-APR-2015 05:15:19:20, EngineTurn
762170,15, W,108,RTVBHP, 01-APR-2015 05:18:58:00, EngineTurn
762171,15, W,108,RTVBHP, 01-APR-2015 06:57:05:50, GrndPwr
762172,15, W,108,RTVBHP, 01-APR-2015 06:58:58:00, GrndPwr
762173,15, W,108,RTVBHP, 01-APR-2015 08:15:25:40, EngineTurn
762174,15, W,108,RTVBHP, 01-APR-2015 08:16:24:40, EngineTurn
762175,15, W,108,VBHPQG, 01-APR-2015 08:19:54:90, EngineTurn
762176,15, W,108,NVTLBM, 01-APR-2015 08:27:29:00, EngineTurn
762177,15, W,108,RTVBHP, 01-APR-2015 08:27:29:00, EngineTurn
762178,15, W,108,NVVBJD, 01-APR-2015 08:27:29:00, EngineTurn
762179,15, W,108,NVJDZJ, 01-APR-2015 08:27:29:00, EngineTurn
762180,15, W,108,RTVBHP, 01-APR-2015 08:35:46:05, InFlight
762181,15, W,108,RTVBHP, 01-APR-2015 10:35:29:40, EngineTurn
762182,15, W,108,RTVBHP, 01-APR-2015 10:35:30:20, EngineTurn
762183,15, W,108,RTVBHP, 01-APR-2015 10:35:43:60, EngineTurn
762184,15, W,108,RTVBHP, 01-APR-2015 10:37:11:20, EngineTurn
762185,15, W,108,RTVBHP, 01-APR-2015 10:39:02:50, EngineTurn
762186,15, W,108,RTVBHP, 01-APR-2015 10:39:23:00, EngineTurn
762187,15, W,108,RTVBHP, 01-APR-2015 12:29:13:90, GrndPwr
762188,15, W,108,ZJUXTL, 01-APR-2015 12:31:49:50, GrndPwr
762189,15, W,108,JDQGMZ, 01-APR-2015 12:49:41:50, GrndPwr
762190,15, W,108,JDMZXU, 01-APR-2016 21:07:44:40, GrndPwr
762191,15, W,108,RTVBHP, 01-APR-2016 21:07:44:40, GrndPwr
762192,15, W,108,JDMZJD, 01-APR-2016 21:07:44:40, GrndPwr
762193,15, W,108,ZJUXTL, 01-APR-2016 21:09:46:40, GrndPwr
762194,15, W,108,NVFVFV, 01-APR-2016 21:10:15:40, GrndPwr
762195,15, H,108,RTVBHP, 01-APR-2017 02:43:43:60, GrndPwr
762196,15, H,108,ZJUXTL, 01-APR-2017 02:44:32:60, GrndPwr
762197,15, H,108,JDQGMZ, 01-APR-2017 02:57:08:60, GrndPwr
762198,15, HH,108,JDJDMZ, 01-APR-2019 18:21:20:50, GrndPwr
762199,15, HH,108,JDJDZJ, 01-APR-2019 18:21:20:50, GrndPwr
