,aircraft,squadron,lot,msp,zulu_time,flight_mode
875315,21, LL,111,FVHPHP, 01-JAN-2003 02:42:08:55, EngineTurn
875316,21, LL,111,ZJMZJD, 01-JAN-2003 02:42:08:55, EngineTurn
875317,21, LL,111,XUHPJD, 01-JAN-2003 02:42:08:55, EngineTurn
875318,21, LL,111,UXXUXU, 01-JAN-2003 02:42:08:55, EngineTurn
875319,21, LL,111,JDMZUX, 01-JAN-2003 02:42:08:55, EngineTurn
875320,21, LL,111,JDMZFV, 01-JAN-2003 02:42:08:55, EngineTurn
875321,21, LL,111,ZJUXHP, 01-JAN-2003 02:42:08:55, EngineTurn
875322,21, LL,111,XUHPFV, 01-JAN-2003 02:42:08:55, EngineTurn
875323,21, LL,111,XUHPQG, 01-JAN-2003 02:42:08:55, EngineTurn
875324,21, LL,111,XUHPVB, 01-JAN-2003 02:42:08:55, EngineTurn
875325,21, LL,111,MQXUFV, 01-JAN-2003 02:42:37:95, EngineTurn
875326,21, LL,111,ZJZJQG, 01-JAN-2003 02:42:37:95, EngineTurn
875327,21, LL,111,HPXUFV, 01-JAN-2003 02:46:07:95, EngineTurn
875328,21, LL,111,HP, 01-JAN-2003 04:09:27:15, EngineTurn
875329,21, LL,111,FVFVZJ, 01-JAN-2003 04:09:32:35, EngineTurn
875330,21, LL,111,FVXUHP, 01-JAN-2003 04:09:34:55, EngineTurn
875331,21, LL,111,UXXUXU, 01-JAN-2003 04:09:37:55, EngineTurn
875332,21, LL,111,FVHPHP, 01-JAN-2003 04:09:37:75, EngineTurn
875333,21, LL,111,JDFVUX, 01-JAN-2003 04:23:19:55, EngineTurn
875334,21, LL,111,MQXUFV, 01-JAN-2003 04:24:03:25, EngineTurn
875335,21, LL,111,UXFVHP, 01-JAN-2003 04:24:57:35, EngineTurn
875336,21, LL,111,FVHPZJ, 01-JAN-2003 04:27:22:55, EngineTurn
875337,21, LL,111,UXZJQG, 01-JAN-2003 04:29:38:25, EngineTurn
875338,21, LL,111,XUXUJD, 01-JAN-2003 04:30:12:25, EngineTurn
875339,21, LL,111,JDMQFV, 01-JAN-2003 06:33:00:55, EngineTurn
875340,21, L,111,MQUXUX, 01-JAN-2013 08:37:23:95, GrndPwr
875341,21, L,111,JDMZUX, 01-JAN-2013 08:37:24:05, GrndPwr
875342,21, L,111,JDMZFV, 01-JAN-2013 08:37:24:05, GrndPwr
875343,21, LL,111,HPUXFV, 01-JUL-2004 12:56:37:95, EngineTurn
875344,21, LL,111,MQHPHP, 01-JUL-2004 12:56:43:95, EngineTurn
875345,21, LL,111,QGHPFV, 01-JUL-2004 13:28:48:70, InFlight
875346,21, LL,111,QGHPFV, 01-JUL-2004 13:28:59:80, InFlight
875347,21, LL,111,HP, 01-JUL-2004 13:28:59:80, InFlight
875348,21, LL,111,MQHPXU, 01-JUL-2004 13:29:00:50, InFlight
875349,21, LL,111,HPUXFV, 01-JUL-2004 13:29:00:50, InFlight
