,aircraft,squadron,lot,msp,zulu_time,flight_mode
309475,8, KK,103,FVZJVB, 01-APR-2015 16:30:48:70, EngineTurn
309476,8, KK,103,FVXUZJ, 01-APR-2015 16:30:48:90, EngineTurn
309477,8, KK,103,JDBMHP, 01-APR-2015 16:32:27:40, EngineTurn
309478,8, KK,103,HPTLBM, 01-APR-2015 16:32:43:00, EngineTurn
309479,8, KK,103,HPZJNV, 01-APR-2015 16:40:20:00, EngineTurn
309480,8, KK,103,HPTLBM, 01-APR-2015 16:41:12:00, EngineTurn
309481,8, KK,103,MZUXZJ, 01-APR-2015 16:41:25:00, EngineTurn
309482,8, KK,103,HPTLBM, 01-APR-2015 17:10:19:05, InFlight
309483,8, KK,103,MZUXZJ, 01-APR-2015 17:10:19:05, InFlight
309484,8, KK,103,NVQGBM, 01-APR-2015 18:10:07:05, EngineTurn
309485,8, KK,103,NVQGBM, 01-APR-2015 18:51:53:40, EngineTurn
309486,8, KK,103,MZUXZJ, 01-APR-2015 18:51:53:40, EngineTurn
309487,8, KK,103,HPTLBM, 01-APR-2015 18:51:53:40, EngineTurn
309488,8, KK,103,HPTLBM, 01-APR-2015 19:19:29:10, InFlight
309489,8, KK,103,MZUXZJ, 01-APR-2015 19:19:29:10, InFlight
309490,8, KK,103,HPTLBM, 01-APR-2015 20:32:34:25, EngineTurn
309491,8, KK,103,MZUXZJ, 01-APR-2015 20:32:34:25, EngineTurn
309492,8, KK,103,MZUXZJ, 01-APR-2015 20:32:41:85, EngineTurn
309493,8, KK,103,HPTLBM, 01-APR-2015 20:32:41:85, EngineTurn
309494,8, KK,103,HPTLBM, 01-APR-2015 20:33:07:45, EngineTurn
309495,8, KK,103,MZUXZJ, 01-APR-2015 20:33:07:45, EngineTurn
309496,8, KK,103,MZUXZJ, 01-APR-2015 20:33:52:30, EngineTurn
309497,8, KK,103,HPTLBM, 01-APR-2015 20:33:52:30, EngineTurn
309498,8, KK,103,HPZJNV, 01-APR-2017 09:30:47:10, EngineTurn
309499,8, KK,103,HPMZMQ, 01-APR-2017 09:32:06:10, EngineTurn
309500,8, KK,103,HPMZMQ, 01-APR-2017 09:32:54:10, EngineTurn
309501,8, KK,103,HPZJNV, 01-APR-2017 09:33:33:00, EngineTurn
309502,8, KK,103,HPMZMQ, 01-APR-2017 09:44:06:00, EngineTurn
309503,8, KK,103,ZJMZBM, 01-APR-2017 09:47:59:00, EngineTurn
309504,8, KK,103,ZJMZBM, 01-APR-2017 10:00:08:00, InFlight
309505,8, KK,103,HPMZMQ, 01-APR-2017 10:00:08:00, InFlight
309506,8, KK,103,UXMQHP, 01-APR-2017 10:00:42:00, InFlight
309507,8, KK,103,ZJMZVB, 01-APR-2017 10:28:01:00, InFlight
309508,8, KK,103,ZJMZQG, 01-APR-2017 10:28:01:00, InFlight
309509,8, KK,103,ZJMZUX, 01-APR-2017 10:28:01:00, InFlight
309510,8, KK,103,HPFVRT, 01-APR-2017 10:32:22:00, InFlight
309511,8, KK,103,MQHPTL, 01-APR-2017 10:41:30:05, InFlight
309512,8, KK,103,MQHPUX, 01-APR-2017 10:41:30:05, InFlight
309513,8, KK,103,NVFVBM, 01-APR-2017 13:37:04:05, InFlight
309514,8, KK,103,MZMZUX, 01-APR-2017 14:46:28:10, InFlight
309515,8, KK,103,MQXUFV, 01-APR-2017 14:52:50:10, InFlight
309516,8, KK,103,ZJUXTL, 01-APR-2017 15:42:32:10, InFlight
309517,8, KK,103,UXMQHP, 01-APR-2017 16:51:45:25, EngineTurn
309518,8, KK,103,MZMZUX, 01-APR-2017 16:51:45:25, EngineTurn
309519,8, KK,103,ZJUXTL, 01-APR-2017 16:51:45:25, EngineTurn
309520,8, KK,103,ZJMZBM, 01-APR-2017 16:51:45:25, EngineTurn
309521,8, KK,103,ZJMZVB, 01-APR-2017 16:51:45:25, EngineTurn
309522,8, KK,103,ZJMZQG, 01-APR-2017 16:51:45:25, EngineTurn
309523,8, KK,103,ZJMZUX, 01-APR-2017 16:51:45:25, EngineTurn
309524,8, KK,103,MQXUFV, 01-APR-2017 16:51:45:25, EngineTurn
309525,8, KK,103,MQHPTL, 01-APR-2017 16:51:45:25, EngineTurn
309526,8, KK,103,MQHPUX, 01-APR-2017 16:51:45:25, EngineTurn
309527,8, KK,103,HPFVRT, 01-APR-2017 16:51:45:25, EngineTurn
309528,8, KK,103,NVFVBM, 01-APR-2017 16:51:45:25, EngineTurn
309529,8, KK,103,HPMZMQ, 01-APR-2017 16:51:45:25, EngineTurn
309530,8, KK,103,ZJMZQG, 01-APR-2017 16:52:31:45, EngineTurn
309531,8, KK,103,ZJMZUX, 01-APR-2017 16:52:31:45, EngineTurn
309532,8, KK,103,MQXUFV, 01-APR-2017 16:52:31:45, EngineTurn
309533,8, KK,103,MQHPTL, 01-APR-2017 16:52:31:45, EngineTurn
309534,8, KK,103,MQHPUX, 01-APR-2017 16:52:31:45, EngineTurn
309535,8, KK,103,HPFVRT, 01-APR-2017 16:52:31:45, EngineTurn
309536,8, KK,103,HPMZMQ, 01-APR-2017 16:52:31:45, EngineTurn
309537,8, KK,103,ZJMZVB, 01-APR-2017 16:52:31:45, EngineTurn
309538,8, KK,103,NVFVBM, 01-APR-2017 16:52:31:45, EngineTurn
309539,8, KK,103,UXMQHP, 01-APR-2017 16:52:31:45, EngineTurn
309540,8, KK,103,MZMZUX, 01-APR-2017 16:52:31:45, EngineTurn
309541,8, KK,103,ZJUXTL, 01-APR-2017 16:52:31:45, EngineTurn
309542,8, KK,103,ZJMZBM, 01-APR-2017 16:52:31:45, EngineTurn
309543,8, KK,103,HPMZMQ, 01-APR-2017 16:52:43:45, EngineTurn
309544,8, KK,103,HPFVRT, 01-APR-2017 16:52:43:45, EngineTurn
309545,8, KK,103,NVFVBM, 01-APR-2017 16:52:43:45, EngineTurn
309546,8, KK,103,UXMQHP, 01-APR-2017 16:52:43:45, EngineTurn
309547,8, KK,103,MZMZUX, 01-APR-2017 16:52:43:45, EngineTurn
309548,8, KK,103,ZJUXTL, 01-APR-2017 16:52:43:45, EngineTurn
309549,8, KK,103,ZJMZBM, 01-APR-2017 16:52:43:45, EngineTurn
309550,8, KK,103,ZJMZVB, 01-APR-2017 16:52:43:45, EngineTurn
309551,8, KK,103,ZJMZQG, 01-APR-2017 16:52:43:45, EngineTurn
309552,8, KK,103,ZJMZUX, 01-APR-2017 16:52:43:45, EngineTurn
309553,8, KK,103,MQXUFV, 01-APR-2017 16:52:43:45, EngineTurn
309554,8, KK,103,MQHPTL, 01-APR-2017 16:52:43:45, EngineTurn
309555,8, KK,103,MQHPUX, 01-APR-2017 16:52:43:45, EngineTurn
309556,8, KK,103,ZJMZQG, 01-APR-2017 16:53:29:30, EngineTurn
309557,8, KK,103,ZJMZVB, 01-APR-2017 16:53:29:30, EngineTurn
309558,8, KK,103,ZJMZBM, 01-APR-2017 16:53:29:30, EngineTurn
309559,8, KK,103,MQHPTL, 01-APR-2017 16:53:29:30, EngineTurn
309560,8, KK,103,MQHPUX, 01-APR-2017 16:53:29:30, EngineTurn
309561,8, KK,103,HPFVRT, 01-APR-2017 16:53:29:30, EngineTurn
309562,8, KK,103,ZJUXTL, 01-APR-2017 16:53:29:30, EngineTurn
309563,8, KK,103,MQXUFV, 01-APR-2017 16:53:29:30, EngineTurn
309564,8, KK,103,NVFVBM, 01-APR-2017 16:53:29:30, EngineTurn
309565,8, KK,103,UXMQHP, 01-APR-2017 16:53:29:30, EngineTurn
309566,8, KK,103,MZMZUX, 01-APR-2017 16:53:29:30, EngineTurn
309567,8, KK,103,ZJMZUX, 01-APR-2017 16:53:29:30, EngineTurn
309568,8, KK,103,HPMZMQ, 01-APR-2017 16:53:29:30, EngineTurn
309569,8, KK,103,HPMZMQ, 01-APR-2017 16:56:40:30, EngineTurn
309570,8, KK,103,HPFVRT, 01-APR-2017 16:56:40:30, EngineTurn
309571,8, KK,103,MQHPUX, 01-APR-2017 16:56:40:30, EngineTurn
309572,8, KK,103,MQHPTL, 01-APR-2017 16:56:40:30, EngineTurn
309573,8, KK,103,MQXUFV, 01-APR-2017 16:56:40:30, EngineTurn
309574,8, KK,103,ZJMZUX, 01-APR-2017 16:56:40:30, EngineTurn
309575,8, KK,103,ZJMZQG, 01-APR-2017 16:56:40:30, EngineTurn
309576,8, KK,103,ZJMZVB, 01-APR-2017 16:56:40:30, EngineTurn
309577,8, KK,103,ZJMZBM, 01-APR-2017 16:56:40:30, EngineTurn
309578,8, KK,103,ZJUXTL, 01-APR-2017 16:56:40:30, EngineTurn
309579,8, KK,103,MZMZUX, 01-APR-2017 16:56:40:30, EngineTurn
309580,8, KK,103,UXMQHP, 01-APR-2017 16:56:40:30, EngineTurn
309581,8, KK,103,NVFVBM, 01-APR-2017 16:56:40:30, EngineTurn
309582,8, KK,103,HPMZMQ, 01-APR-2017 16:57:12:00, EngineTurn
309583,8, KK,103,HPMZMQ, 01-APR-2017 17:02:51:00, EngineTurn
309584,8, KK,103,MQXUFV, 01-APR-2017 17:03:08:00, EngineTurn
309585,8, E,103,MZUXHP, 01-APR-2019 00:07:54:50, EngineTurn
309586,8, E,103,MQFVMQ, 01-APR-2019 00:07:54:50, EngineTurn
309587,8, E,103,HPQGQG, 01-APR-2019 00:08:00:50, EngineTurn
309588,8, E,103,HPQGQG, 01-APR-2019 00:09:29:50, EngineTurn
309589,8, E,103,MQFVMQ, 01-APR-2019 00:09:29:50, EngineTurn
309590,8, E,103,MZUXHP, 01-APR-2019 00:09:29:50, EngineTurn
309591,8, E,103,HPQGQG, 01-APR-2019 00:17:55:00, EngineTurn
309592,8, E,103,MQFVMQ, 01-APR-2019 00:17:55:00, EngineTurn
309593,8, E,103,MZUXHP, 01-APR-2019 00:17:55:00, EngineTurn
309594,8, E,103,HPQGQG, 01-APR-2019 00:18:25:00, EngineTurn
309595,8, E,103,MQFVMQ, 01-APR-2019 00:18:25:00, EngineTurn
309596,8, E,103,MZUXHP, 01-APR-2019 00:18:25:00, EngineTurn
309597,8, E,103,HPQGQG, 01-APR-2019 00:27:41:00, InFlight
309598,8, E,103,MQFVMQ, 01-APR-2019 00:27:41:00, InFlight
309599,8, E,103,MZUXHP, 01-APR-2019 00:27:41:00, InFlight
309600,8, E,103,MQJDHP, 01-APR-2019 00:58:34:05, InFlight
309601,8, E,103,MQJDHP, 01-APR-2019 01:02:45:15, EngineTurn
309602,8, E,103,MQFVMQ, 01-APR-2019 01:02:45:15, EngineTurn
309603,8, E,103,HPQGQG, 01-APR-2019 01:02:45:15, EngineTurn
309604,8, E,103,MZUXHP, 01-APR-2019 01:02:45:15, EngineTurn
309605,8, E,103,HPQGQG, 01-APR-2019 01:03:22:95, EngineTurn
309606,8, E,103,MQFVMQ, 01-APR-2019 01:03:22:95, EngineTurn
309607,8, E,103,MQJDHP, 01-APR-2019 01:03:22:95, EngineTurn
309608,8, E,103,MZUXHP, 01-APR-2019 01:03:22:95, EngineTurn
309609,8, E,103,HPQGQG, 01-APR-2019 01:03:33:15, EngineTurn
309610,8, E,103,MQFVMQ, 01-APR-2019 01:03:33:15, EngineTurn
309611,8, E,103,MQJDHP, 01-APR-2019 01:03:33:15, EngineTurn
309612,8, E,103,MZUXHP, 01-APR-2019 01:03:33:15, EngineTurn
309613,8, E,103,HPQGQG, 01-APR-2019 01:04:20:30, EngineTurn
309614,8, E,103,MQFVMQ, 01-APR-2019 01:04:20:30, EngineTurn
309615,8, E,103,MZUXHP, 01-APR-2019 01:04:20:30, EngineTurn
309616,8, E,103,MQJDHP, 01-APR-2019 01:04:20:30, EngineTurn
309617,8, E,103,HPQGQG, 01-APR-2019 01:06:55:00, EngineTurn
309618,8, E,103,MQFVMQ, 01-APR-2019 01:06:55:00, EngineTurn
309619,8, E,103,MQJDHP, 01-APR-2019 01:06:55:00, EngineTurn
309620,8, E,103,MZUXHP, 01-APR-2019 01:06:55:00, EngineTurn
309621,8, E,103,MZUXHP, 01-APR-2019 17:35:13:60, EngineTurn
309622,8, E,103,HPQGQG, 01-APR-2019 17:35:26:60, EngineTurn
309623,8, E,103,HPVBJD, 01-APR-2019 17:36:00:60, EngineTurn
309624,8, E,103,HPVBJD, 01-APR-2019 17:37:51:00, EngineTurn
309625,8, E,103,MZUXHP, 01-APR-2019 17:37:51:00, EngineTurn
309626,8, E,103,HPVBMQ, 01-APR-2019 17:39:37:00, EngineTurn
309627,8, E,103,ZJUXTL, 01-APR-2019 17:47:21:00, EngineTurn
309628,8, E,103,MZUXHP, 01-APR-2019 17:48:51:00, EngineTurn
309629,8, E,103,ZJUXTL, 01-APR-2019 17:48:51:00, EngineTurn
309630,8, E,103,HPVBJD, 01-APR-2019 17:48:51:00, EngineTurn
309631,8, E,103,MZUXHP, 01-APR-2019 17:57:25:00, EngineTurn
309632,8, E,103,MZUXHP, 01-APR-2019 18:08:20:00, InFlight
309633,8, E,103,ZJUXTL, 01-APR-2019 18:21:57:05, InFlight
309634,8, E,103,ZJMZUX, 01-APR-2019 18:33:41:05, InFlight
309635,8, E,103,ZJMZQG, 01-APR-2019 18:33:41:05, InFlight
309636,8, E,103,ZJMZVB, 01-APR-2019 18:33:41:05, InFlight
309637,8, E,103,MQJDHP, 01-APR-2019 21:08:21:15, InFlight
309638,8, E,103,ZJMZUX, 01-APR-2019 21:16:31:25, EngineTurn
309639,8, E,103,MQJDHP, 01-APR-2019 21:16:31:25, EngineTurn
309640,8, E,103,ZJMZQG, 01-APR-2019 21:16:31:25, EngineTurn
309641,8, E,103,MZUXHP, 01-APR-2019 21:16:31:25, EngineTurn
309642,8, E,103,ZJUXTL, 01-APR-2019 21:16:31:25, EngineTurn
309643,8, E,103,ZJMZVB, 01-APR-2019 21:16:31:25, EngineTurn
309644,8, E,103,MQJDHP, 01-APR-2019 21:16:32:25, EngineTurn
309645,8, E,103,ZJMZUX, 01-APR-2019 21:16:32:25, EngineTurn
309646,8, E,103,MZUXHP, 01-APR-2019 21:16:32:25, EngineTurn
309647,8, E,103,ZJUXTL, 01-APR-2019 21:16:32:25, EngineTurn
309648,8, E,103,ZJMZQG, 01-APR-2019 21:16:32:25, EngineTurn
309649,8, E,103,ZJMZVB, 01-APR-2019 21:16:32:25, EngineTurn
309650,8, E,103,ZJMZVB, 01-APR-2019 21:17:14:85, EngineTurn
309651,8, E,103,ZJUXTL, 01-APR-2019 21:17:14:85, EngineTurn
309652,8, E,103,MZUXHP, 01-APR-2019 21:17:14:85, EngineTurn
