,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
236149,3BTQHYCPE3162583,31,11,000,0,Perform verification of component or system,Completed the component or system test,6/11/15,6/11/15,,,,Yes,,,
236150,3BTKXANPE3168150,31,11,070,B,"Grounding issue found with a system, wire, or component",Removed and replaced system or component,6/17/13,6/18/13,,,,,Yes,,
236151,3UF2T9CPA3039353,31,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/8/18,2/11/18,,,,,Yes,,
236152,3BTOI11PE3296486,31,23,381,R,A wire or system connector requires attention,Removed and replaced system or component,10/23/14,10/26/14,,,,,Yes,,
236153,3BTLNR2PE3268149,31,12,000,0,Perform a periodic inspection,Completed the inspection,9/25/13,9/26/13,,,,Yes,,,
236154,3UF3DHBPA3184479,31,11,C01,Z,Corrosion found on door panel,Treated and removed the corrosion,7/3/18,7/9/18,Yes,,,,,,
236155,3UF26H1PA3291A65,31,11,C01,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/19/17,10/20/17,,,,,Yes,,
236156,3BTJXXGPE3039545,31,11,000,0,Perform a periodic inspection,Completed the inspection,2/8/13,2/11/13,,,,Yes,,,
236157,3BTLTA7PE3290431,31,11,000,0,Perform a periodic inspection,Completed the inspection,10/17/13,10/21/13,,,,Yes,,,
236158,3BTM4D1PE3338065,31,11,070,A,System or component worn or broken,Removed and Replaced the system or component,12/4/13,12/30/13,,,,,Yes,,
236159,3UF2E87PA3337012,31,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/17,12/3/17,,,,Yes,,,
236160,3UF26F8PA3291A11,31,11,170,Z,System or component worn or broken,Removed and Replaced the system or component,10/19/17,10/22/17,,,,,Yes,,
236161,3UF12MUPA3031431,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/31/17,2/1/17,,,,Yes,,,
236162,3BTM2YSPE3330249,31,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,11/26/13,11/26/13,,,Yes,,,,
236163,3UF3ZLPPA3113005,31,11,000,0,Perform a periodic inspection,Completed the inspection,4/23/19,4/23/19,,,,Yes,,,
236164,3BTOKVBPE3307590,31,23,823,R,Code: VBZJHP was set.,Removed and replaced system or component,11/3/14,11/5/14,,,,,Yes,,
236165,3BTHJ3FPE3107141,31,11,000,0,Perform a periodic inspection,Completed the inspection,4/16/12,4/17/12,,,,Yes,,,
236166,3UF3PYBPA3340189,31,11,000,0,Perform a periodic inspection,Completed the inspection,12/6/18,12/6/18,,,,Yes,,,
236167,3UF1SQ5PA3204235,31,11,000,0,Perform a periodic inspection,Completed the inspection,7/23/17,7/26/17,,,,Yes,,,
236168,3BTL0ZMPE3181036,31,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/30/13,7/8/13,,,,,Yes,,
236169,3UEXG2MPA3083034,31,11,000,0,Perform a periodic inspection,Completed the inspection,3/24/14,3/24/14,,,,Yes,,,
236170,3UF271ZPA3295367,31,11,020,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/22/17,10/23/17,,,,,Yes,,
236171,3BTP0NGPE3010150,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/10/15,1/11/15,,,,Yes,,,
236172,3BTRNTWPE3286060,31,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",10/12/15,10/15/15,,Yes,,,,,
236173,3UF3WG1PA3073437,31,11,C01,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/14/19,3/17/19,,,,,Yes,,
236174,3UF1O1OPA3171249,31,47,,C,Perform a periodic inspection,Completed the inspection,6/20/17,6/21/17,,,,Yes,,,
236175,3UF1U95PA3216488,31,11,C31,Z,Corrosion identified on a port,Treated and removed the corrosion,8/4/17,8/4/17,Yes,,,,,,
236176,3BTIEINPE3199589,31,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,7/17/12,7/17/12,Yes,,,,,,
236177,3BTOMLZPE3315194,31,11,135,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/11/14,11/11/14,,,,,Yes,,
236178,3BTK101PE3051541,31,47,,C,Perform a periodic inspection,Completed the inspection,2/20/13,2/21/13,,,,Yes,,,
236179,3BTS9XDPE3361573,31,11,000,0,Perform a periodic inspection,Completed the inspection,12/27/15,1/5/16,,,,Yes,,,
236180,3BTKYIYPE3172128,31,12,000,0,Perform a periodic inspection,Completed the inspection,6/21/13,6/26/13,,,,Yes,,,
236181,3UF3W0XPA3070168,31,11,000,0,Perform a periodic inspection,Completed the inspection,3/11/19,3/11/19,,,,Yes,,,
236182,3UF23ENPA3275453,31,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,10/2/17,10/2/17,,,,Yes,,Yes,
236183,3BTP7VQPE3036064,31,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",2/4/15,2/5/15,,Yes,,,,,
236184,3UF1OV5PA3177024,31,11,000,0,Perform a periodic inspection,Completed the inspection,6/26/17,6/26/17,,,,Yes,,,
236185,3C0CFQYPE3308769,31,11,000,0,Perform a periodic inspection,Completed the inspection,11/3/16,11/4/16,,,,Yes,,,
236186,3BTQ2VCPE3123138,31,11,000,0,Perform a periodic inspection,Completed the inspection,5/3/15,5/5/15,,,,Yes,,,
236187,3BTIT8NPE3254234,31,11,000,0,Perform a periodic inspection,Completed the inspection,9/10/12,9/17/12,,,,Yes,,,
236188,3BTNXSLPE3239293,31,12,170,Z,Corrosion found on a nut,Treated and removed the corrosion,8/27/14,8/28/14,Yes,,,,,,
236189,3UF1LKOPA3158248,31,11,000,0,Perform a periodic inspection,Completed the inspection,6/7/17,6/8/17,,,,Yes,,,
236190,3UF1ILYPA3138226,31,11,956,C,Perform system or component checks ,Completed the component or system test,5/18/17,5/24/17,,,,Yes,,,
236191,3UF2SYYPA3038247,31,11,000,0,Perform a periodic inspection,Completed the inspection,2/7/18,2/10/18,,,,Yes,,,
236192,3BTNHCHPE3188366,31,11,000,0,Perform a periodic inspection,Completed the inspection,7/7/14,7/8/14,,,,Yes,,,
236193,3UF3UUCPA3045560,31,12,070,C,System or component worn or broken,Removed and Replaced the system or component,2/14/19,2/14/19,,,,,Yes,,
236194,3BTT0S9PE3064021,31,23,787,R,System or component worn or broken,Removed and Replaced the system or component,3/4/16,3/4/16,,,,,Yes,,
236195,3BTRH81PE3266341,31,47,,P,Perform system or component checks ,Completed the component or system test,9/23/15,9/24/15,,,,Yes,,,
236196,3UEX7DYPA3003078,31,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,1/3/14,1/7/14,,,Yes,,,,
236197,3BTT7P8PE3082297,31,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",3/22/16,4/25/16,,Yes,,,,,
236198,3UF2KMSPA3003550,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/3/18,1/3/18,,,,Yes,,,
236199,3BTQU8GPE3199284,31,12,020,B,System or component worn or broken,Removed and Replaced the system or component,7/17/15,7/18/15,,,,,Yes,,
236200,3BTM3A8PE3335457,31,11,000,0,Perform a periodic inspection,Completed the inspection,12/1/13,12/2/13,,,,Yes,,,
236201,3BTQNCEPE3181518,31,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/30/15,6/30/15,,,,,Yes,,
236202,3UF1IZWPA3142517,31,12,290,B,Code: MQHPUX was set.,Removed and replaced system or component,5/22/17,7/25/17,,,,,Yes,,
236203,3UH71TMPA3094013,31,23,787,R,System or component worn or broken,Worked on and repaired component/system,4/4/19,4/4/19,,,,,Yes,,
236204,3BTRC6NPE3251541,31,11,169,B,System or component failed ,Removed and Replaced failed part or assembly,9/8/15,9/8/15,,,,,,,Yes
236205,3UF3URYPA3044511,31,11,000,0,Perform a periodic inspection,Completed the inspection,2/13/19,2/13/19,,,,Yes,,,
236206,3UEXR8NPA3171487,31,11,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/20/14,6/24/14,,,,,Yes,,
236207,3BTQUAWPE3198261,31,11,020,B,System or component worn or broken,Removed and Replaced the system or component,7/17/15,7/20/15,,,,,Yes,,
236208,3BTOLCQPE3309358,31,11,525,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/5/14,11/5/14,,,,,Yes,,
236209,3BTRTVUPE3305207,31,11,000,0,Perform a periodic inspection,Completed the inspection,11/1/15,11/1/15,,,,Yes,,,
236210,3UF2VTIPA3049266,31,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,2/18/18,2/19/18,,,,,,Yes,
236211,3BTRKZLPE3277467,31,11,000,0,Perform a periodic inspection,Completed the inspection,10/4/15,10/16/15,,,,Yes,,,
236212,3UF3Q52PA3344266,31,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,12/10/18,12/10/18,,,,,,Yes,
236213,3BTPTJ1PE3098341,31,23,787,R,System or component worn or broken,Removed and Replaced the system or component,4/8/15,4/8/15,,,,,Yes,,
236214,3UF2OCIPA3016071,31,11,C01,Z,Corrosion identified on a port,Treated and removed the corrosion,1/16/18,1/17/18,Yes,,,,,,
236215,3BTJB1KPE3310135,31,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/5/12,7/25/13,,,,,Yes,,
236216,3BTTHTOPE3110169,31,11,000,0,Perform a periodic inspection,Completed the inspection,4/19/16,4/20/16,,,,Yes,,,
236217,3BTS16LPE3333098,31,11,000,0,Perform a periodic inspection,Completed the inspection,11/29/15,12/1/15,,,,Yes,,,
236218,3BTJRKTPE3015142,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/15/13,1/15/13,,,,Yes,,,
236219,3BTNRPSPE3222336,31,11,780,R,"Cable, Wire, or Harness is Chaffed",Removed and replaced system or component,8/10/14,8/10/14,,,,,Yes,,
236220,3BTVL7CPE3333335,31,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,11/27/16,12/18/16,,,,Yes,,,
236221,3UF3SJ4PA3022422,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/19,1/22/19,,,,Yes,,,
236222,3UF3DWYPA3192139,31,11,C01,Z,Corrosion identified on a port,Treated and removed the corrosion,7/11/18,7/15/18,Yes,,,,,,
236223,3UF2QPHPA3025440,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/25/18,1/25/18,,,,Yes,,,
236224,3UF25PDPA3289367,31,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,10/16/17,10/17/17,,,,,,Yes,
236225,3BTOI6QPE3297051,31,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,10/23/14,10/24/14,,,Yes,,,,
236226,3UH71FAPA3024800,31,23,381,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/24/17,1/25/17,,,,,Yes,,
236227,3BTKXG6PE3169190,31,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,6/18/13,6/18/13,,,Yes,,,,
236228,3UF3A0VPA3144049,31,11,C01,Z,Corrosion identified on fastners,Treated and removed the corrosion,5/24/18,6/8/18,Yes,,,,,,
236229,3UF1W50PA3224016,31,11,000,0,Perform a periodic inspection,Completed the inspection,8/12/17,8/17/17,,,,Yes,,,
236230,3BTKB4FPE3086421,31,11,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/27/13,4/6/13,,,,,Yes,,
236231,3BTJY6VPE3040035,31,11,000,0,Perform a periodic inspection,Completed the inspection,2/9/13,2/9/13,,,,Yes,,,
236232,3BTP35EPE3019519,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/19/15,1/19/15,,,,Yes,,,
236233,3BTJECBPE3319479,31,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/14/12,11/14/12,,,,,Yes,,
236234,3UF2E32PA3337556,31,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/17,12/3/17,,,,Yes,,,
236235,3UF3QKKPA3351541,31,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/17/18,12/18/18,,,,,Yes,,
236236,3UF2NXHPA3014452,31,11,C01,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",1/14/18,1/15/18,,Yes,,,,,
236237,3UF355RPA3099301,31,11,425,C,Bare Metal found on a door,"Sanded, primed, and painted the bare area",4/9/18,4/10/18,,Yes,,,,,
236238,3UF2NP4PA3014333,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/14/18,1/15/18,,,,Yes,,,
236239,3BTPPHFPE3088566,31,11,000,0,Perform a periodic inspection,Completed the inspection,3/29/15,3/29/15,,,,Yes,,,
236240,3UF1L5DPA3156078,31,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,6/5/17,6/6/17,,,,Yes,,Yes,
236241,3BTOUB7PE3345290,31,23,020,R,Component or part failure,Removed and Replaced failed part or assembly,12/11/14,12/11/14,,,,,Yes,,Yes
236242,3UF2HQOPA3351521,31,11,000,0,Perform a periodic inspection,Completed the inspection,12/17/17,12/18/17,,,,Yes,,,
236243,3BTL18UPE3182223,31,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/1/13,7/25/13,,,,,Yes,,
236244,3BTSCBUPE3006422,31,11,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/6/16,1/15/16,,,,,Yes,,
236245,3BTSPWGPE3052461,31,11,000,0,Perform a periodic inspection,Completed the inspection,2/21/16,2/22/16,,,,Yes,,,
236246,3UF2O2APA3014349,31,41,,A,Perform system or component checks ,Completed the component or system test,1/15/18,1/15/18,,,,Yes,,,
236247,3BTRH1XPE3264A02,31,11,127,C,System or component failed ,Worked on system component; repair may or may not have been successful,9/23/15,9/29/15,,,,,,,Yes
236248,3BTPOJ7PE3085564,31,11,000,0,System or Component is dirty,Cleaned the system or component,3/25/15,3/26/15,,,,Yes,,,
236249,3BTP9ZFPE3042132,31,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/11/15,2/12/15,,,,,Yes,,
236250,3BTJ8DCPE3302032,31,11,000,0,Perform a periodic inspection,Completed the inspection,10/28/12,10/29/12,,,,Yes,,,
236251,3UF35RTPA3106040,31,11,020,B,System or component worn or broken,Removed and Replaced the system or component,4/16/18,4/16/18,,,,,Yes,,
236252,3UF2VJJPA3048129,31,11,000,0,Perform a periodic inspection,Completed the inspection,2/17/18,2/18/18,,,,Yes,,,
236253,3UF2UXZPA3045482,31,11,000,0,Perform a periodic inspection,Completed the inspection,2/14/18,2/15/18,,,,Yes,,,
236254,3UF2P7QPA3020407,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/20/18,1/20/18,,,,Yes,,,
236255,3UEX712PA3364338,31,11,000,0,Perform a periodic inspection,Completed the inspection,12/30/13,1/6/14,,,,Yes,,,
236256,3UF1PKUPA3180424,31,11,000,0,Perform a periodic inspection,Completed the inspection,6/29/17,7/19/17,,,,Yes,,,
236257,3BTRNTVPE3286077,31,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",10/12/15,10/15/15,,Yes,,,,,
236258,3UF2N2LPA3010043,31,11,000,0,Perform a periodic inspection,Completed the inspection,1/10/18,1/10/18,,,,Yes,,,
236259,3UF1UD4PA3215A01,31,12,020,B,System or component worn or broken,Removed and Replaced the system or component,8/4/17,8/5/17,,,,,Yes,,
236260,3UEXR6APA3171404,31,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/20/14,6/27/14,,,,,Yes,,
236261,3BTM5W3PE3345269,31,23,447,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/11/13,12/11/13,,,,,Yes,,
236262,3UF3AK5PA3151421,31,11,000,0,Perform verification of component or system,Completed the component or system test,5/31/18,6/1/18,,,,Yes,,,
236263,3BTQX44PE3207100,31,11,000,0,Perform a periodic inspection,Completed the inspection,7/26/15,7/28/15,,,,Yes,,,
236264,3BTHSYOPE3135282,31,11,000,0,Perform a periodic inspection,Completed the inspection,5/14/12,5/14/12,,,,Yes,,,
236265,3BTSRSYPE3055373,31,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,2/24/16,3/11/16,,,,Yes,,Yes,
236266,3UEX7LQPA3007231,31,11,000,0,Wiring issue found on the aircraft,Repaired the wire,1/7/14,1/8/14,,,,,Yes,,
236267,3BTPMIYPE3079209,31,11,000,0,Perform a periodic inspection,Completed the inspection,3/20/15,3/20/15,,,,Yes,,,
