,aircraft,squadron,lot,msp,zulu_time,flight_mode
1157973,36, RR,115,HPZJNV, 01-APR-2017 07:22:21:35, GrndPwr
1157974,36, RR,115,HPZJNV, 01-APR-2017 07:23:14:35, GrndPwr
1157975,36, RR,115,HPZJNV, 01-APR-2017 07:23:19:35, GrndPwr
1157976,36, RR,115,FVZJXU, 01-APR-2017 07:23:27:05, GrndPwr
1157977,36, RR,115,JDJDMQ, 01-APR-2019 17:48:22:00, EngineTurn
1157978,36, RR,115,JDJDMQ, 01-APR-2019 17:58:04:05, InFlight
1157979,36, RR,115,ZJMZBM, 01-APR-2019 18:29:54:05, InFlight
1157980,36, RR,115,ZJMZBM, 01-APR-2019 19:20:24:15, EngineTurn
1157981,36, RR,115,JDJDMQ, 01-APR-2019 19:20:24:15, EngineTurn
1157982,36, RR,115,ZJMZBM, 01-APR-2019 19:21:05:95, EngineTurn
1157983,36, RR,115,JDJDMQ, 01-APR-2019 19:21:05:95, EngineTurn
1157984,36, RR,115,ZJMZBM, 01-APR-2019 19:21:22:95, EngineTurn
1157985,36, RR,115,JDJDMQ, 01-APR-2019 19:21:22:95, EngineTurn
1157986,36, RR,115,ZJMZBM, 01-APR-2019 19:22:09:20, EngineTurn
1157987,36, RR,115,JDJDMQ, 01-APR-2019 19:22:09:20, EngineTurn
1157988,36, RR,115,JDJDMQ, 01-APR-2019 19:26:26:00, EngineTurn
1157989,36, RR,115,JDJDMQ, 01-APR-2019 19:26:59:00, EngineTurn
1157990,36, RR,115,JDJDMQ, 01-APR-2019 22:22:13:00, EngineTurn
1157991,36, RR,115,JDJDMQ, 01-APR-2019 22:35:36:00, InFlight
1157992,36, RR,115,ZJMZBM, 01-APR-2019 22:41:46:00, InFlight
1157993,36, RR,115,JDJDMQ, 01-APR-2019 23:34:06:05, InFlight
1157994,36, RR,115,JDJDMQ, 01-APR-2019 23:59:01:35, EngineTurn
1157995,36, RR,115,JDJDMQ, 01-APR-2019 23:59:03:15, EngineTurn
1157996,36, RR,115,JDJDMQ, 01-APR-2019 23:59:21:15, EngineTurn
1157997,36, RR,115,FVTLMQ, 01-AUG-2017 20:46:07:85, GrndPwr
1157998,36, RR,115,FVTLMZ, 01-AUG-2017 20:46:08:05, GrndPwr
1157999,36, RR,115,UXUXMQ, 01-AUG-2017 20:46:08:85, GrndPwr
1158000,36, RR,115,UXUXVB, 01-AUG-2017 20:46:09:05, GrndPwr
1158001,36, RR,115,XUQGMZ, 01-AUG-2017 20:46:32:85, GrndPwr
1158002,36, RR,115,HPZJNV, 01-AUG-2017 20:46:49:95, GrndPwr
1158003,36, RR,115,HPFVQG, 01-AUG-2017 21:07:33:95, GrndPwr
1158004,36, RR,115,JDUXXU, 01-AUG-2017 21:07:33:95, GrndPwr
1158005,36, RR,115,TLMZHP, 01-AUG-2017 21:07:33:95, GrndPwr
1158006,36, RR,115,XUQGMZ, 01-AUG-2017 21:10:28:80, GrndPwr
1158007,36, RR,115,JDUXXU, 01-AUG-2017 21:10:29:10, GrndPwr
1158008,36, RR,115,HPFVQG, 01-AUG-2017 21:10:29:10, GrndPwr
1158009,36, RR,115,FVTLMQ, 01-AUG-2017 21:10:35:00, GrndPwr
1158010,36, RR,115,FVTLMZ, 01-AUG-2017 21:10:35:20, GrndPwr
1158011,36, RR,115,UXUXMQ, 01-AUG-2017 21:10:35:80, GrndPwr
1158012,36, RR,115,UXUXVB, 01-AUG-2017 21:10:36:00, GrndPwr
1158013,36, RR,115,ZJMZTL, 01-AUG-2018 02:04:55:15, EngineTurn
1158014,36, RR,115,JDJDMQ, 01-AUG-2018 02:05:01:15, EngineTurn
1158015,36, RR,115,ZJMZTL, 01-AUG-2018 02:05:33:15, EngineTurn
1158016,36, RR,115,JDJDMQ, 01-AUG-2018 02:05:33:15, EngineTurn
1158017,36, RR,115,ZJMZTL, 01-AUG-2018 02:26:49:00, InFlight
1158018,36, RR,115,JDJDMQ, 01-AUG-2018 02:26:49:00, InFlight
1158019,36, RR,115,ZJMZTL, 01-AUG-2018 04:27:13:20, EngineTurn
1158020,36, RR,115,JDJDMQ, 01-AUG-2018 04:27:13:20, EngineTurn
1158021,36, RR,115,ZJMZTL, 01-AUG-2018 04:28:09:60, EngineTurn
1158022,36, RR,115,JDJDMQ, 01-AUG-2018 04:28:09:60, EngineTurn
1158023,36, RR,115,ZJMZTL, 01-AUG-2018 04:28:11:00, EngineTurn
1158024,36, RR,115,JDJDMQ, 01-AUG-2018 04:28:11:00, EngineTurn
1158025,36, RR,115,ZJMZTL, 01-AUG-2018 04:28:57:20, EngineTurn
1158026,36, RR,115,JDJDMQ, 01-AUG-2018 04:28:57:20, EngineTurn
1158027,36, RR,115,ZJMZTL, 01-AUG-2018 15:43:01:35, EngineTurn
1158028,36, RR,115,ZJMZTL, 01-AUG-2018 15:44:01:00, EngineTurn
1158029,36, RR,115,ZJFVBM, 01-AUG-2018 15:45:27:00, EngineTurn
1158030,36, RR,115,JDJDMQ, 01-AUG-2018 15:48:13:00, EngineTurn
1158031,36, RR,115,ZJMZTL, 01-AUG-2018 16:05:23:00, InFlight
1158032,36, RR,115,JDJDMQ, 01-AUG-2018 16:05:23:00, InFlight
1158033,36, RR,115,ZJMZTL, 01-AUG-2018 17:30:24:55, EngineTurn
1158034,36, RR,115,JDJDMQ, 01-AUG-2018 17:30:24:55, EngineTurn
1158035,36, RR,115,ZJMZTL, 01-AUG-2018 17:30:26:15, EngineTurn
1158036,36, RR,115,JDJDMQ, 01-AUG-2018 17:30:26:15, EngineTurn
1158037,36, RR,115,ZJMZTL, 01-AUG-2018 17:30:59:35, EngineTurn
1158038,36, RR,115,JDJDMQ, 01-AUG-2018 17:30:59:35, EngineTurn
1158039,36, RR,115,ZJMZTL, 01-AUG-2018 17:31:45:20, EngineTurn
