,aircraft,squadron,lot,msp,zulu_time,flight_mode
1137607,35, RR,115,ZJMZTL, 01-APR-2016 02:25:33:00, EngineTurn
1137608,35, RR,115,HPVBUX, 01-APR-2016 02:25:33:00, EngineTurn
1137609,35, RR,115,HPVBUX, 01-APR-2016 02:26:20:00, EngineTurn
1137610,35, RR,115,ZJMZTL, 01-APR-2016 02:26:20:00, EngineTurn
1137611,35, RR,115,HPVBUX, 01-APR-2016 02:31:13:00, EngineTurn
1137612,35, RR,115,ZJMZTL, 01-APR-2016 02:31:13:00, EngineTurn
1137613,35, RR,115,HPVBUX, 01-APR-2016 02:32:40:00, EngineTurn
1137614,35, RR,115,ZJMZTL, 01-APR-2016 02:32:40:00, EngineTurn
1137615,35, RR,115,NVQGQG, 01-APR-2016 02:36:34:00, EngineTurn
1137616,35, RR,115,HPVBUX, 01-APR-2016 02:45:15:00, InFlight
1137617,35, RR,115,ZJMZTL, 01-APR-2016 02:45:15:00, InFlight
1137618,35, RR,115,NVQGQG, 01-APR-2016 02:45:15:00, InFlight
1137619,35, RR,115,ZJMZTL, 01-APR-2016 03:27:25:05, EngineTurn
1137620,35, RR,115,HPVBUX, 01-APR-2016 03:27:25:05, EngineTurn
1137621,35, RR,115,NVQGQG, 01-APR-2016 03:27:25:05, EngineTurn
1137622,35, RR,115,HPVBUX, 01-APR-2016 03:38:39:10, EngineTurn
1137623,35, RR,115,ZJMZTL, 01-APR-2016 03:38:39:10, EngineTurn
1137624,35, RR,115,NVQGQG, 01-APR-2016 03:38:39:10, EngineTurn
1137625,35, RR,115,HPVBUX, 01-APR-2016 03:49:29:10, InFlight
1137626,35, RR,115,ZJMZTL, 01-APR-2016 03:49:29:10, InFlight
1137627,35, RR,115,NVQGQG, 01-APR-2016 03:49:29:10, InFlight
1137628,35, RR,115,HPVBUX, 01-APR-2016 04:19:11:05, EngineTurn
1137629,35, RR,115,ZJMZTL, 01-APR-2016 04:19:11:05, EngineTurn
1137630,35, RR,115,NVQGQG, 01-APR-2016 04:19:11:05, EngineTurn
1137631,35, RR,115,HPVBUX, 01-APR-2016 04:19:59:85, EngineTurn
1137632,35, RR,115,ZJMZTL, 01-APR-2016 04:19:59:85, EngineTurn
1137633,35, RR,115,NVQGQG, 01-APR-2016 04:19:59:85, EngineTurn
1137634,35, RR,115,HPVBUX, 01-APR-2016 04:20:01:25, EngineTurn
1137635,35, RR,115,ZJMZTL, 01-APR-2016 04:20:01:25, EngineTurn
1137636,35, RR,115,NVQGQG, 01-APR-2016 04:20:01:25, EngineTurn
1137637,35, RR,115,HPVBUX, 01-APR-2016 04:20:55:20, EngineTurn
1137638,35, RR,115,ZJMZTL, 01-APR-2016 04:20:55:20, EngineTurn
1137639,35, RR,115,NVQGQG, 01-APR-2016 04:20:55:20, EngineTurn
1137640,35, RR,115,NVMZFV, 01-APR-2019 18:08:26:20, EngineTurn
1137641,35, RR,115,HPQGVB, 01-APR-2019 18:08:28:20, EngineTurn
1137642,35, RR,115,HPQGVB, 01-APR-2019 18:12:25:00, EngineTurn
1137643,35, RR,115,NVMZFV, 01-APR-2019 18:12:31:00, EngineTurn
1137644,35, RR,115,MZUXJD, 01-APR-2019 18:17:04:00, EngineTurn
1137645,35, RR,115,HPQGVB, 01-APR-2019 18:22:01:00, EngineTurn
1137646,35, RR,115,NVMZFV, 01-APR-2019 18:22:03:00, EngineTurn
1137647,35, RR,115,HPQGVB, 01-APR-2019 18:36:35:00, InFlight
1137648,35, RR,115,NVMZFV, 01-APR-2019 18:36:43:00, InFlight
1137649,35, RR,115,JDJDMQ, 01-APR-2019 18:40:07:00, InFlight
1137650,35, RR,115,HPQGVB, 01-APR-2019 19:49:25:05, EngineTurn
1137651,35, RR,115,JDJDMQ, 01-APR-2019 19:49:25:05, EngineTurn
1137652,35, RR,115,NVMZFV, 01-APR-2019 19:49:30:05, EngineTurn
1137653,35, RR,115,MZUXJD, 01-APR-2019 19:59:12:10, EngineTurn
1137654,35, RR,115,JDJDMQ, 01-APR-2019 21:02:01:10, InFlight
1137655,35, RR,115,MZUXJD, 01-APR-2019 21:02:01:10, InFlight
1137656,35, RR,115,HPQGVB, 01-APR-2019 21:02:01:10, InFlight
1137657,35, RR,115,NVMZFV, 01-APR-2019 21:02:06:10, InFlight
1137658,35, RR,115,MZUXJD, 01-APR-2019 21:43:42:20, EngineTurn
1137659,35, RR,115,HPQGVB, 01-APR-2019 21:43:42:20, EngineTurn
1137660,35, RR,115,NVMZFV, 01-APR-2019 21:43:42:20, EngineTurn
1137661,35, RR,115,JDJDMQ, 01-APR-2019 21:43:42:20, EngineTurn
1137662,35, RR,115,HPQGVB, 01-APR-2019 21:44:24:20, EngineTurn
1137663,35, RR,115,JDJDMQ, 01-APR-2019 21:44:24:20, EngineTurn
1137664,35, RR,115,NVMZFV, 01-APR-2019 21:44:24:20, EngineTurn
1137665,35, RR,115,MZUXJD, 01-APR-2019 21:44:24:20, EngineTurn
1137666,35, RR,115,JDJDMQ, 01-APR-2019 21:45:25:20, EngineTurn
1137667,35, RR,115,MZUXJD, 01-APR-2019 21:45:25:20, EngineTurn
1137668,35, RR,115,HPQGVB, 01-APR-2019 21:45:25:20, EngineTurn
1137669,35, RR,115,NVMZFV, 01-APR-2019 21:45:25:20, EngineTurn
1137670,35, AA,115,MQMQZJ, 01-AUG-2015 19:15:20:35, GrndPwr
1137671,35, AA,115,JDFVHP, 01-AUG-2015 19:15:20:35, GrndPwr
