,aircraft,squadron,lot,msp,zulu_time,flight_mode
874451,17, G1,109,MZNVNV, 01-JUN-2018 00:12:00:75, EngineTurn
874452,17, G1,109,MZNVNV, 01-JUN-2018 00:12:09:85, EngineTurn
874453,17, G1,109,XUXUJD, 01-JUN-2018 00:14:08:10, EngineTurn
874454,17, G1,109,MQHPXU, 01-JUN-2018 00:14:48:75, EngineTurn
874455,17, G1,109,MQHPJD, 01-JUN-2018 00:14:48:75, EngineTurn
874456,17, G1,109,HPUXZJ, 01-JUN-2018 00:14:48:75, EngineTurn
874457,17, G1,109,HPQGRT, 01-JUN-2018 00:14:48:75, EngineTurn
874458,17, G1,109,MQMQBM, 01-JUN-2018 00:14:48:75, EngineTurn
874459,17, G1,109,JDMQUX, 01-JUN-2018 00:14:48:75, EngineTurn
874460,17, G1,109,MQMQHP, 01-JUN-2018 00:14:48:75, EngineTurn
874461,17, G1,109,MZFVXU, 01-JUN-2018 00:14:48:75, EngineTurn
874462,17, G1,109,MZFVJD, 01-JUN-2018 00:14:48:75, EngineTurn
874463,17, G1,109,HPUXVB, 01-JUN-2018 00:14:48:75, EngineTurn
874464,17, G1,109,XUXUJD, 01-JUN-2018 00:14:48:75, EngineTurn
874465,17, G1,109,HPUXHP, 01-JUN-2018 00:23:05:05, EngineTurn
874466,17, G1,109,MZNVB, 01-JUN-2018 15:11:38:15, EngineTurn
874467,17, G1,109,MZNVTL, 01-JUN-2018 15:11:38:15, EngineTurn
874468,17, G1,109,MZNVXU, 01-JUN-2018 15:11:38:15, EngineTurn
874469,17, G1,109,HPQGRT, 01-JUN-2018 15:11:38:15, EngineTurn
874470,17, G1,109,MZNVBM, 01-JUN-2018 15:11:38:15, EngineTurn
874471,17, G1,109,JDMQUX, 01-JUN-2018 15:11:38:15, EngineTurn
874472,17, G1,109,HPUXMQ, 01-JUN-2018 15:11:38:15, EngineTurn
874473,17, G1,109,MZNVD, 01-JUN-2018 15:11:38:15, EngineTurn
874474,17, G1,109,MZNVNV, 01-JUN-2018 15:12:15:45, EngineTurn
874475,17, G1,109,MZNVNV, 01-JUN-2018 15:12:24:65, EngineTurn
874476,17, G1,109,MZNVNV, 01-JUN-2018 15:12:31:55, EngineTurn
874477,17, G1,109,MZNVNV, 01-JUN-2018 15:12:34:95, EngineTurn
874478,17, G1,109,MZNVNV, 01-JUN-2018 15:12:40:45, EngineTurn
874479,17, G1,109,MZNVNV, 01-JUN-2018 15:12:43:05, EngineTurn
874480,17, G1,109,MZNVNV, 01-JUN-2018 15:12:47:85, EngineTurn
874481,17, G1,109,MZNVNV, 01-JUN-2018 15:12:53:85, EngineTurn
874482,17, G1,109,MZNVNV, 01-JUN-2018 15:12:57:35, EngineTurn
874483,17, G1,109,MZNVNV, 01-JUN-2018 15:13:02:85, EngineTurn
874484,17, G1,109,MZNVNV, 01-JUN-2018 15:13:06:35, EngineTurn
874485,17, G1,109,MZNVNV, 01-JUN-2018 15:13:08:85, EngineTurn
874486,17, G1,109,MZNVNV, 01-JUN-2018 15:13:12:35, EngineTurn
874487,17, G1,109,MZNVNV, 01-JUN-2018 15:13:16:05, EngineTurn
874488,17, G1,109,MZNVNV, 01-JUN-2018 15:13:47:35, EngineTurn
874489,17, G1,109,MQMQBM, 01-JUN-2018 15:21:55:05, EngineTurn
874490,17, G1,109,HPUXZJ, 01-JUN-2018 15:35:54:05, EngineTurn
