,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
355708,3NT0KUVFA3041153,45,11,070,C,Wiring issue found on the aircraft,Repaired the wire,2/10/15,2/11/15,,,,,Yes,,
355709,3EA5RYNFA7010126,45,41,,A,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/11/18,2/1/18,,,,,Yes,,
355710,3NT02EEFA3114088,45,47,,C,Perform a periodic inspection,Completed the inspection,4/24/14,5/23/14,,,,Yes,,,
355711,3EA66BAFA7168139,45,11,000,0,Perform a periodic inspection,Completed the inspection,6/17/18,6/17/18,,,,Yes,,,
355712,3NT19HWFA3062203,45,11,000,0,Perform a periodic inspection,Completed the inspection,3/2/16,3/2/16,,,,Yes,,,
355713,3EA6LV8FA7062092,45,11,000,0,Perform a periodic inspection,Completed the inspection,3/3/19,3/3/19,,,,Yes,,,
355714,3NT1IGZFA3214278,45,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/1/16,1/19/17,,,,,Yes,,
355715,3EA66KXFA7173231,45,11,000,0,Perform a periodic inspection,Completed the inspection,6/22/18,6/22/18,,,,Yes,,,
355716,3NT0RTKFA3152527,45,11,000,0,Perform a periodic inspection,Completed the inspection,6/1/15,6/1/15,,,,Yes,,,
355717,3NSZZY8FA3082358,45,11,070,C,System or component worn or broken,Removed and Replaced the system or component,3/23/14,3/23/14,,,,,Yes,,
355718,3ECC1X3FA7270722,45,11,000,0,Perform system or component checks ,Completed the component or system test,9/27/17,9/27/17,,,,Yes,,,
355719,3ECC2H2FA7284726,45,11,956,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/11/17,10/13/17,,,,,Yes,,
355720,3NT1IIWFA3215A00,45,11,000,0,Perform a phase inspection,Completed the inspection,8/2/16,9/7/16,,,,Yes,,,
355721,3NT1BEZFA3115365,45,11,000,0,Perform a periodic inspection,Completed the inspection,4/24/16,4/24/16,,,,Yes,,,
355722,3EA5269FA7020279,45,11,000,0,Perform a periodic inspection,Completed the inspection,1/20/17,1/24/17,,,,Yes,,,
355723,3NT0TC4FA3181578,45,23,020,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/30/15,7/13/15,,,,,Yes,,
355724,3NT080GFA3263424,45,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/21/14,8/21/14,,,,,Yes,,
355725,3NT0WWQFA3229186,45,11,000,0,Perform a periodic inspection,Completed the inspection,8/17/15,8/18/15,,,,Yes,,,
355726,3NT0RJOFA3148375,45,11,000,0,Perform a periodic inspection,Completed the inspection,5/28/15,6/1/15,,,,Yes,,,
355727,3EA5R72FA7363358,45,11,956,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/29/17,1/22/18,,,,,Yes,,
355728,3NT07OKFA3230097,45,11,000,0,Perform a periodic inspection,Completed the inspection,8/18/14,8/26/14,,,,Yes,,,
355729,3NT1K9FFA3235494,45,47,,C,Perform a periodic inspection,Completed the inspection,8/22/16,12/21/16,,,,Yes,,,
355730,3NSYP6AFA3288472,45,11,070,R,System or component worn or broken,Removed and Replaced the system or component,10/14/12,10/23/12,,,,,Yes,,
355731,3NSZW83FA3033512,45,11,000,0,Perform a periodic inspection,Completed the inspection,2/2/14,2/2/14,,,,Yes,,,
355732,3NT19PMFA3066332,45,23,932,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/6/16,3/7/16,,,,,Yes,,
355733,3EA6D6MFA7289327,45,11,000,0,Perform a periodic inspection,Completed the inspection,10/16/18,10/17/18,,,,Yes,,,
355734,3NT00N1FA3089553,45,11,000,0,Perform a periodic inspection,Completed the inspection,3/30/14,3/30/14,,,,Yes,,,
355735,3NT04IMFA3148344,45,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",5/28/14,5/28/14,,Yes,,,,,
355736,3JUMZ7HFAD354266,45,11,000,0,Perform a periodic inspection,Completed the inspection,5/17/13,5/17/13,,,,Yes,,,
355737,3NT0PZ3FA3126222,45,11,000,N,Perform a periodic inspection,Completed the inspection,4/28/15,1/19/17,,,,Yes,,,
355738,3NT1JRLFA3230315,45,11,000,0,Perform verification of component or system,Completed the component or system test,8/17/16,8/17/16,,,,Yes,,,
355739,3EA698JFA7206485,45,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/24/18,7/25/18,,,,,Yes,,
355740,3NSZWMFFA3043159,45,11,000,0,Perform a periodic inspection,Completed the inspection,2/12/14,2/14/14,,,,Yes,,,
355741,3NT0D89FA3320057,45,11,000,0,Perform a periodic inspection,Completed the inspection,11/16/14,11/17/14,,,,Yes,,,
355742,3JUN4RZFAD354541,45,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/20/13,8/29/13,,,,,Yes,,
355743,3EA598RFA7108491,45,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/18/17,4/19/17,,,,,Yes,,
355744,3NT09JAFA3263493,45,11,000,0,Perform a periodic inspection,Completed the inspection,9/17/14,9/22/14,,,,Yes,,,
355745,3NT06AYFA3184594,45,11,000,0,Perform a periodic inspection,Completed the inspection,7/3/14,7/3/14,,,,Yes,,,
355746,3ECC33RFA7086696,45,11,000,0,Perform a periodic inspection,Completed the inspection,3/27/19,3/28/19,,,,Yes,,,
355747,3NT1AZPFA3109594,45,47,,C,Perform a periodic inspection,Completed the inspection,4/18/16,4/19/16,,,,Yes,,,
355748,3NSZ446FA3051416,45,11,000,0,Perform a periodic inspection,Completed the inspection,2/20/13,2/20/13,,,,Yes,,,
355749,3NSZEKRFA3175482,45,11,020,C,Wiring issue found on the aircraft,Repaired the wire,6/11/13,6/25/13,,,,,Yes,,
355750,3NT0D85FA3320057,45,11,000,0,Perform a periodic inspection,Completed the inspection,11/16/14,11/16/14,,,,Yes,,,
355751,3EA66PMFA7176278,45,11,070,B,System or component worn or broken,Removed and Replaced the system or component,6/25/18,8/30/18,,,,,Yes,,
355752,3NSZYZFFA3075025,45,11,000,0,Perform a periodic inspection,Completed the inspection,3/16/14,3/16/14,,,,Yes,,,
355753,3NT0HNAFA3006472,45,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/6/15,1/7/15,,,,,Yes,,
355754,3NSZSP1FA3353433,45,11,070,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/19/13,12/20/13,,,,,Yes,,
355755,3NSYYW4FA3003083,45,11,092,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/3/13,1/7/13,,,,,Yes,,
355756,14YBY4HWC3350486,45,11,000,N,Perform a phase inspection,Completed the inspection,1/19/12,8/29/12,,,,Yes,,,
355757,3NT0ATRFA3279A05,45,11,170,Z,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,10/6/14,10/7/14,,,Yes,,,,
355758,3EA5EF5FA7179210,45,11,127,B,Corrosion found on a panel,Treated and removed the corrosion,6/28/17,7/6/17,Yes,,,,,,
355759,3NT0UNQFA3201042,45,11,190,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/20/15,8/28/15,,,,,Yes,,
355760,3NT02HRFA3114108,45,11,846,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/24/14,4/26/14,,,,,Yes,,
355761,3NSZ1I1FA3029331,45,11,020,B,System or component worn or broken,Worked on and repaired component/system,1/29/13,2/7/13,,,,,Yes,,
355762,3NT0SLZFA3173284,45,11,000,0,Perform system or component checks ,Completed the component or system test,6/22/15,6/22/15,,,,Yes,,,
355763,3EA52PYFA7026513,45,23,374,R,Code: JDVBHP was set.,Removed and replaced system or component,1/26/17,1/26/17,,,,,Yes,,
355764,3NT0JZ1FA3032329,45,11,000,0,Perform a periodic inspection,Completed the inspection,2/1/15,2/1/15,,,,Yes,,,
355765,3JUN53VFAD354560,45,11,000,0,Perform a periodic inspection,Completed the inspection,8/25/13,8/27/13,,,,Yes,,,
355766,3NSZZW6FA3082342,45,11,000,0,Perform a periodic inspection,Completed the inspection,3/23/14,3/23/14,,,,Yes,,,
355767,3EA6MMPFA7069474,45,11,000,0,Perform system or component checks ,Completed the component or system test,3/10/19,3/10/19,,,,Yes,,,
355768,3EA6MM0FA7069467,45,11,000,0,Perform a periodic inspection,Completed the inspection,3/10/19,3/11/19,,,,Yes,,,
355769,3JUMZ7KFAD354266,45,11,000,0,Perform a periodic inspection,Completed the inspection,5/17/13,5/17/13,,,,Yes,,,
355770,3JUN319FAD354458,45,23,787,R,System or component worn or broken,Removed and Replaced the system or component,8/6/13,8/6/13,,,,,Yes,,
355771,3EA5DNGFA7167470,45,11,000,0,Perform a periodic inspection,Completed the inspection,6/16/17,6/21/17,,,,Yes,,,
355772,3NT0TK4FA3187119,45,11,000,0,Perform a periodic inspection,Completed the inspection,7/6/15,7/6/15,,,,Yes,,,
355773,3EA59IUFA7111054,45,11,020,B,Wiring issue found on the aircraft,Removed and replaced system or component,4/21/17,4/24/17,,,,,Yes,,
355774,3NT1PTFFA3347508,45,11,000,0,Perform a periodic inspection,Completed the inspection,12/12/16,12/12/16,,,,Yes,,,
355775,3EA525CFA7020276,45,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,1/20/17,1/23/17,,,,Yes,,,
355776,3NSZXFDFA3061570,45,11,000,0,Perform a periodic inspection,Completed the inspection,3/2/14,3/4/14,,,,Yes,,,
355777,3EA54L0FA7043516,45,11,000,0,Perform system or component checks ,Completed the component or system test,2/12/17,2/12/17,,,,Yes,,,
355778,3NT0LGQFA3048451,45,12,W62,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,2/17/15,2/17/15,,,,,Yes,,
355779,3NSZRVQFA3345594,45,11,000,0,Perform a periodic inspection,Completed the inspection,12/11/13,12/11/13,,,,Yes,,,
355780,3EA6B31FA7238067,45,11,000,0,Perform a periodic inspection,Completed the inspection,8/26/18,8/27/18,,,,Yes,,,
355781,3NT02NWFA3117169,45,11,000,0,Perform a periodic inspection,Completed the inspection,4/27/14,4/29/14,,,,Yes,,,
355782,3NT0RR0FA3152485,45,47,,C,Perform a phase inspection,Completed the inspection,6/1/15,7/21/15,,,,Yes,,,
355783,3EA522XFA7020240,45,11,000,N,Perform system or component checks ,Completed the component or system test,1/19/17,11/8/18,,,,Yes,,,
355784,3EA61LPFA7116052,45,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/26/18,11/8/18,,,,,Yes,,
355785,3EA6JEYFA7029583,45,11,000,0,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/29/19,2/13/19,,,,,Yes,,
355786,3NT1RBAFA3004598,45,11,000,0,Perform a periodic inspection,Completed the inspection,1/4/17,1/9/17,,,,Yes,,,
355787,3NSZWPLFA3044197,45,23,956,R,Code: UXZJBM was set.,Removed and replaced system or component,2/13/14,2/18/14,,,,,Yes,,
355788,3NT0Q2WFA3126164,45,11,000,0,Perform a periodic inspection,Completed the inspection,5/6/15,5/7/15,,,,Yes,,,
355789,3NT0KR9FA3040056,45,11,000,0,Perform a periodic inspection,Completed the inspection,2/9/15,2/11/15,,,,Yes,,,
355790,3NT1AHMFA3096097,45,23,070,R,System or component worn or broken,Removed and Replaced the system or component,4/5/16,4/5/16,,,,,Yes,,
355791,3NT1OHWFA3309032,45,11,170,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/4/16,12/4/16,,,,,Yes,,
355792,3EA59FZFA7111046,45,11,170,Z,Corrosion located on weapon assembly,Treated and removed the corrosion,4/21/17,4/24/17,Yes,,,,,,
355793,3EA6FAOFA7324265,45,11,000,N,System or component worn or broken,Worked on and repaired component/system,11/20/18,5/23/19,,,,,Yes,,
355794,3NT0FFTFA3352104,45,11,000,0,Perform a periodic inspection,Completed the inspection,12/18/14,12/18/14,,,,Yes,,,
355795,3NT1PE2FA3336132,45,11,000,0,Perform a periodic inspection,Completed the inspection,12/1/16,12/1/16,,,,Yes,,,
355796,3EA5IYNFA7242576,45,11,000,0,Perform a periodic inspection,Completed the inspection,8/30/17,8/30/17,,,,Yes,,,
355797,3EA5RY4FA7011198,45,11,000,0,Perform a periodic inspection,Completed the inspection,1/11/18,1/18/18,,,,Yes,,,
355798,3EA6FAPFA7324266,45,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/20/18,12/11/18,,,,,Yes,,
355799,3EA5IYDFA7241573,45,11,000,0,Perform a periodic inspection,Completed the inspection,8/29/17,8/29/17,,,,Yes,,,
355800,3EA5PNVFA7339211,45,11,000,0,Perform a periodic inspection,Completed the inspection,12/5/17,12/5/17,,,,Yes,,,
355801,3NT0RJIFA3148375,45,11,000,0,Perform a periodic inspection,Completed the inspection,5/28/15,6/1/15,,,,Yes,,,
355802,3NT122DFA3312466,45,11,000,0,Perform a periodic inspection,Completed the inspection,11/8/15,11/10/15,,,,Yes,,,
355803,3NT0QZYFA3137129,45,12,520,B,System or component worn or broken,Removed and Replaced the system or component,5/17/15,6/1/15,,,,,Yes,,
355804,3EA54KXFA7043515,45,11,000,0,Perform a periodic inspection,Completed the inspection,2/12/17,2/17/17,,,,Yes,,,
355805,3NSZPJRFA3322200,45,11,086,C,System or component failed ,Worked on system component; repair may or may not have been successful,11/18/13,11/18/13,,,,,,,Yes
355806,3NT15JPFA3003516,45,11,000,0,Perform a periodic inspection,Completed the inspection,1/3/16,1/3/16,,,,Yes,,,
355807,3NT1KJ9FA3237070,45,47,,C,Perform a phase inspection,Completed the inspection,8/24/16,11/1/16,,,,Yes,,,
355808,3EA6DSOFA7302597,45,11,000,0,Perform a periodic inspection,Completed the inspection,10/29/18,10/30/18,,,,Yes,,,
355809,3NT0M4RFA3056176,45,11,000,0,Perform system or component checks ,Completed the component or system test,2/25/15,3/11/15,,,,Yes,,,
355810,3NT0KGYFA3036515,45,11,780,Q,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/5/15,2/5/15,,,,,Yes,,
355811,3EA5ESLFA7188409,45,21,787,P,Aircraft weapon configuration change requested,Aircraft configuration change completed,7/7/17,7/7/17,,,,,,Yes,
355812,3EA5YXUFA7092279,45,11,000,0,Perform system or component checks ,Completed the component or system test,4/2/18,4/3/18,,,,Yes,,,
355813,3NSZVBNFA3023258,45,23,135,R,Component or part failure,Removed and Replaced failed part or assembly,1/23/14,1/23/14,,,,,Yes,,Yes
355814,3NT02A2FA3113017,45,11,956,B,"Part or weapon component broken, worn, or cracked",Part or weapon removed and replaced,4/23/14,4/23/14,,,,Yes,,Yes,
355815,3EA5DMVFA7167460,45,11,105,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/16/17,6/21/17,,,,,Yes,,
355816,3NSYPWWFA3293595,45,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/19/12,10/19/12,,,,,Yes,,
355817,3ECC3LIFA7097913,45,11,000,0,Perform a periodic inspection,Completed the inspection,4/7/19,4/7/19,,,,Yes,,,
355818,3NT0BNIFA3279A24,45,11,020,C,System or component worn or broken,Removed and Replaced the system or component,10/22/14,10/29/14,,,,,Yes,,
355819,3NT11KZFA3298209,45,11,000,0,Perform a periodic inspection,Completed the inspection,10/25/15,10/26/15,,,,Yes,,,
355820,3EA64XYFA7154069,45,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/3/18,6/4/18,,,,,Yes,,
355821,3NT1IHDFA3214294,45,11,190,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/1/16,9/7/16,,,,,Yes,,
355822,3NT0KNEFA3037013,45,11,799,A,"Cable, Wire, or Harness is Chaffed",Observed the area and attempted to repair it,2/6/15,2/16/15,,,,,Yes,,
355823,3NT06DLFA3184074,45,23,696,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/3/14,7/3/14,,,,,Yes,,
355824,3NSZE8LFA3163582,45,11,170,Z,Corrosion found on a nut,Treated and removed the corrosion,6/11/13,6/11/13,Yes,,,,,,
355825,3EA56LTFA7066252,45,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/7/17,3/7/17,,,,,Yes,,
355826,3JUN0S8FAD354307,45,11,000,N,Aircraft weapon configuration change requested,Aircraft configuration change completed,6/6/13,6/7/13,,,,,,Yes,
355827,3EA526VFA7020294,45,11,020,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/20/17,1/23/17,,,,,Yes,,
355828,3NT0KAZFA3034468,45,12,W49,B,Code: UXUXUX was set.,Removed and replaced system or component,2/3/15,2/4/15,,,,,Yes,,
355829,3NT0CTRFA3316505,45,11,000,0,Perform a periodic inspection,Completed the inspection,11/12/14,11/13/14,,,,Yes,,,
355830,3NT0D5FFA3318032,45,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/14/14,11/14/14,,,,,Yes,,
355831,3NT0D27FA3317011,45,11,000,0,Perform a periodic inspection,Completed the inspection,11/13/14,11/13/14,,,,Yes,,,
355832,3EA5SANFA7015408,45,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",1/15/18,1/16/18,,Yes,,,,,
355833,3NSYNHGFA3275016,45,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/1/12,10/3/12,,,,,Yes,,
355834,3NT0PZPFA3126254,45,47,,C,Perform a phase inspection,Completed the inspection,4/28/15,8/26/15,,,,Yes,,,
355835,3NT0DSMFA3328308,45,11,000,0,Perform a periodic inspection,Completed the inspection,11/24/14,11/24/14,,,,Yes,,,
355836,3ECC1T9FA7268620,45,11,W62,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/25/17,9/25/17,,,,,Yes,,
355837,3JUN6HNFAD252050,45,11,000,0,Perform a periodic inspection,Completed the inspection,9/9/13,9/11/13,,,,Yes,,,
355838,3NT0EP9FA3342344,45,11,000,0,Perform a periodic inspection,Completed the inspection,12/8/14,12/8/14,,,,Yes,,,
355839,3EA5267FA7020279,45,11,000,0,Perform a periodic inspection,Completed the inspection,1/20/17,1/20/17,,,,Yes,,,
355840,3ECC37IFA7089753,45,11,000,0,Perform a periodic inspection,Completed the inspection,3/30/19,4/4/19,,,,Yes,,,
355841,3NT0BNRFA3295534,45,11,000,0,Perform a periodic inspection,Completed the inspection,10/22/14,10/22/14,,,,Yes,,,
355842,3NT0U8FFA3194455,45,23,696,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/13/15,7/14/15,,,,,Yes,,
355843,3EA5EMPFA7184336,45,11,000,0,Perform a periodic inspection,Completed the inspection,7/3/17,8/29/17,,,,Yes,,,
