,aircraft,squadron,lot,msp,zulu_time,flight_mode
44632,2, HH,100,RTVBHP, 01-APR-2014 03:10:18:75, GrndPwr
44633,2, HH,100,JDJDMQ, 01-APR-2014 04:43:07:10, EngineTurn
44634,2, HH,100,RTVBHP, 01-APR-2014 04:44:32:00, EngineTurn
44635,2, HH,100,JDJDMQ, 01-APR-2014 04:44:32:00, EngineTurn
44636,2, HH,100,RTVBHP, 01-APR-2014 04:45:25:10, EngineTurn
44637,2, HH,100,JDJDMQ, 01-APR-2014 04:45:25:10, EngineTurn
44638,2, HH,100,RTVBHP, 01-APR-2016 14:42:07:00, EngineTurn
44639,2, HH,100,RTVBHP, 01-APR-2016 14:42:49:00, EngineTurn
44640,2, HH,100,RTVBHP, 01-APR-2016 15:41:50:65, EngineTurn
44641,2, HH,100,RTVBHP, 01-APR-2016 15:42:55:65, EngineTurn
44642,2, HH,100,RTVBHP, 01-APR-2016 15:59:06:00, InFlight
44643,2, HH,100,NVBMJD, 01-APR-2016 18:16:58:15, EngineTurn
44644,2, HH,100,RTVBHP, 01-APR-2016 18:20:09:15, InFlight
44645,2, HH,100,MQXUMQ, 01-APR-2016 21:19:52:00, EngineTurn
44646,2, HH,100,RTVBHP, 01-APR-2016 21:19:53:00, EngineTurn
44647,2, HH,100,MQXUMQ, 01-APR-2016 21:19:53:00, EngineTurn
44648,2, HH,100,RTVBHP, 01-APR-2016 21:35:28:00, InFlight
44649,2, HH,100,MQXUFV, 01-APR-2016 22:59:20:10, EngineTurn
44650,2, HH,100,MQXUFV, 01-APR-2016 23:00:29:20, EngineTurn
44651,2, HH,100,RTVBHP, 01-APR-2016 23:00:29:20, EngineTurn
44652,2, HH,100,MQXUFV, 01-APR-2016 23:00:36:80, EngineTurn
44653,2, HH,100,RTVBHP, 01-APR-2016 23:00:36:80, EngineTurn
44654,2, HH,100,MQXUFV, 01-APR-2016 23:02:20:20, EngineTurn
44655,2, HH,100,RTVBHP, 01-APR-2016 23:02:20:20, EngineTurn
44656,2, HH,100,RTVBHP, 01-AUG-2013 09:31:42:10, GrndPwr
44657,2, WW,100,RTVBHP, 01-AUG-2018 14:48:48:05, EngineTurn
44658,2, WW,100,RTVBHP, 01-AUG-2018 14:49:28:05, EngineTurn
44659,2, WW,100,JDJDMZ, 01-AUG-2018 15:14:52:85, GrndPwr
44660,2, WW,100,JDJDZJ, 01-AUG-2018 15:14:52:85, GrndPwr
44661,2, WW,100,JDJDMQ, 01-AUG-2018 15:14:52:85, GrndPwr
44662,2, WW,100,HPZJNV, 01-AUG-2018 15:15:09:85, GrndPwr
44663,2, WW,100,HPXUJD, 01-AUG-2018 17:47:35:50, EngineTurn
44664,2, WW,100,RTVBHP, 01-AUG-2018 17:47:35:50, EngineTurn
44665,2, WW,100,MZQGVB, 01-AUG-2018 17:47:46:50, EngineTurn
44666,2, WW,100,RTVBHP, 01-AUG-2018 17:49:08:00, EngineTurn
44667,2, WW,100,MZQGVB, 01-AUG-2018 17:49:08:00, EngineTurn
44668,2, WW,100,HPXUJD, 01-AUG-2018 17:49:08:00, EngineTurn
44669,2, WW,100,RTVBHP, 01-AUG-2018 17:54:15:00, EngineTurn
44670,2, WW,100,MZQGVB, 01-AUG-2018 17:54:15:00, EngineTurn
44671,2, WW,100,HPXUJD, 01-AUG-2018 17:54:59:00, EngineTurn
44672,2, WW,100,RTZJXU, 01-AUG-2018 17:56:28:00, EngineTurn
44673,2, WW,100,RTZJXU, 01-AUG-2018 17:56:33:00, EngineTurn
44674,2, WW,100,RTVBHP, 01-AUG-2018 17:56:33:00, EngineTurn
44675,2, WW,100,MZQGVB, 01-AUG-2018 17:56:33:00, EngineTurn
44676,2, WW,100,RTZJXU, 01-AUG-2018 17:59:41:00, EngineTurn
44677,2, WW,100,RTVBHP, 01-AUG-2018 17:59:41:00, EngineTurn
44678,2, WW,100,MZQGVB, 01-AUG-2018 17:59:41:00, EngineTurn
44679,2, WW,100,RTHPVB, 01-AUG-2018 18:10:45:00, EngineTurn
44680,2, WW,100,RTZJXU, 01-AUG-2018 18:12:58:00, InFlight
44681,2, WW,100,RTVBHP, 01-AUG-2018 18:12:58:00, InFlight
44682,2, WW,100,MZQGVB, 01-AUG-2018 18:12:58:00, InFlight
44683,2, WW,100,RTHPVB, 01-AUG-2018 18:23:17:05, InFlight
44684,2, WW,100,RTZJXU, 01-AUG-2018 19:26:42:15, EngineTurn
44685,2, WW,100,RTVBHP, 01-AUG-2018 19:26:42:15, EngineTurn
44686,2, WW,100,MZQGVB, 01-AUG-2018 19:26:42:15, EngineTurn
44687,2, WW,100,RTHPVB, 01-AUG-2018 19:26:42:15, EngineTurn
44688,2, WW,100,RTZJXU, 01-AUG-2018 19:27:20:95, EngineTurn
44689,2, WW,100,RTVBHP, 01-AUG-2018 19:27:20:95, EngineTurn
44690,2, WW,100,RTHPVB, 01-AUG-2018 19:27:20:95, EngineTurn
44691,2, WW,100,MZQGVB, 01-AUG-2018 19:27:20:95, EngineTurn
44692,2, WW,100,RTZJXU, 01-AUG-2018 19:28:17:20, EngineTurn
44693,2, WW,100,RTVBHP, 01-AUG-2018 19:28:17:20, EngineTurn
44694,2, WW,100,RTHPVB, 01-AUG-2018 19:28:17:20, EngineTurn
44695,2, WW,100,MZQGVB, 01-AUG-2018 19:28:17:20, EngineTurn
44696,2, WW,100,RTVBHP, 01-AUG-2018 19:44:30:30, EngineTurn
44697,2, WW,100,RTZJXU, 01-AUG-2018 19:44:30:30, EngineTurn
44698,2, WW,100,RTHPVB, 01-AUG-2018 19:44:30:30, EngineTurn
44699,2, WW,100,MZQGVB, 01-AUG-2018 19:44:30:30, EngineTurn
44700,2, WW,100,MZQGVB, 01-AUG-2018 19:52:18:05, EngineTurn
44701,2, WW,100,RTVBHP, 01-AUG-2018 19:52:18:05, EngineTurn
44702,2, WW,100,MZQGVB, 01-AUG-2018 19:58:44:75, EngineTurn
44703,2, WW,100,RTVBHP, 01-AUG-2018 19:58:44:75, EngineTurn
44704,2, WW,100,RTVBHP, 01-AUG-2018 20:22:53:05, InFlight
44705,2, WW,100,MZQGVB, 01-AUG-2018 20:22:53:05, InFlight
44706,2, WW,100,RTHPVB, 01-AUG-2018 20:26:32:05, InFlight
44707,2, WW,100,MZQGVB, 01-AUG-2018 21:40:28:20, EngineTurn
44708,2, WW,100,RTHPVB, 01-AUG-2018 21:40:28:20, EngineTurn
44709,2, WW,100,RTVBHP, 01-AUG-2018 21:40:28:20, EngineTurn
44710,2, WW,100,RTVBHP, 01-AUG-2018 21:41:06:80, EngineTurn
44711,2, WW,100,RTHPVB, 01-AUG-2018 21:41:06:80, EngineTurn
44712,2, WW,100,MZQGVB, 01-AUG-2018 21:41:06:80, EngineTurn
44713,2, WW,100,RTVBHP, 01-AUG-2018 21:41:17:40, EngineTurn
44714,2, WW,100,RTHPVB, 01-AUG-2018 21:41:17:40, EngineTurn
44715,2, WW,100,MZQGVB, 01-AUG-2018 21:41:17:40, EngineTurn
44716,2, WW,100,MZQGVB, 01-AUG-2018 21:42:04:20, EngineTurn
44717,2, WW,100,RTHPVB, 01-AUG-2018 21:42:04:20, EngineTurn
44718,2, WW,100,RTVBHP, 01-AUG-2018 21:42:04:20, EngineTurn
44719,2, WW,100,RTVBHP, 01-AUG-2018 21:44:24:00, EngineTurn
44720,2, HH,100,RTVBHP, 01-DEC-2014 10:12:16:40, EngineTurn
44721,2, HH,100,RTVBHP, 01-DEC-2014 12:08:35:45, GrndPwr
44722,2, HH,100,QGJDMZ, 01-DEC-2014 16:51:25:90, EngineTurn
44723,2, HH,100,ZJMZTL, 01-DEC-2014 16:51:25:90, EngineTurn
44724,2, HH,100,RTVBHP, 01-DEC-2014 16:51:25:90, EngineTurn
44725,2, HH,100,QGJDMZ, 01-DEC-2014 16:52:33:90, EngineTurn
44726,2, HH,100,ZJMZTL, 01-DEC-2014 16:52:33:90, EngineTurn
44727,2, HH,100,RTVBHP, 01-DEC-2014 16:52:33:90, EngineTurn
44728,2, HH,100,QGJDMZ, 01-DEC-2014 17:03:04:00, EngineTurn
44729,2, HH,100,RTVBHP, 01-DEC-2014 17:03:04:00, EngineTurn
44730,2, HH,100,ZJMZTL, 01-DEC-2014 17:03:04:00, EngineTurn
44731,2, HH,100,ZJMZTL, 01-DEC-2014 17:03:31:00, EngineTurn
44732,2, HH,100,RTVBHP, 01-DEC-2014 17:03:31:00, EngineTurn
44733,2, HH,100,RTZJVB, 01-DEC-2014 17:09:03:00, EngineTurn
44734,2, HH,100,RTVBHP, 01-DEC-2014 17:24:24:05, InFlight
44735,2, HH,100,ZJMZTL, 01-DEC-2014 17:24:24:05, InFlight
44736,2, HH,100,RTZJVB, 01-DEC-2014 17:24:24:05, InFlight
44737,2, HH,100,MZUXHP, 01-DEC-2014 17:24:32:05, InFlight
44738,2, HH,100,MZUXHP, 01-DEC-2014 19:21:29:25, EngineTurn
44739,2, HH,100,RTZJVB, 01-DEC-2014 19:21:29:25, EngineTurn
44740,2, HH,100,RTVBHP, 01-DEC-2014 19:21:29:25, EngineTurn
44741,2, HH,100,ZJMZTL, 01-DEC-2014 19:21:29:25, EngineTurn
44742,2, HH,100,RTZJVB, 01-DEC-2014 19:21:42:05, EngineTurn
44743,2, HH,100,RTVBHP, 01-DEC-2014 19:21:42:05, EngineTurn
44744,2, HH,100,MZUXHP, 01-DEC-2014 19:21:42:05, EngineTurn
44745,2, HH,100,ZJMZTL, 01-DEC-2014 19:21:42:05, EngineTurn
44746,2, HH,100,RTVBHP, 01-DEC-2014 19:23:10:20, EngineTurn
44747,2, HH,100,RTZJVB, 01-DEC-2014 19:23:10:20, EngineTurn
44748,2, HH,100,MZUXHP, 01-DEC-2014 19:23:10:20, EngineTurn
44749,2, HH,100,ZJMZTL, 01-DEC-2014 19:23:10:20, EngineTurn
44750,2, HH,100,ZJMZTL, 01-DEC-2014 20:23:45:80, EngineTurn
