,aircraft,squadron,lot,msp,zulu_time,flight_mode
878871,25, L,112,HPVBHP, 01-JAN-2005 12:01:54:90, EngineTurn
878872,25, L,112,ZJMZTL, 01-JAN-2005 12:01:54:90, EngineTurn
878873,25, LL,112,HP, 01-JAN-2011 18:54:39:70, EngineTurn
878874,25, LL,112,UXXUXU, 01-JAN-2011 18:54:51:70, EngineTurn
878875,25, LL,112,FVHPHP, 01-JAN-2011 18:54:51:90, EngineTurn
878876,25, LL,112,HPUXHP, 01-JAN-2011 18:56:43:00, EngineTurn
878877,25, LL,112,MZUXHP, 01-JAN-2011 18:58:05:00, EngineTurn
878878,25, LL,112,HP, 01-JAN-2011 19:06:00:90, EngineTurn
878879,25, LL,112,HPUXHP, 01-JAN-2011 19:06:13:70, EngineTurn
878880,25, LL,112,MZUXHP, 01-JAN-2011 19:06:13:70, EngineTurn
878881,25, LL,112,UXXUXU, 01-JAN-2011 19:06:13:70, EngineTurn
878882,25, LL,112,FVHPHP, 01-JAN-2011 19:06:13:90, EngineTurn
878883,25, LL,112,HP, 01-JAN-2013 03:24:55:00, EngineTurn
878884,25, LL,112,HPXUQG, 01-JAN-2013 03:24:55:70, EngineTurn
878885,25, L,112,HPVBHP, 01-JUL-2005 06:45:42:95, EngineTurn
878886,25, L,112,XUJDFV, 01-JUL-2005 06:45:42:95, EngineTurn
878887,25, L,112,MQHPZJ, 01-JUL-2005 06:45:42:95, EngineTurn
878888,25, L,112,XUHPJD, 01-JUL-2005 06:45:42:95, EngineTurn
878889,25, L,112,XUHPVB, 01-JUL-2005 06:45:42:95, EngineTurn
878890,25, L,112,XUHPQG, 01-JUL-2005 06:45:42:95, EngineTurn
878891,25, L,112,HPXUFV, 01-JUL-2005 06:45:42:95, EngineTurn
878892,25, L,112,JDMQMZ, 01-JUL-2005 06:45:42:95, EngineTurn
878893,25, L,112,JDUXHP, 01-JUL-2005 06:45:42:95, EngineTurn
878894,25, L,112,XUHPFV, 01-JUL-2005 06:45:42:95, EngineTurn
878895,25, L,112,UXMQXU, 01-JUL-2005 06:45:42:95, EngineTurn
878896,25, L,112,FVHPHP, 01-JUL-2005 06:45:42:95, EngineTurn
878897,25, L,112,MQHPMZ, 01-JUL-2005 06:45:42:95, EngineTurn
878898,25, L,112,JDMQJD, 01-JUL-2005 06:45:42:95, EngineTurn
878899,25, L,112,UXXUQG, 01-JUL-2005 06:45:42:95, EngineTurn
878900,25, L,112,MZXUMQ, 01-JUL-2005 06:45:42:95, EngineTurn
878901,25, L,112,UXXUXU, 01-JUL-2005 06:45:42:95, EngineTurn
878902,25, L,112,MQZJTL, 01-JUL-2005 06:46:12:10, EngineTurn
878903,25, L,112,HP, 01-JUL-2005 06:52:17:35, EngineTurn
878904,25, L,112,HPVBHP, 01-JUL-2005 06:52:17:60, EngineTurn
878905,25, L,112,JDMQJD, 01-JUL-2005 06:52:17:60, EngineTurn
878906,25, L,112,JDMQMZ, 01-JUL-2005 06:52:17:60, EngineTurn
878907,25, L,112,JDUXHP, 01-JUL-2005 06:52:17:60, EngineTurn
878908,25, L,112,HPXUFV, 01-JUL-2005 06:52:17:60, EngineTurn
878909,25, L,112,UXMQXU, 01-JUL-2005 06:52:17:60, EngineTurn
878910,25, L,112,XUJDFV, 01-JUL-2005 06:52:17:60, EngineTurn
878911,25, L,112,UXXUXU, 01-JUL-2005 06:52:27:95, EngineTurn
878912,25, L,112,FVHPHP, 01-JUL-2005 06:52:28:15, EngineTurn
878913,25, L,112,MQHPMZ, 01-JUL-2005 07:11:46:05, EngineTurn
878914,25, L,112,ZJUXHP, 01-JUL-2005 07:12:18:00, EngineTurn
878915,25, L,112,ZJMZJD, 01-JUL-2005 07:12:18:00, EngineTurn
878916,25, L,112,HP, 01-JUL-2005 07:19:19:50, InFlight
878917,25, L,112,XUJDFV, 01-JUL-2005 07:19:20:20, InFlight
878918,25, L,112,JDUXHP, 01-JUL-2005 07:19:20:20, InFlight
878919,25, L,112,JDMQMZ, 01-JUL-2005 07:19:20:20, InFlight
878920,25, L,112,JDMQJD, 01-JUL-2005 07:19:20:20, InFlight
878921,25, L,112,UXMQXU, 01-JUL-2005 07:19:20:20, InFlight
878922,25, L,112,HPXUFV, 01-JUL-2005 07:19:23:20, InFlight
878923,25, L,112,FVHPHP, 01-JUL-2005 07:19:29:90, InFlight
878924,25, L,112,XUMQQG, 01-JUL-2005 07:23:58:20, InFlight
878925,25, L,112,ZJMZJD, 01-JUL-2005 07:31:01:40, InFlight
878926,25, L,112,ZJUXHP, 01-JUL-2005 07:31:01:40, InFlight
878927,25, L,112,HPUXQG, 01-JUL-2005 07:39:22:35, InFlight
878928,25, L,112,MZVBRT, 01-JUL-2005 08:03:06:70, InFlight
878929,25, L,112,MZJDRT, 01-JUL-2005 08:03:06:70, InFlight
878930,25, L,112,UXXUXU, 01-JUL-2005 08:09:27:80, InFlight
