,aircraft,squadron,lot,msp,zulu_time,flight_mode
205419,6, B1,103,HPTLRT, 01-APR-2012 10:01:36:30, EngineTurn
205420,6, B1,103,TLZJMZ, 01-APR-2012 10:01:36:30, EngineTurn
205421,6, B1,103,NVHPMZ, 01-APR-2012 10:01:39:30, EngineTurn
205422,6, B1,103,NVZJVB, 01-APR-2012 10:01:46:30, EngineTurn
205423,6, B1,103,HPTLRT, 01-APR-2012 10:02:26:30, EngineTurn
205424,6, B1,103,NVZJVB, 01-APR-2012 10:02:26:30, EngineTurn
205425,6, B1,103,TLZJMZ, 01-APR-2012 10:02:26:30, EngineTurn
205426,6, B1,103,NVHPMZ, 01-APR-2012 10:02:34:30, EngineTurn
205427,6, B1,103,MZUXXU, 01-APR-2012 10:02:47:30, EngineTurn
205428,6, B1,103,XUXUVB, 01-APR-2012 10:02:59:30, EngineTurn
205429,6, B1,103,HPUXUX, 01-APR-2012 10:06:25:00, EngineTurn
205430,6, B1,103,UXMQHP, 01-APR-2012 10:06:38:00, EngineTurn
205431,6, B1,103,HPUXUX, 01-APR-2012 10:09:04:00, EngineTurn
205432,6, B1,103,MZUXXU, 01-APR-2012 10:09:04:00, EngineTurn
205433,6, B1,103,TLZJMZ, 01-APR-2012 10:09:04:00, EngineTurn
205434,6, B1,103,NVHPMZ, 01-APR-2012 10:09:06:00, EngineTurn
205435,6, B1,103,NVZJVB, 01-APR-2012 10:09:14:00, EngineTurn
205436,6, B1,103,UXMQHP, 01-APR-2012 10:12:32:00, EngineTurn
205437,6, B1,103,MZUXXU, 01-APR-2012 10:30:22:00, InFlight
205438,6, B1,103,TLZJMZ, 01-APR-2012 10:30:22:00, InFlight
205439,6, B1,103,NVHPMZ, 01-APR-2012 10:30:22:00, InFlight
205440,6, B1,103,NVZJVB, 01-APR-2012 10:30:22:00, InFlight
205441,6, B1,103,XUXUVB, 01-APR-2012 11:52:00:00, EngineTurn
205442,6, B1,103,TLZJMZ, 01-APR-2012 11:52:46:70, EngineTurn
205443,6, B1,103,XUXUVB, 01-APR-2012 11:52:46:70, EngineTurn
205444,6, B1,103,MZUXXU, 01-APR-2012 11:52:46:70, EngineTurn
205445,6, B1,103,NVHPMZ, 01-APR-2012 11:52:46:70, EngineTurn
205446,6, B1,103,NVZJVB, 01-APR-2012 11:52:46:70, EngineTurn
205447,6, B1,103,NVHPMZ, 01-APR-2012 11:52:55:50, EngineTurn
205448,6, B1,103,TLZJMZ, 01-APR-2012 11:52:55:50, EngineTurn
205449,6, B1,103,XUXUVB, 01-APR-2012 11:52:55:50, EngineTurn
205450,6, B1,103,MZUXXU, 01-APR-2012 11:52:55:50, EngineTurn
205451,6, B1,103,NVZJVB, 01-APR-2012 11:52:55:50, EngineTurn
205452,6, B1,103,MZUXXU, 01-APR-2012 11:53:39:30, EngineTurn
205453,6, B1,103,XUXUVB, 01-APR-2012 11:53:39:30, EngineTurn
205454,6, B1,103,TLZJMZ, 01-APR-2012 11:53:39:30, EngineTurn
205455,6, B1,103,NVHPMZ, 01-APR-2012 11:53:39:30, EngineTurn
205456,6, B1,103,NVZJVB, 01-APR-2012 11:53:39:30, EngineTurn
205457,6, B1,103,TLZJMZ, 01-APR-2012 11:58:21:00, EngineTurn
205458,6, B1,103,NVZJVB, 01-APR-2012 11:58:21:00, EngineTurn
205459,6, B1,103,NVHPMZ, 01-APR-2012 11:58:24:00, EngineTurn
205460,6, B1,103,TLZJMZ, 01-APR-2012 11:59:11:70, EngineTurn
205461,6, B1,103,NVHPMZ, 01-APR-2012 11:59:11:70, EngineTurn
