,aircraft,squadron,lot,msp,zulu_time,flight_mode
902876,28, Y,108,XUJDFV, 01-APR-2012 11:13:05:05, EngineTurn
902877,28, Y,108,XUJDFV, 01-APR-2012 11:18:27:50, EngineTurn
902878,28, Y,108,XUJDFV, 01-APR-2012 21:02:37:00, EngineTurn
902879,28, Y,108,UXMQZJ, 01-APR-2012 21:09:30:00, EngineTurn
902880,28, Y,108,ZJUXTL, 01-APR-2012 21:10:54:05, EngineTurn
902881,28, Y,108,UXMQZJ, 01-APR-2012 21:22:11:35, EngineTurn
902882,28, Y,108,ZJUXTL, 01-APR-2012 21:22:11:35, EngineTurn
902883,28, Y,108,XUJDFV, 01-APR-2012 21:22:11:35, EngineTurn
902884,28, Y,108,ZJUXTL, 01-APR-2012 21:31:27:10, InFlight
902885,28, Y,108,XUJDFV, 01-APR-2012 21:31:27:10, InFlight
902886,28, Y,108,UXMQZJ, 01-APR-2012 21:32:09:10, InFlight
902887,28, Y,108,UXMQUX, 01-APR-2012 22:00:24:15, InFlight
902888,28, Y,108,XUJDFV, 01-APR-2012 23:21:53:20, EngineTurn
902889,28, Y,108,UXMQUX, 01-APR-2012 23:21:53:20, EngineTurn
902890,28, Y,108,ZJUXTL, 01-APR-2012 23:21:53:20, EngineTurn
902891,28, Y,108,UXMQZJ, 01-APR-2012 23:21:53:20, EngineTurn
902892,28, Y,108,ZJUXTL, 01-APR-2012 23:21:56:40, EngineTurn
902893,28, Y,108,UXMQZJ, 01-APR-2012 23:21:56:40, EngineTurn
902894,28, Y,108,UXMQUX, 01-APR-2012 23:21:56:40, EngineTurn
902895,28, Y,108,XUJDFV, 01-APR-2012 23:21:56:40, EngineTurn
902896,28, Y,108,XUJDFV, 01-APR-2012 23:22:06:20, EngineTurn
902897,28, Y,108,ZJUXTL, 01-APR-2012 23:22:06:20, EngineTurn
902898,28, Y,108,UXMQZJ, 01-APR-2012 23:22:06:20, EngineTurn
902899,28, Y,108,UXMQUX, 01-APR-2012 23:22:06:20, EngineTurn
902900,28, Y,108,XUJDFV, 01-APR-2012 23:22:25:20, EngineTurn
902901,28, Y,108,ZJUXTL, 01-APR-2012 23:22:25:20, EngineTurn
902902,28, Y,108,UXMQZJ, 01-APR-2012 23:22:25:20, EngineTurn
902903,28, Y,108,UXMQUX, 01-APR-2012 23:22:25:20, EngineTurn
902904,28, Y,108,UXMQUX, 01-APR-2012 23:23:08:20, EngineTurn
902905,28, Y,108,UXMQZJ, 01-APR-2012 23:23:08:20, EngineTurn
902906,28, Y,108,ZJUXTL, 01-APR-2012 23:23:08:20, EngineTurn
902907,28, Y,108,XUJDFV, 01-APR-2012 23:23:08:20, EngineTurn
902908,28, Y,108,NVZJJD, 01-APR-2013 09:35:55:95, EngineTurn
902909,28, Y,108,NVZJJD, 01-APR-2013 09:37:34:95, EngineTurn
902910,28, Y,108,HPZJNV, 01-APR-2014 05:10:13:70, GrndPwr
902911,28, Y,108,HPZJNV, 01-APR-2014 05:10:23:70, GrndPwr
902912,28, Y,108,NVHPUX, 01-APR-2014 05:14:32:70, GrndPwr
902913,28, Y,108,JDMZUX, 01-APR-2014 05:16:26:70, GrndPwr
902914,28, Y,108,JDMZFV, 01-APR-2014 05:16:26:70, GrndPwr
902915,28, Y,108,JDQGUX, 01-APR-2016 00:18:29:70, EngineTurn
