,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
63160,3BTOHVUPE3296341,8,11,000,0,Perform system or component checks ,Completed the component or system test,10/23/14,10/23/14,,,,Yes,,,
63161,3U208X9PD4195449,8,11,000,0,Perform a periodic inspection,Completed the inspection,7/14/17,7/14/17,,,,Yes,,,
63162,3U20GNPPD4260525,8,11,000,0,Perform a periodic inspection,Completed the inspection,9/17/17,9/28/17,,,,Yes,,,
63163,3U214DQPD4052218,8,11,000,0,Perform a periodic inspection,Completed the inspection,2/21/18,2/21/18,,,,Yes,,,
63164,3BTUXP7PE3265210,8,11,000,0,Perform a periodic inspection,Completed the inspection,9/21/16,9/23/16,,,,Yes,,,
63165,3U20L3JPD4302392,8,11,000,0,Perform a periodic inspection,Completed the inspection,10/29/17,10/30/17,,,,Yes,,,
63166,3U1ZVFIPD4059435,8,11,170,Z,System or component worn or broken,Worked on and repaired component/system,2/28/17,3/26/17,,,,,Yes,,
63167,3BTRSK0PE3301451,8,11,000,0,Perform a periodic inspection,Completed the inspection,10/28/15,10/28/15,,,,Yes,,,
63168,3U2245HPD4100174,8,11,000,0,Perform a periodic inspection,Completed the inspection,4/10/19,4/10/19,,,,Yes,,,
63169,3U20YYJPD4021437,8,11,000,0,Perform a periodic inspection,Completed the inspection,1/21/18,1/21/18,,,,Yes,,,
63170,3BTRGZTPE3266207,8,11,000,0,Perform a periodic inspection,Completed the inspection,9/23/15,9/28/15,,,,Yes,,,
63171,3U21W7TPD4316052,8,11,020,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,11/12/18,12/4/18,,,,Yes,,,
63172,3BTOQC6PE3329640,8,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/25/14,12/1/14,,,,,Yes,,
63173,3BTU5E6PE3181159,8,11,000,0,Perform verification of component or system,Completed the component or system test,6/29/16,6/29/16,,,,Yes,,,
63174,3BTU5IFPE3181222,8,12,105,B,System or component worn or broken,Removed and Replaced the system or component,6/29/16,6/30/16,,,,,Yes,,
63175,3BTPAEWPE3043448,8,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",2/12/15,2/19/15,,Yes,,,,,
63176,3BTR83GPE3237434,8,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/25/15,9/3/15,,,,,Yes,,
63177,3U222TZPD4078226,8,11,000,0,Perform a periodic inspection,Completed the inspection,3/19/19,3/20/19,,,,Yes,,,
63178,3BVOJ1LPE3168671,8,11,177,A,Code: UXVBXU was set.,Worked on system component; repair may or may not have been successful,6/17/15,6/17/15,,,,,,,Yes
63179,3U20C5LPD4221474,8,11,000,0,Perform a periodic inspection,Completed the inspection,8/9/17,8/9/17,,,,Yes,,,
63180,3U373VAPD4008646,8,23,135,R,Component or part failure,Removed and Replaced failed part or assembly,1/8/19,1/12/19,,,,,Yes,,Yes
63181,3BTND4DPE3171406,8,11,170,Z,Corrosion located on a connector,Treated and removed the corrosion,6/20/14,6/30/14,Yes,,,,,,
63182,3U1ZVG0PD4059448,8,11,C01,Z,Bare Metal located on the landing gear assembly,"Sanded, primed, and painted the bare area",2/28/17,3/5/17,,Yes,,,,,
63183,3BTOHN9PE3295559,8,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,10/22/14,10/23/14,,,Yes,,,,
63184,3U21CZ6PD4122269,8,12,282,B,Code: VBVBZJ was set.,Removed and replaced system or component,5/2/18,5/2/18,,,,,Yes,,
63185,3BTPPEMPE3086487,8,11,410,C,System or Component is dirty,Cleaned the system or component,3/27/15,4/15/15,,,,Yes,,,
63186,3U21F60PD4150167,8,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,5/30/18,5/30/18,,,Yes,,,,
63187,3U21HYKPD4191118,8,11,190,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/10/18,7/30/18,,,,,Yes,,
63188,3BTQHCZPE3161281,8,12,135,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/10/15,7/21/15,,,,,Yes,,
63189,3U20EA9PD4232592,8,11,000,0,Perform a periodic inspection,Completed the inspection,8/20/17,8/24/17,,,,Yes,,,
63190,3U20BXMPD4220313,8,11,C01,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",8/8/17,8/13/17,,Yes,,,,,
63191,3U21BHEPD4105050,8,11,000,0,System or Component is dirty,Cleaned the system or component,4/15/18,4/15/18,,,,Yes,,,
63192,3BTOLYKPE3311169,8,11,000,0,Perform a periodic inspection,Completed the inspection,11/7/14,11/17/14,,,,Yes,,,
63193,3U1ZYNIPD4092243,8,11,000,0,Perform a periodic inspection,Completed the inspection,4/2/17,4/3/17,,,,Yes,,,
63194,3U203K2PD4136008,8,16,956,P,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/16/17,5/16/17,,,,,Yes,,
63195,3BTOHSRPE3296206,8,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",10/23/14,10/23/14,,Yes,,,,,
63196,3BTNJJ3PE3192098,8,23,070,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/11/14,7/11/14,,,,,Yes,,
63197,3U1ZYKQPD4090195,8,12,020,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/31/17,8/13/17,,,,,Yes,,
63198,3U20EACPD4232593,8,11,000,0,Perform a periodic inspection,Completed the inspection,8/20/17,8/24/17,,,,Yes,,,
63199,3BTNJ8RPE3191543,8,11,381,C,Perform system or component checks ,Completed the component or system test,7/10/14,7/10/14,,,,Yes,,,
63200,3BTMVEYPE3104220,8,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,4/14/14,4/18/14,,,,Yes,,,
63201,3U20KAIPD4295489,8,11,000,0,Perform a periodic inspection,Completed the inspection,10/22/17,10/22/17,,,,Yes,,,
63202,3U20LILPD4304561,8,11,C01,Z,Corrosion found on a panel,Treated and removed the corrosion,10/31/17,10/31/17,Yes,,,,,,
63203,3BTUFZIPE3212391,8,11,000,0,Perform a periodic inspection,Completed the inspection,7/30/16,7/30/16,,,,Yes,,,
63204,3BTRXQJPE3322129,8,11,000,0,Perform a periodic inspection,Completed the inspection,11/18/15,11/18/15,,,,Yes,,,
63205,3U20L33PD4302389,8,11,000,0,Perform a periodic inspection,Completed the inspection,10/29/17,10/29/17,,,,Yes,,,
63206,3BTQS59PE3194246,8,11,000,0,Perform a periodic inspection,Completed the inspection,7/13/15,7/14/15,,,,Yes,,,
63207,3U373SKPD4002604,8,11,000,0,Perform a periodic inspection,Completed the inspection,1/2/19,1/2/19,,,,Yes,,,
63208,3U0ZR86PD4335219,8,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,11/30/16,11/30/16,,,Yes,,,,
