,aircraft,squadron,lot,msp,zulu_time,flight_mode
1112542,34, RR,101,JDJDMQ, 01-APR-2015 01:10:18:40, GrndPwr
1112543,34, RR,101,HPZJNV, 01-APR-2015 01:11:03:00, GrndPwr
1112544,34, RR,101,HPZJNV, 01-APR-2015 01:11:47:00, GrndPwr
1112545,34, RR,101,HPQGVB, 01-APR-2015 01:13:56:00, GrndPwr
1112546,34, RR,101,MQUXUX, 01-APR-2015 01:33:21:45, GrndPwr
1112547,34, RR,101,HPZJNV, 01-APR-2015 02:00:01:15, GrndPwr
1112548,34, RR,101,MQUXUX, 01-APR-2015 02:00:01:15, GrndPwr
1112549,34, RR,101,HPQGVB, 01-APR-2015 02:00:01:15, GrndPwr
1112550,34, RR,101,HPZJNV, 01-APR-2015 02:00:06:15, GrndPwr
1112551,34, RR,101,HPQGVB, 01-APR-2015 02:00:06:15, GrndPwr
1112552,34, RR,101,MQUXUX, 01-APR-2015 02:00:06:15, GrndPwr
1112553,34, RR,101,JDJDMQ, 01-APR-2015 15:45:30:65, EngineTurn
1112554,34, RR,101,MZMZUX, 01-APR-2015 15:46:32:65, EngineTurn
1112555,34, RR,101,MZMZUX, 01-APR-2015 15:46:41:65, EngineTurn
1112556,34, RR,101,JDJDMQ, 01-APR-2015 15:46:41:65, EngineTurn
1112557,34, RR,101,HPQGVB, 01-APR-2015 15:46:48:65, EngineTurn
1112558,34, RR,101,MZMZUX, 01-APR-2015 18:58:47:00, GrndPwr
1112559,34, RR,101,JDJDMQ, 01-APR-2015 18:58:47:00, GrndPwr
1112560,34, RR,101,HPQGVB, 01-APR-2015 18:58:47:00, GrndPwr
1112561,34, RR,101,MQXUZJ, 01-APR-2015 19:00:04:60, GrndPwr
1112562,34, R,101,JDQGMZ, 01-APR-2018 18:16:15:85, GrndPwr
1112563,34, R,101,HPZJNV, 01-APR-2018 18:27:17:85, GrndPwr
1112564,34, RR,101,JDJDMQ, 01-AUG-2014 21:59:38:60, EngineTurn
1112565,34, RR,101,HPHPFV, 01-AUG-2014 22:00:50:60, EngineTurn
1112566,34, RR,101,JDJDMQ, 01-AUG-2014 22:19:54:00, InFlight
1112567,34, R,101,HPZJNV, 01-AUG-2016 14:59:46:85, GrndPwr
1112568,34, R,101,JDQGMZ, 01-AUG-2016 15:09:38:85, GrndPwr
1112569,34, R,101,HPVBJD, 01-AUG-2016 16:45:34:75, GrndPwr
1112570,34, R,101,HPZJNV, 01-AUG-2016 19:03:44:00, EngineTurn
1112571,34, R,101,JDJDMQ, 01-AUG-2016 19:04:13:70, EngineTurn
1112572,34, R,101,JDJDMQ, 01-AUG-2016 19:05:49:70, EngineTurn
1112573,34, R,101,HPQGVB, 01-AUG-2016 19:05:59:70, EngineTurn
1112574,34, R,101,JDJDMQ, 01-AUG-2016 19:39:18:05, EngineTurn
1112575,34, R,101,JDJDMQ, 01-AUG-2016 19:58:13:00, InFlight
1112576,34, R,101,JDJDMQ, 01-AUG-2016 21:40:02:15, EngineTurn
1112577,34, R,101,JDJDMQ, 01-AUG-2016 21:40:41:75, EngineTurn
1112578,34, R,101,JDJDMQ, 01-AUG-2016 21:41:48:30, EngineTurn
1112579,34, RR,101,ZJMZBM, 01-AUG-2018 03:09:02:60, GrndPwr
1112580,34, RR,101,ZJMZBM, 01-AUG-2018 03:09:12:50, GrndPwr
1112581,34, RR,101,HPZJNV, 01-DEC-2014 01:30:23:65, GrndPwr
1112582,34, RR,101,JDJDMQ, 01-DEC-2014 03:14:41:60, EngineTurn
1112583,34, RR,101,JDJDHP, 01-DEC-2014 18:25:20:95, GrndPwr
1112584,34, RR,101,HPZJNV, 01-DEC-2014 18:25:37:95, GrndPwr
1112585,34, RR,101,ZJFVTL, 01-DEC-2014 18:35:07:95, GrndPwr
1112586,34, RR,101,JDJDHP, 01-DEC-2014 19:02:49:40, GrndPwr
1112587,34, RR,101,JDJDHP, 01-DEC-2014 22:20:49:75, EngineTurn
1112588,34, RR,101,JDJDMQ, 01-DEC-2014 22:20:49:75, EngineTurn
1112589,34, RR,101,JDJDHP, 01-DEC-2014 22:21:27:75, EngineTurn
1112590,34, RR,101,JDJDMQ, 01-DEC-2014 22:21:27:75, EngineTurn
1112591,34, RR,101,JDJDMQ, 01-DEC-2014 22:32:11:00, EngineTurn
1112592,34, RR,101,JDJDMQ, 01-DEC-2014 22:40:47:70, EngineTurn
1112593,34, RR,101,JDJDMQ, 01-DEC-2014 22:52:12:00, InFlight
1112594,34, RR,101,JDJDHP, 01-DEC-2015 01:39:48:75, EngineTurn
1112595,34, RR,101,ZJMZTL, 01-DEC-2015 01:41:05:75, EngineTurn
1112596,34, RR,101,ZJMZTL, 01-DEC-2015 01:41:31:75, EngineTurn
1112597,34, RR,101,JDJDHP, 01-DEC-2015 01:41:31:75, EngineTurn
1112598,34, RR,101,HPZJNV, 01-DEC-2015 01:54:27:00, EngineTurn
1112599,34, RR,101,ZJMZTL, 01-DEC-2015 02:19:03:05, InFlight
1112600,34, RR,101,JDJDHP, 01-DEC-2015 02:19:03:05, InFlight
1112601,34, RR,101,UXXUXU, 01-DEC-2015 02:32:39:35, InFlight
1112602,34, RR,101,ZJMZTL, 01-DEC-2015 02:58:20:95, EngineTurn
1112603,34, RR,101,UXXUXU, 01-DEC-2015 02:58:20:95, EngineTurn
1112604,34, RR,101,JDJDHP, 01-DEC-2015 02:58:20:95, EngineTurn
1112605,34, RR,101,JDJDHP, 01-DEC-2015 02:59:09:95, EngineTurn
1112606,34, RR,101,ZJMZTL, 01-DEC-2015 02:59:09:95, EngineTurn
1112607,34, RR,101,UXXUXU, 01-DEC-2015 02:59:09:95, EngineTurn
1112608,34, RR,101,JDJDHP, 01-DEC-2015 02:59:13:15, EngineTurn
1112609,34, RR,101,UXXUXU, 01-DEC-2015 02:59:13:15, EngineTurn
1112610,34, RR,101,ZJMZTL, 01-DEC-2015 02:59:13:15, EngineTurn
1112611,34, RR,101,JDJDHP, 01-DEC-2015 03:00:04:20, EngineTurn
1112612,34, RR,101,ZJMZTL, 01-DEC-2015 03:00:04:20, EngineTurn
1112613,34, RR,101,UXXUXU, 01-DEC-2015 03:00:04:20, EngineTurn
