,aircraft,squadron,lot,msp,zulu_time,flight_mode
876261,22, LL,112,MQMQZJ, 01-JUL-2013 04:05:18:05, EngineTurn
876262,22, LL,112,HP, 01-JUL-2013 04:08:51:30, EngineTurn
876263,22, LL,112,MQMQZJ, 01-JUL-2013 04:08:52:00, EngineTurn
876264,22, LL,112,HPQGVB, 01-JUL-2013 04:08:52:00, EngineTurn
876265,22, LL,112,JDMQUX, 01-JUL-2013 04:08:52:10, EngineTurn
876266,22, LL,112,HP, 01-JUL-2013 04:08:56:50, EngineTurn
876267,22, LL,112,MQMQZJ, 01-JUL-2013 04:08:57:00, EngineTurn
876268,22, LL,112,HPQGVB, 01-JUL-2013 04:08:57:00, EngineTurn
876269,22, LL,112,JDMQUX, 01-JUL-2013 04:08:57:10, EngineTurn
876270,22, LL,112,UXXUXU, 01-JUL-2013 04:09:03:30, EngineTurn
876271,22, LL,112,JDFVVB, 01-JUL-2013 04:09:03:50, EngineTurn
876272,22, LL,112,HPUXZJ, 01-JUL-2013 04:20:55:85, EngineTurn
876273,22, LL,112,MQMZMZ, 01-JUL-2013 04:22:03:85, EngineTurn
876274,22, LL,112,ZJZJJD, 01-JUL-2013 04:22:11:85, InFlight
876275,22, LL,112,HP, 01-JUL-2013 04:22:30:15, InFlight
876276,22, LL,112,JDMQUX, 01-JUL-2013 04:22:30:85, InFlight
876277,22, LL,112,HPQGVB, 01-JUL-2013 04:22:30:85, InFlight
876278,22, LL,112,MQMQZJ, 01-JUL-2013 04:22:30:85, InFlight
876279,22, LL,112,HPUXZJ, 01-JUL-2013 04:22:30:85, InFlight
876280,22, LL,112,JDFVVB, 01-JUL-2013 04:22:32:55, InFlight
876281,22, LL,112,UXXUXU, 01-JUL-2013 04:22:40:55, InFlight
876282,22, LL,112,HPFVZJ, 01-JUL-2013 04:51:03:20, InFlight
876283,22, LL,112,XUXUJD, 01-JUL-2013 05:21:14:55, EngineTurn
876284,22, LL,112,XUXUVB, 01-JUL-2013 05:21:14:55, EngineTurn
876285,22, LL,112,MQMQZJ, 01-JUL-2013 05:26:51:90, EngineTurn
876286,22, LL,112,HPUXZJ, 01-JUL-2013 05:26:51:90, EngineTurn
876287,22, LL,112,JDMQUX, 01-JUL-2013 05:26:51:90, EngineTurn
876288,22, LL,112,JDFVVB, 01-JUL-2013 05:26:51:90, EngineTurn
876289,22, LL,112,UXXUXU, 01-JUL-2013 05:26:51:90, EngineTurn
876290,22, LL,112,HPFVZJ, 01-JUL-2013 05:26:51:90, EngineTurn
876291,22, LL,112,XUXUVB, 01-JUL-2013 05:26:51:90, EngineTurn
876292,22, LL,112,XUXUJD, 01-JUL-2013 05:26:51:90, EngineTurn
876293,22, LL,112,HPQGVB, 01-JUL-2013 05:26:51:90, EngineTurn
876294,22, LL,112,HP, 01-JUL-2013 05:26:51:90, EngineTurn
876295,22, LL,112,MQMQZJ, 01-JUL-2013 05:26:52:00, EngineTurn
876296,22, LL,112,HP, 01-JUL-2013 05:26:52:00, EngineTurn
876297,22, LL,112,JDMQUX, 01-JUL-2013 05:26:52:00, EngineTurn
876298,22, LL,112,JDFVVB, 01-JUL-2013 05:26:52:00, EngineTurn
876299,22, LL,112,UXXUXU, 01-JUL-2013 05:26:52:00, EngineTurn
876300,22, LL,112,HPFVZJ, 01-JUL-2013 05:26:52:00, EngineTurn
876301,22, LL,112,XUXUVB, 01-JUL-2013 05:26:52:00, EngineTurn
876302,22, LL,112,XUXUJD, 01-JUL-2013 05:26:52:00, EngineTurn
876303,22, LL,112,HPQGVB, 01-JUL-2013 05:26:52:00, EngineTurn
876304,22, LL,112,HPUXZJ, 01-JUL-2013 05:26:52:00, EngineTurn
876305,22, LL,112,UXZJQG, 01-JUL-2013 05:38:39:85, EngineTurn
