,aircraft,squadron,lot,msp,zulu_time,flight_mode
874491,18, G1,109,HPXUQG, 01-JUN-2017 17:07:27:05, EngineTurn
874492,18, G1,109,HPQGRT, 01-JUN-2017 17:08:36:85, EngineTurn
874493,18, G1,109,MZNVXU, 01-JUN-2017 17:08:36:85, EngineTurn
874494,18, G1,109,MZNVTL, 01-JUN-2017 17:08:36:85, EngineTurn
874495,18, G1,109,HP, 01-JUN-2017 17:08:36:85, EngineTurn
874496,18, G1,109,MZNVB, 01-JUN-2017 17:08:36:85, EngineTurn
874497,18, G1,109,MZRTVB, 01-JUN-2017 17:08:36:85, EngineTurn
874498,18, G1,109,MZNVBM, 01-JUN-2017 17:08:36:85, EngineTurn
874499,18, G1,109,HPVBHP, 01-JUN-2017 17:08:37:05, EngineTurn
874500,18, G1,109,HPZJNV, 01-JUN-2017 17:08:37:05, EngineTurn
874501,18, G1,109,HPUXHP, 01-JUN-2017 17:15:20:05, EngineTurn
874502,18, G1,109,XUXUQG, 01-MAR-2016 17:40:55:15, EngineTurn
874503,18, G1,109,HPQGRT, 01-MAR-2016 17:42:38:95, EngineTurn
874504,18, G1,109,MZNVXU, 01-MAR-2016 17:42:38:95, EngineTurn
874505,18, G1,109,MZNVTL, 01-MAR-2016 17:42:38:95, EngineTurn
874506,18, G1,109,MZNVB, 01-MAR-2016 17:42:38:95, EngineTurn
874507,18, G1,109,HP, 01-MAR-2016 17:42:38:95, EngineTurn
874508,18, G1,109,MZNVBM, 01-MAR-2016 17:42:38:95, EngineTurn
874509,18, G1,109,HPVBHP, 01-MAR-2016 17:42:39:05, EngineTurn
874510,18, G1,109,MQMQHP, 01-MAR-2016 17:43:23:15, EngineTurn
874511,18, G1,109,MQMQMQ, 01-MAR-2016 17:43:29:05, EngineTurn
874512,18, G1,109,MQHPFV, 01-MAR-2016 17:45:04:05, EngineTurn
874513,18, G1,109,MQHPVB, 01-MAR-2016 17:45:04:05, EngineTurn
874514,18, G1,109,MQHPJD, 01-MAR-2016 17:45:04:05, EngineTurn
874515,18, G1,109,MQHPQG, 01-MAR-2016 17:45:34:05, EngineTurn
874516,18, G1,109,HP, 01-MAR-2016 17:45:37:85, EngineTurn
874517,18, G1,109,MZNVBM, 01-MAR-2016 17:45:37:85, EngineTurn
874518,18, G1,109,MZNVB, 01-MAR-2016 17:45:37:85, EngineTurn
874519,18, G1,109,MZNVTL, 01-MAR-2016 17:45:37:85, EngineTurn
874520,18, G1,109,MZNVXU, 01-MAR-2016 17:45:37:85, EngineTurn
874521,18, G1,109,HPQGRT, 01-MAR-2016 17:45:37:85, EngineTurn
874522,18, G1,109,MQMQHP, 01-MAR-2016 17:45:38:05, EngineTurn
874523,18, G1,109,MQHPFV, 01-MAR-2016 17:45:38:05, EngineTurn
874524,18, G1,109,MQHPQG, 01-MAR-2016 17:45:38:05, EngineTurn
874525,18, G1,109,MQHPVB, 01-MAR-2016 17:45:38:05, EngineTurn
874526,18, G1,109,MQHPJD, 01-MAR-2016 17:45:38:05, EngineTurn
874527,18, G1,109,HPVBHP, 01-MAR-2016 17:45:38:05, EngineTurn
874528,18, G1,109,MQHPXU, 01-MAR-2016 17:45:39:05, EngineTurn
874529,18, G1,109,MZUXBM, 01-MAR-2016 17:45:44:05, EngineTurn
874530,18, G1,109,MZUXNV, 01-MAR-2016 17:45:44:05, EngineTurn
874531,18, G1,109,MZRTVB, 01-MAR-2016 17:45:59:55, EngineTurn
874532,18, G1,109,MQMQMQ, 01-MAR-2016 17:50:59:05, EngineTurn
874533,18, G1,109,MQMQBM, 01-MAR-2016 17:51:14:05, EngineTurn
874534,18, G1,109,HPTLMZ, 01-MAR-2016 17:55:36:05, EngineTurn
874535,18, G1,109,HPUXQG, 01-MAR-2016 18:01:35:05, EngineTurn
874536,18, G1,109,XUXUQG, 01-MAR-2016 18:02:41:05, EngineTurn
874537,18, G1,109,JDUXMZ, 01-MAR-2016 18:02:56:05, InFlight
874538,18, G1,109,MZNVBM, 01-MAR-2016 18:03:08:15, InFlight
874539,18, G1,109,MZNVB, 01-MAR-2016 18:03:08:15, InFlight
874540,18, G1,109,MZNVTL, 01-MAR-2016 18:03:08:15, InFlight
874541,18, G1,109,MZNVXU, 01-MAR-2016 18:03:08:15, InFlight
874542,18, G1,109,HPQGRT, 01-MAR-2016 18:03:08:15, InFlight
874543,18, G1,109,MZRTVB, 01-MAR-2016 18:03:08:15, InFlight
874544,18, G1,109,HP, 01-MAR-2016 18:03:08:15, InFlight
874545,18, G1,109,MZUXNV, 01-MAR-2016 18:03:09:05, InFlight
874546,18, G1,109,MZUXBM, 01-MAR-2016 18:03:09:05, InFlight
874547,18, G1,109,MQHPFV, 01-MAR-2016 18:03:09:05, InFlight
874548,18, G1,109,XUXUQG, 01-MAR-2016 18:03:09:05, InFlight
874549,18, G1,109,JDUXMZ, 01-MAR-2016 18:03:09:05, InFlight
874550,18, G1,109,MQMQBM, 01-MAR-2016 18:03:09:05, InFlight
874551,18, G1,109,MQMQHP, 01-MAR-2016 18:03:09:05, InFlight
874552,18, G1,109,MQHPXU, 01-MAR-2016 18:03:09:05, InFlight
874553,18, G1,109,MQHPJD, 01-MAR-2016 18:03:09:05, InFlight
874554,18, G1,109,MQHPQG, 01-MAR-2016 18:03:09:05, InFlight
874555,18, G1,109,MQHPVB, 01-MAR-2016 18:03:09:05, InFlight
874556,18, G1,109,JDUXMQ, 01-MAR-2016 18:08:08:05, InFlight
874557,18, G1,109,HPUXQG, 01-MAR-2016 18:11:35:05, InFlight
874558,18, G1,109,MZFVXU, 01-MAR-2016 18:18:44:05, InFlight
874559,18, G1,109,MZFVQG, 01-MAR-2016 18:18:45:05, InFlight
874560,18, G1,109,MQMQMQ, 01-MAR-2016 18:23:30:05, InFlight
874561,18, G1,109,MZFVJD, 01-MAR-2016 18:33:38:05, InFlight
874562,18, G1,109,MZNVNV, 01-MAR-2016 18:56:53:35, EngineTurn
874563,18, G1,109,MQHPFV, 01-MAR-2016 19:02:55:75, EngineTurn
874564,18, G1,109,MQHPQG, 01-MAR-2016 19:02:55:75, EngineTurn
874565,18, G1,109,MQHPVB, 01-MAR-2016 19:02:55:75, EngineTurn
874566,18, G1,109,MQHPJD, 01-MAR-2016 19:02:55:75, EngineTurn
874567,18, G1,109,MQHPXU, 01-MAR-2016 19:02:55:75, EngineTurn
874568,18, G1,109,MQMQHP, 01-MAR-2016 19:02:55:75, EngineTurn
874569,18, G1,109,MQMQBM, 01-MAR-2016 19:02:55:75, EngineTurn
874570,18, G1,109,JDUXMZ, 01-MAR-2016 19:02:55:75, EngineTurn
874571,18, G1,109,XUXUQG, 01-MAR-2016 19:02:55:75, EngineTurn
874572,18, G1,109,JDUXMQ, 01-MAR-2016 19:02:55:75, EngineTurn
874573,18, G1,109,HPUXQG, 01-MAR-2016 19:02:55:75, EngineTurn
874574,18, G1,109,MZFVXU, 01-MAR-2016 19:02:55:75, EngineTurn
874575,18, G1,109,MZFVQG, 01-MAR-2016 19:02:55:75, EngineTurn
874576,18, G1,109,MQMQMQ, 01-MAR-2016 19:02:55:75, EngineTurn
874577,18, G1,109,MZFVJD, 01-MAR-2016 19:02:55:75, EngineTurn
874578,18, G1,109,HPQGRT, 01-MAR-2016 19:02:55:75, EngineTurn
874579,18, G1,109,MZUXBM, 01-MAR-2016 19:02:55:75, EngineTurn
874580,18, G1,109,MZUXNV, 01-MAR-2016 19:02:55:75, EngineTurn
874581,18, G1,109,MZRTVB, 01-MAR-2016 19:03:34:95, EngineTurn
874582,18, G1,109,MZNVB, 01-MAR-2016 19:03:34:95, EngineTurn
874583,18, G1,109,MZNVTL, 01-MAR-2016 19:03:34:95, EngineTurn
