,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
25724,3KKBCIYPJ4178275,4,23,W49,R,Component or part failure,"Installed, cannibalized, or removed a part or component",6/26/12,7/9/12,,,,,Yes,,Yes
25725,3KMLWR7PJ4061766,4,11,000,0,Perform a periodic inspection,Completed the inspection,3/2/15,3/3/15,,,,Yes,,,
25726,3KKCSP7PJ4294334,4,11,000,0,Weapon system inspection and/or checks Needed,Weapon system inspection and/or checks completed,10/21/13,10/21/13,,,,,,Yes,
25727,3KKGR01PJ4191530,4,11,766,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/10/17,7/11/17,,,,,Yes,,
25728,3KKFQB2PJ4199003,4,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,7/17/16,7/20/16,Yes,,,,,,
25729,3KKG8A0PJ4019044,4,11,000,0,Perform a periodic inspection,Completed the inspection,1/19/17,1/30/17,,,,Yes,,,
25730,3KKDZZ8PJ4306266,4,11,000,0,Perform a periodic inspection,Completed the inspection,11/2/14,11/3/14,,,,Yes,,,
25731,3KKAX81PJ4051550,4,11,000,0,Perform a periodic inspection,Completed the inspection,2/20/12,2/22/12,,,,Yes,,,
25732,3KKFPYBPJ4196464,4,12,070,B,System or component worn or broken,Removed and Replaced the system or component,7/14/16,4/10/17,,,,,Yes,,
25733,3KKIMUQPJ4032403,4,11,C01,Z,Corrosion located on canopy of aircraft,Treated and removed the corrosion,2/1/19,2/13/19,Yes,,,,,,
25734,3KKGNPVPJ4172144,4,11,000,0,Perform a periodic inspection,Completed the inspection,6/21/17,6/26/17,,,,Yes,,,
25735,3KKIDHNPJ4308314,4,12,020,B,System or component worn or broken,Removed and Replaced the system or component,11/4/18,11/5/18,,,,,Yes,,
25736,3KKCPVBPJ4272255,4,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,9/29/13,9/29/13,,,Yes,,,,
25737,3KKGVL2PJ4240575,4,11,000,0,Perform a periodic inspection,Completed the inspection,8/28/17,8/28/17,,,,Yes,,,
25738,3KKB6WOPJ4151220,4,11,170,C,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,5/30/12,5/30/12,Yes,,,,,Yes,
25739,3KKGXNSPJ4255324,4,11,C01,C,Corrosion found on door panel,Treated and removed the corrosion,9/12/17,9/13/17,Yes,,,,,,
25740,3KKIMYQPJ4032530,4,11,C01,Z,Corrosion found on a flight control surface,Treated and removed the corrosion,2/1/19,2/21/19,Yes,,,,,,
25741,3KKH8HDPJ4347529,4,11,000,0,Perform a periodic inspection,Completed the inspection,12/13/17,1/3/18,,,,Yes,,,
25742,3KKE1KJPJ4315278,4,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,11/11/14,11/12/14,,,Yes,,,,
25743,3KKCRSDPJ4288536,4,11,170,Z,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,10/15/13,10/19/13,,,,Yes,,,
25744,3KKC98RPJ4118589,4,11,170,Z,Corrosion found on a panel,Treated and removed the corrosion,4/28/13,4/29/13,Yes,,,,,,
25745,3KKGG5QPJ4113278,4,11,000,0,Perform a periodic inspection,Completed the inspection,4/23/17,4/24/17,,,,Yes,,,
25746,3KKF73QPJ4028363,4,11,170,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,1/28/16,1/28/16,Yes,,,,,,
25747,3KKCWOJPJ4323A40,4,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",11/22/13,11/25/13,,Yes,,,,,
25748,3KKF873PJ4041320,4,11,000,0,Perform a periodic inspection,Completed the inspection,2/10/16,2/10/16,,,,Yes,,,
25749,3KKD0GLPJ4007188,4,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,1/7/14,1/8/14,,,Yes,,,,
25750,3KKCUR9PJ4309018,4,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,11/5/13,11/5/13,,,Yes,,,,
25751,3KKHF6VPJ4056485,4,11,000,0,Perform a periodic inspection,Completed the inspection,2/25/18,2/28/18,,,,Yes,,,
25752,3KKBIKWPJ4234171,4,11,000,0,System or component worn or broken,Removed and Replaced the system or component,8/21/12,8/22/12,,,,,Yes,,
25753,3KKCZU4PJ4361330,4,11,696,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/27/13,12/30/13,,,,,Yes,,
25754,3KKGHWDPJ4127064,4,47,,C,Perform system or component checks ,Completed the component or system test,5/7/17,5/10/17,,,,Yes,,,
