,aircraft,squadron,lot,msp,zulu_time,flight_mode
0,1, HH,100,ZJMZTL, 01-APR-2014 00:25:39:00, EngineTurn
1,1, HH,100,JDJDMQ, 01-APR-2014 00:25:39:00, EngineTurn
2,1, HH,100,RTVBHP, 01-APR-2014 00:25:39:00, EngineTurn
3,1, HH,100,RTUXHP, 01-APR-2014 00:25:39:00, EngineTurn
4,1, HH,100,RTUXMZ, 01-APR-2014 00:25:39:00, EngineTurn
5,1, HH,100,RTZJMQ, 01-APR-2014 00:25:39:00, EngineTurn
6,1, HH,100,ZJMZTL, 01-APR-2014 00:32:27:20, EngineTurn
7,1, HH,100,JDJDMQ, 01-APR-2014 00:32:27:20, EngineTurn
8,1, HH,100,RTZJMQ, 01-APR-2014 00:32:27:20, EngineTurn
9,1, HH,100,RTUXHP, 01-APR-2014 00:32:27:20, EngineTurn
10,1, HH,100,RTUXMZ, 01-APR-2014 00:32:27:20, EngineTurn
11,1, HH,100,RTVBHP, 01-APR-2014 00:32:27:20, EngineTurn
12,1, HH,100,ZJMZTL, 01-APR-2014 00:34:58:00, EngineTurn
13,1, HH,100,RTVBHP, 01-APR-2014 00:34:58:00, EngineTurn
14,1, HH,100,JDJDMQ, 01-APR-2014 00:34:58:00, EngineTurn
15,1, HH,100,ZJMZTL, 01-APR-2014 13:48:52:85, EngineTurn
16,1, HH,100,RTVBHP, 01-APR-2014 13:48:52:85, EngineTurn
17,1, HH,100,ZJMZTL, 01-APR-2014 13:49:30:75, EngineTurn
18,1, HH,100,RTVBHP, 01-APR-2014 13:49:30:75, EngineTurn
19,1, HH,100,ZJMZTL, 01-APR-2014 13:50:02:85, EngineTurn
20,1, HH,100,RTVBHP, 01-APR-2014 13:50:02:85, EngineTurn
21,1, HH,100,JDJDMQ, 01-APR-2014 13:50:47:85, EngineTurn
22,1, HH,100,RTZJVB, 01-APR-2014 14:00:37:00, EngineTurn
23,1, HH,100,RTVBHP, 01-APR-2014 14:15:44:05, InFlight
24,1, HH,100,RTZJVB, 01-APR-2014 14:15:44:05, InFlight
25,1, HH,100,JDJDMQ, 01-APR-2014 14:15:44:05, InFlight
26,1, HH,100,ZJMZTL, 01-APR-2014 14:15:44:05, InFlight
27,1, HH,100,RTUXHP, 01-APR-2014 14:58:06:10, InFlight
28,1, HH,100,ZJMZTL, 01-APR-2014 15:21:25:20, EngineTurn
29,1, HH,100,RTVBHP, 01-APR-2014 15:21:25:20, EngineTurn
30,1, HH,100,RTUXHP, 01-APR-2014 15:21:25:20, EngineTurn
31,1, HH,100,RTZJVB, 01-APR-2014 15:21:25:20, EngineTurn
32,1, HH,100,JDJDMQ, 01-APR-2014 15:21:25:20, EngineTurn
33,1, HH,100,ZJMZTL, 01-APR-2014 15:21:38:20, EngineTurn
34,1, HH,100,JDJDMQ, 01-APR-2014 15:21:38:20, EngineTurn
35,1, HH,100,RTVBHP, 01-APR-2014 15:21:38:20, EngineTurn
36,1, HH,100,RTUXHP, 01-APR-2014 15:21:38:20, EngineTurn
37,1, HH,100,RTZJVB, 01-APR-2014 15:21:38:20, EngineTurn
38,1, HH,100,RTZJVB, 01-APR-2014 15:21:56:20, EngineTurn
39,1, HH,100,RTVBHP, 01-APR-2014 15:21:56:20, EngineTurn
40,1, HH,100,RTUXHP, 01-APR-2014 15:21:56:20, EngineTurn
41,1, HH,100,JDJDMQ, 01-APR-2014 15:21:56:20, EngineTurn
42,1, HH,100,ZJMZTL, 01-APR-2014 15:21:56:20, EngineTurn
43,1, HH,100,JDJDMQ, 01-APR-2014 15:23:10:20, EngineTurn
44,1, HH,100,ZJMZTL, 01-APR-2014 15:23:10:20, EngineTurn
45,1, HH,100,RTZJVB, 01-APR-2014 15:23:10:20, EngineTurn
46,1, HH,100,RTUXHP, 01-APR-2014 15:23:10:20, EngineTurn
47,1, HH,100,RTVBHP, 01-APR-2014 15:23:10:20, EngineTurn
48,1, HH,100,ZJMZTL, 01-APR-2014 15:23:58:50, EngineTurn
49,1, HH,100,RTZJVB, 01-APR-2014 15:23:58:50, EngineTurn
50,1, HH,100,JDJDMQ, 01-APR-2014 15:23:58:50, EngineTurn
51,1, HH,100,RTVBHP, 01-APR-2014 15:23:58:50, EngineTurn
52,1, HH,100,RTUXHP, 01-APR-2014 15:23:58:50, EngineTurn
53,1, HH,100,JDJDMQ, 01-APR-2014 15:26:09:00, EngineTurn
54,1, HH,100,ZJMZTL, 01-APR-2014 15:26:09:00, EngineTurn
55,1, HH,100,RTVBHP, 01-APR-2014 15:26:09:00, EngineTurn
56,1, HH,100,RTVBHP, 01-APR-2014 20:44:03:05, EngineTurn
57,1, HH,100,JDJDMQ, 01-APR-2014 20:44:03:05, EngineTurn
58,1, HH,100,ZJMZTL, 01-APR-2014 20:44:03:05, EngineTurn
59,1, HH,100,ZJMZTL, 01-APR-2014 20:44:59:10, EngineTurn
60,1, HH,100,JDJDMQ, 01-APR-2014 20:44:59:10, EngineTurn
61,1, HH,100,RTVBHP, 01-APR-2014 20:44:59:10, EngineTurn
62,1, HH,100,RTZJVB, 01-APR-2014 20:56:07:00, EngineTurn
63,1, HH,100,RTZJTL, 01-APR-2014 20:58:13:00, EngineTurn
64,1, HH,100,ZJMZTL, 01-APR-2014 21:19:27:05, InFlight
65,1, HH,100,RTVBHP, 01-APR-2014 21:19:27:05, InFlight
66,1, HH,100,RTZJTL, 01-APR-2014 21:19:27:05, InFlight
67,1, HH,100,JDJDMQ, 01-APR-2014 21:19:27:05, InFlight
68,1, HH,100,RTUXHP, 01-APR-2014 21:20:11:05, InFlight
69,1, HH,100,ZJMZTL, 01-APR-2014 22:40:35:65, EngineTurn
70,1, HH,100,RTUXHP, 01-APR-2014 22:40:35:65, EngineTurn
71,1, HH,100,RTZJTL, 01-APR-2014 22:40:35:65, EngineTurn
72,1, HH,100,JDJDMQ, 01-APR-2014 22:40:35:65, EngineTurn
73,1, HH,100,RTVBHP, 01-APR-2014 22:40:35:65, EngineTurn
74,1, HH,100,RTUXHP, 01-APR-2014 22:40:36:25, EngineTurn
75,1, HH,100,RTZJTL, 01-APR-2014 22:40:36:25, EngineTurn
