,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
246910,3UF2H3WPA3349187,32,11,020,C,System or component worn or broken,Removed and Replaced the system or component,12/14/17,12/15/17,,,,,Yes,,
246911,3UF084BPA3074028,32,23,070,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/14/16,3/14/16,,,,,Yes,,
246912,3PCYYWVPE7364221,32,12,070,B,Code: XUQGXU was set.,Removed and Replaced failed part or assembly,12/30/13,1/8/14,,,,,,,Yes
246913,3UF3F3UPA3203238,32,11,000,0,Perform a periodic inspection,Completed the inspection,7/22/18,7/25/18,,,,Yes,,,
246914,3PCYNYFPE7210349,32,11,000,0,System or Component is dirty,Cleaned the system or component,7/29/13,7/30/13,,,,Yes,,,
246915,3UF3MVCPA3284329,32,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,10/11/18,10/11/18,,,,,,Yes,
246916,3UF0C0PPA3103550,32,11,000,0,Perform a periodic inspection,Completed the inspection,4/12/16,4/12/16,,,,Yes,,,
246917,3UF37DYPA3121262,32,11,000,0,Perform a periodic inspection,Completed the inspection,5/1/18,5/3/18,,,,Yes,,,
246918,3PCYNWZPE7210368,32,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,7/29/13,7/30/13,,,Yes,,,,
246919,3UF0T9MPA3284380,32,11,170,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",10/10/16,10/15/16,,Yes,,,,,
246920,3UF32ELPA3081058,32,11,000,0,Perform a periodic inspection,Completed the inspection,3/22/18,3/22/18,,,,Yes,,,
246921,3UF090LPA3081574,32,11,000,0,Perform a periodic inspection,Completed the inspection,3/21/16,3/21/16,,,,Yes,,,
246922,3PCZS2DPE7020289,32,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/20/15,1/20/15,,,,,Yes,,
246923,3UF3676PA3108216,32,11,000,0,Perform a periodic inspection,Completed the inspection,4/18/18,4/21/18,,,,Yes,,,
246924,3UF3NZYPA3298505,32,11,000,0,Perform a periodic inspection,Completed the inspection,10/25/18,10/26/18,,,,Yes,,,
246925,3BTHA42PE3078A01,32,11,799,A,Perform a phase inspection,Completed the inspection,3/18/12,3/19/12,,,,Yes,,,
246926,3PF8KJMPE7265668,32,11,000,0,Perform a periodic inspection,Completed the inspection,9/22/15,9/23/15,,,,Yes,,,
246927,3BTI2NEPE3163497,32,11,000,0,Perform a periodic inspection,Completed the inspection,6/11/12,6/13/12,,,,Yes,,,
246928,3PCZV1RPE7062469,32,11,000,0,Perform system or component checks ,Completed the component or system test,3/3/15,3/4/15,,,,Yes,,,
246929,3JUPIRWPA4138091,32,11,000,0,Perform a periodic inspection,Completed the inspection,5/17/16,5/17/16,,,,Yes,,,
246930,3BTJ12PPE3276406,32,11,000,0,System or Component is dirty,Cleaned the system or component,10/2/12,10/10/12,,,,Yes,,,
246931,3UF2EUSPA3339325,32,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/5/17,12/6/17,,,,,Yes,,
246932,3PD0EF8PE7032526,32,11,000,0,Perform a periodic inspection,Completed the inspection,2/1/16,2/2/16,,,,Yes,,,
246933,3PCZZE2PE7111125,32,11,000,0,Perform a periodic inspection,Completed the inspection,4/21/15,4/23/15,,,,Yes,,,
246934,3UF26V8PA3294245,32,11,000,0,Perform a periodic inspection,Completed the inspection,10/21/17,10/22/17,,,,Yes,,,
246935,3UF2VCNPA3048064,32,47,,C,Perform general weapon inspection,Weapon inspection performed,2/17/18,7/29/18,,,,Yes,,Yes,
246936,3PCYA1CPE7044051,32,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,2/13/13,2/13/13,,,Yes,,,,
246937,3JUPO03PA4178249,32,11,000,0,Perform a periodic inspection,Completed the inspection,6/26/16,6/27/16,,,,Yes,,,
246938,3PCYR5VPE7247258,32,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,9/4/13,9/4/13,,,,Yes,,Yes,
246939,3PCZ9ORPE7121216,32,11,000,0,Perform a periodic inspection,Completed the inspection,5/1/14,5/4/14,,,,Yes,,,
246940,3UF0YFYPA3336545,32,11,000,0,Perform system or component checks ,Completed the component or system test,12/1/16,12/2/16,,,,Yes,,,
246941,3UF1J5YPA3143023,32,11,000,0,Perform system or component checks ,Completed the component or system test,5/23/17,5/26/17,,,,Yes,,,
246942,3UF3BINPA3162470,32,11,C01,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",6/11/18,6/12/18,,Yes,,,,,
