,aircraft,squadron,lot,msp,zulu_time,flight_mode
1009471,31, C,100,XUXUJD, 01-APR-2015 00:17:20:05, EngineTurn
1009472,31, C,100,XUXUJD, 01-APR-2015 00:25:11:05, EngineTurn
1009473,31, C,100,JDJDMQ, 01-APR-2015 00:25:11:05, EngineTurn
1009474,31, C,100,MZQGVB, 01-APR-2015 00:34:10:10, EngineTurn
1009475,31, C,100,JDJDMQ, 01-APR-2015 00:34:10:10, EngineTurn
1009476,31, C,100,MZQGVB, 01-APR-2015 01:02:39:15, InFlight
1009477,31, C,100,JDJDMQ, 01-APR-2015 01:02:39:15, InFlight
1009478,31, C,100,MZMZUX, 01-APR-2015 01:08:28:15, InFlight
1009479,31, C,100,XUXUJD, 01-APR-2015 01:44:21:20, EngineTurn
1009480,31, C,100,MZMZUX, 01-APR-2015 01:46:13:30, EngineTurn
1009481,31, C,100,MZQGVB, 01-APR-2015 01:46:13:30, EngineTurn
1009482,31, C,100,XUXUJD, 01-APR-2015 01:46:13:30, EngineTurn
1009483,31, C,100,JDJDMQ, 01-APR-2015 01:46:13:30, EngineTurn
1009484,31, C,100,MZMZUX, 01-APR-2015 01:46:15:30, EngineTurn
1009485,31, C,100,MZQGVB, 01-APR-2015 01:46:15:30, EngineTurn
1009486,31, C,100,JDJDMQ, 01-APR-2015 01:46:15:30, EngineTurn
1009487,31, C,100,XUXUJD, 01-APR-2015 01:46:15:30, EngineTurn
1009488,31, C,100,MZMZUX, 01-APR-2015 01:46:20:10, EngineTurn
1009489,31, C,100,JDJDMQ, 01-APR-2015 01:46:20:10, EngineTurn
1009490,31, C,100,MZQGVB, 01-APR-2015 01:46:20:10, EngineTurn
1009491,31, C,100,XUXUJD, 01-APR-2015 01:46:20:10, EngineTurn
1009492,31, C,100,MZMZUX, 01-APR-2015 01:47:51:20, EngineTurn
1009493,31, C,100,XUXUJD, 01-APR-2015 01:47:51:20, EngineTurn
1009494,31, C,100,JDJDMQ, 01-APR-2015 01:47:51:20, EngineTurn
1009495,31, C,100,MZQGVB, 01-APR-2015 01:47:51:20, EngineTurn
1009496,31, C,100,MZMZUX, 01-APR-2015 01:54:10:00, EngineTurn
1009497,31, C,100,JDJDMQ, 01-APR-2015 01:54:10:00, EngineTurn
1009498,31, C,100,MZQGVB, 01-APR-2015 01:54:10:00, EngineTurn
1009499,31, C,100,MZMZUX, 01-APR-2015 06:15:48:45, GrndPwr
1009500,31, C,100,JDJDMQ, 01-APR-2015 06:15:48:45, GrndPwr
1009501,31, C,100,MZQGVB, 01-APR-2015 06:15:48:45, GrndPwr
1009502,31, C,100,UXMQNV, 01-APR-2015 06:16:18:15, GrndPwr
1009503,31, C,100,JDJDMQ, 01-APR-2015 07:09:18:85, GrndPwr
1009504,31, C,100,UXMQNV, 01-APR-2015 07:09:18:85, GrndPwr
1009505,31, C,100,MZMZUX, 01-APR-2015 07:09:18:85, GrndPwr
1009506,31, C,100,MZQGVB, 01-APR-2015 07:09:18:85, GrndPwr
1009507,31, C,100,JDQGMZ, 01-APR-2015 07:11:28:85, GrndPwr
1009508,31, C,100,HPFVJD, 01-APR-2015 07:48:06:60, GrndPwr
1009509,31, C,100,MZMZQG, 01-APR-2016 19:53:26:05, InFlight
1009510,31, C,100,XUXUJD, 01-APR-2016 21:09:42:15, EngineTurn
1009511,31, C,100,MZMZQG, 01-APR-2016 21:11:15:25, EngineTurn
1009512,31, C,100,XUXUJD, 01-APR-2016 21:11:15:25, EngineTurn
1009513,31, C,100,MZMZQG, 01-APR-2016 21:11:18:85, EngineTurn
1009514,31, C,100,XUXUJD, 01-APR-2016 21:11:18:85, EngineTurn
1009515,31, C,100,XUXUJD, 01-APR-2016 21:11:20:25, EngineTurn
1009516,31, C,100,MZMZQG, 01-APR-2016 21:11:20:25, EngineTurn
1009517,31, C,100,MZMZQG, 01-APR-2016 21:13:02:20, EngineTurn
1009518,31, C,100,XUXUJD, 01-APR-2016 21:13:02:20, EngineTurn
1009519,31, C,100,HPVBJD, 01-AUG-2014 00:42:24:70, EngineTurn
1009520,31, C,100,ZJUXNV, 01-AUG-2014 00:42:26:70, EngineTurn
1009521,31, C,100,HPVBJD, 01-AUG-2014 00:42:52:00, EngineTurn
1009522,31, C,100,ZJUXNV, 01-AUG-2014 00:42:52:00, EngineTurn
1009523,31, C,100,JDJDMQ, 01-AUG-2014 00:42:52:00, EngineTurn
1009524,31, C,100,HPVBJD, 01-AUG-2014 00:44:56:00, EngineTurn
1009525,31, C,100,ZJUXNV, 01-AUG-2014 00:44:56:00, EngineTurn
1009526,31, C,100,JDJDMQ, 01-AUG-2014 00:44:56:00, EngineTurn
1009527,31, C,100,ZJUXNV, 01-AUG-2014 00:46:02:00, EngineTurn
1009528,31, C,100,JDJDMQ, 01-AUG-2014 00:46:02:00, EngineTurn
1009529,31, C,100,HPVBJD, 01-AUG-2014 00:46:02:00, EngineTurn
1009530,31, C,100,JDJDMQ, 01-AUG-2014 00:56:13:00, EngineTurn
1009531,31, C,100,HPVBJD, 01-AUG-2014 00:56:13:00, EngineTurn
1009532,31, C,100,ZJUXNV, 01-AUG-2014 00:56:13:00, EngineTurn
1009533,31, C,100,ZJUXNV, 01-AUG-2014 00:57:46:00, EngineTurn
1009534,31, C,100,JDJDMQ, 01-AUG-2014 00:57:46:00, EngineTurn
1009535,31, C,100,HPVBJD, 01-AUG-2014 00:58:12:05, EngineTurn
1009536,31, C,100,JDJDMQ, 01-AUG-2014 01:16:48:95, EngineTurn
