,aircraft,squadron,lot,msp,zulu_time,flight_mode
151334,5, B1,103,JDTLVB, 01-APR-2015 09:19:50:10, EngineTurn
151335,5, B1,103,JDTLVB, 01-APR-2015 09:29:07:10, EngineTurn
151336,5, B1,103,UXHPJD, 01-APR-2015 09:33:52:00, EngineTurn
151337,5, B1,103,UXHPJD, 01-APR-2015 09:35:36:00, EngineTurn
151338,5, B1,103,JDTLVB, 01-APR-2015 09:35:36:00, EngineTurn
151339,5, B1,103,UXHPJD, 01-APR-2015 09:36:44:00, EngineTurn
151340,5, B1,103,JDTLVB, 01-APR-2015 09:36:44:00, EngineTurn
151341,5, B1,103,UXHPJD, 01-APR-2015 09:42:50:00, EngineTurn
151342,5, B1,103,JDTLVB, 01-APR-2015 09:42:50:00, EngineTurn
151343,5, B1,103,UXHPJD, 01-APR-2015 09:46:26:00, EngineTurn
151344,5, B1,103,UXHPJD, 01-APR-2015 09:47:50:00, EngineTurn
151345,5, B1,103,UXHPJD, 01-APR-2015 10:03:30:75, EngineTurn
151346,5, B1,103,UXHPJD, 01-APR-2015 10:04:10:55, EngineTurn
151347,5, B1,103,UXHPJD, 01-APR-2015 10:04:11:15, EngineTurn
151348,5, B1,103,UXHPJD, 01-APR-2015 10:04:23:95, EngineTurn
151349,5, B1,103,UXHPJD, 01-APR-2015 10:05:19:75, EngineTurn
151350,5, B1,103,UXHPJD, 01-APR-2015 10:06:05:30, EngineTurn
151351,5, B1,103,UXHPJD, 01-APR-2015 11:36:39:00, EngineTurn
151352,5, KK,103,MQXUFV, 01-APR-2019 13:24:03:00, EngineTurn
151353,5, KK,103,ZJMQQG, 01-APR-2019 13:24:17:00, EngineTurn
151354,5, KK,103,MZMZUX, 01-APR-2019 13:25:55:00, EngineTurn
151355,5, KK,103,ZJMQQG, 01-APR-2019 13:35:07:15, EngineTurn
151356,5, KK,103,MQXUFV, 01-APR-2019 13:35:07:15, EngineTurn
151357,5, KK,103,MZMZUX, 01-APR-2019 13:35:07:15, EngineTurn
151358,5, KK,103,MZXUMQ, 01-APR-2019 13:35:15:05, EngineTurn
151359,5, KK,103,MQXUFV, 01-APR-2019 13:36:03:55, EngineTurn
151360,5, KK,103,ZJMQQG, 01-APR-2019 13:36:03:55, EngineTurn
151361,5, KK,103,MZMZUX, 01-APR-2019 13:36:03:55, EngineTurn
151362,5, KK,103,MZXUMQ, 01-APR-2019 13:36:03:55, EngineTurn
151363,5, KK,103,MZMZUX, 01-APR-2019 13:37:01:10, EngineTurn
151364,5, KK,103,ZJMQQG, 01-APR-2019 13:37:01:10, EngineTurn
151365,5, KK,103,MQXUFV, 01-APR-2019 13:37:01:10, EngineTurn
151366,5, KK,103,MZXUMQ, 01-APR-2019 13:37:01:10, EngineTurn
151367,5, KK,103,ZJMQQG, 01-APR-2019 13:37:50:10, EngineTurn
151368,5, KK,103,MQXUFV, 01-APR-2019 13:37:50:10, EngineTurn
151369,5, KK,103,MZMZUX, 01-APR-2019 13:37:50:10, EngineTurn
151370,5, KK,103,MZXUMQ, 01-APR-2019 13:37:50:10, EngineTurn
151371,5, KK,103,ZJMQQG, 01-APR-2019 13:38:38:70, EngineTurn
