,aircraft,squadron,lot,msp,zulu_time,flight_mode
1042849,32, C,100,HPVBHP, 01-APR-2014 20:20:16:05, EngineTurn
1042850,32, C,100,JDJDMQ, 01-APR-2014 20:20:18:05, EngineTurn
1042851,32, C,100,ZJUXNV, 01-APR-2014 20:20:36:05, EngineTurn
1042852,32, C,100,HPVBHP, 01-APR-2014 20:20:47:05, EngineTurn
1042853,32, C,100,JDJDMQ, 01-APR-2014 20:20:47:05, EngineTurn
1042854,32, C,100,ZJUXNV, 01-APR-2014 20:21:10:05, EngineTurn
1042855,32, C,100,JDJDMQ, 01-APR-2014 20:26:08:05, EngineTurn
1042856,32, C,100,ZJUXNV, 01-APR-2014 20:26:08:05, EngineTurn
1042857,32, C,100,ZJUXNV, 01-APR-2014 20:42:25:00, InFlight
1042858,32, C,100,ZJUXNV, 01-APR-2014 21:18:39:05, InFlight
1042859,32, C,100,ZJUXNV, 01-APR-2014 21:26:34:05, InFlight
1042860,32, C,100,ZJUXNV, 01-APR-2014 21:33:10:05, InFlight
1042861,32, C,100,ZJUXNV, 01-APR-2014 21:42:34:05, InFlight
1042862,32, C,100,ZJUXNV, 01-APR-2014 22:23:55:10, InFlight
1042863,32, C,100,ZJUXNV, 01-APR-2014 23:20:58:15, InFlight
1042864,32, C,100,ZJUXNV, 01-APR-2014 23:54:21:15, InFlight
1042865,32, C,100,NVJDZJ, 01-APR-2014 23:57:30:15, EngineTurn
1042866,32, C,100,NVVBJD, 01-APR-2014 23:57:30:15, EngineTurn
1042867,32, C,100,NVTLBM, 01-APR-2014 23:57:30:15, EngineTurn
1042868,32, U,100,JDQGQG, 01-APR-2019 11:03:27:20, EngineTurn
1042869,32, U,100,JDQGQG, 01-APR-2019 11:03:39:20, EngineTurn
1042870,32, U,100,HPTLZJ, 01-APR-2019 11:06:59:00, EngineTurn
1042871,32, U,100,HPZJNV, 01-APR-2019 11:13:12:05, EngineTurn
1042872,32, U,100,JDQGQG, 01-APR-2019 11:13:41:05, EngineTurn
1042873,32, U,100,HPTLMQ, 01-APR-2019 11:15:46:05, EngineTurn
1042874,32, U,100,HPTLMQ, 01-APR-2019 11:18:01:05, EngineTurn
1042875,32, U,100,JDQGQG, 01-APR-2019 11:18:06:05, EngineTurn
1042876,32, U,100,MZXUHP, 01-APR-2019 11:18:48:05, EngineTurn
1042877,32, U,100,HPTLMQ, 01-APR-2019 11:28:02:05, InFlight
1042878,32, U,100,MZXUHP, 01-APR-2019 11:28:02:05, InFlight
1042879,32, U,100,JDQGQG, 01-APR-2019 11:28:02:05, InFlight
1042880,32, U,100,HPMZMQ, 01-APR-2019 12:07:34:10, InFlight
1042881,32, U,100,ZJUXTL, 01-APR-2019 13:07:30:15, InFlight
1042882,32, U,100,HPMZMQ, 01-APR-2019 13:19:05:35, EngineTurn
1042883,32, U,100,HPTLMQ, 01-APR-2019 13:19:05:35, EngineTurn
1042884,32, U,100,ZJUXTL, 01-APR-2019 13:19:05:35, EngineTurn
1042885,32, U,100,MZXUHP, 01-APR-2019 13:19:05:35, EngineTurn
1042886,32, U,100,JDQGQG, 01-APR-2019 13:19:05:35, EngineTurn
1042887,32, U,100,HPMZMQ, 01-APR-2019 13:19:53:35, EngineTurn
1042888,32, U,100,HPTLMQ, 01-APR-2019 13:19:53:35, EngineTurn
1042889,32, U,100,ZJUXTL, 01-APR-2019 13:19:53:35, EngineTurn
1042890,32, U,100,MZXUHP, 01-APR-2019 13:19:53:35, EngineTurn
1042891,32, U,100,JDQGQG, 01-APR-2019 13:19:53:35, EngineTurn
1042892,32, U,100,HPMZMQ, 01-APR-2019 13:20:02:75, EngineTurn
1042893,32, U,100,HPTLMQ, 01-APR-2019 13:20:02:75, EngineTurn
1042894,32, U,100,ZJUXTL, 01-APR-2019 13:20:02:75, EngineTurn
1042895,32, U,100,MZXUHP, 01-APR-2019 13:20:02:75, EngineTurn
